x,y,z,t,prob
28,24,0,0,0.0982135
28,32,16,0,0.0650576
28,32,12,0,0.0224603
36,24,0,0,0.0221994
24,20,16,0,0.0304485
24,20,4,0,0.0223662
36,28,0,0,0.0255737
28,24,4,0,0.0334092
12,24,28,0,0.0599544
28,24,32,0,0.0219386
28,36,24,0,0.0217631
28,36,20,0,0.0221308
32,24,8,0,0.0220125
32,24,4,0,0.0222031
32,24,12,0,0.0424179
56,20,20,0,0.0307625
12,20,32,0,0.0243704
12,20,28,0,0.0225732
60,16,28,0,0.0252635
60,20,28,0,0.0256133
60,20,24,0,0.0232763
32,16,12,8,0.0236116
48,20,16,0,0.213146
48,20,12,0,0.0293437
16,16,12,0,0.0286713
28,36,28,0,0.0216915
24,24,20,0,0.0224734
32,16,16,8,0.0216901
24,20,12,0,0.214729
48,28,20,0,0.0290121
16,24,12,0,0.023012
32,28,12,0,0.0216737
64,28,24,0,0.021659
56,28,16,0,0.0217031
64,28,28,0,0.0217031
60,28,20,0,0.0217031
60,28,24,0,0.0216892
32,40,28,0,0.0216856
32,28,8,0,0.0216662
12,12,16,0,0.0224243
16,16,16,0,0.0216876
20,16,12,0,0.0239353
44,32,16,0,0.025197
40,28,8,0,0.021659
20,24,16,4,0.0249448
20,24,12,4,0.0217766
48,20,20,4,0.021659
12,12,24,4,0.0461482
4,24,28,4,0.0221216
8,24,28,4,0.0216662
8,24,24,4,0.0216915
8,12,28,4,0.0226387
32,36,20,4,0.0349988
4,12,28,4,0.0242549
32,36,12,4,0.0238604
44,24,8,0,0.021659
32,44,24,4,0.0217969
44,24,12,0,0.0269126
32,44,28,4,0.0235205
32,40,24,4,0.021659
32,40,20,4,0.0231219
32,32,4,4,0.0216031
32,44,32,4,0.0216937
44,20,12,0,0.021659
32,40,28,4,0.024522
32,32,12,4,0.0217803
20,28,28,4,0.0223533
24,28,24,4,0.022711
20,28,24,4,0.0226605
28,28,8,4,0.0219231
24,28,12,4,0.210237
24,28,16,4,0.0216698
28,32,20,4,0.213618
20,24,20,4,0.0219114
32,36,16,4,0.0608305
16,20,28,4,0.021659
16,12,20,4,0.0254894
32,20,16,6,0.022432
28,24,0,6,0.0216297
32,20,12,6,0.0216287
32,24,0,6,0.0215985
32,16,24,6,0.0599951
36,24,0,6,0.0585265
44,20,12,6,0.0555496
48,20,12,6,0.0393884
52,40,20,8,0.0274348
16,20,16,6,0.0324718
16,20,24,6,0.0227351
48,28,8,0,0.0252275
