x,y,z,t,prob
36,32,8,0,0.0429209
40,36,24,0,0.0402864
4,8,24,0,0.0390656
8,12,20,0,0.0388353
60,12,24,0,0.0394959
16,16,16,0,0.0393556
36,28,4,4,0.172497
60,12,28,0,0.0396628
12,12,24,0,0.0395621
32,36,20,0,0.0386949
32,36,24,0,0.0386832
36,36,16,0,0.0386854
24,32,28,0,0.0401039
20,24,24,0,0.0404806
28,28,12,0,0.0390167
28,24,12,0,0.0387108
52,32,24,0,0.0387108
56,32,28,0,0.0395625
56,32,24,0,0.0395947
44,28,16,0,0.0394016
24,20,8,0,0.0395104
32,44,28,0,0.0391284
32,40,28,0,0.0392359
32,40,24,0,0.0394168
32,40,20,0,0.0390029
40,36,16,0,0.0392454
40,32,20,0,0.0389654
36,24,16,0,0.0393312
60,28,28,4,0.0392294
40,28,8,4,0.178585
32,16,12,4,0.0396657
24,28,4,4,0.0396756
28,28,4,4,0.0396582
28,28,0,4,0.038679
32,12,16,4,0.038679
16,28,12,4,0.038679
32,8,20,4,0.178313
32,4,24,4,0.178673
24,28,8,4,0.0390791
20,28,12,4,0.175307
20,28,8,4,0.0394019
32,60,28,4,0.0393452
0,28,28,4,0.0393518
48,28,20,4,0.0387696
52,28,16,4,0.038679
60,28,24,4,0.0394022
8,28,24,4,0.0390388
32,0,24,4,0.0389689
56,28,24,4,0.038679
8,28,20,4,0.038679
56,28,20,4,0.0386789
64,28,28,4,0.0393783
4,28,28,4,0.0387224
52,12,20,0,0.038679
0,28,32,4,0.0386726
32,56,28,4,0.0386726
4,28,24,4,0.0386726
52,28,20,4,0.0386726
24,20,24,2,0.0386726
24,20,20,2,0.0386726
24,24,20,2,0.0386726
24,24,16,2,0.0387688
48,36,12,2,0.0386726
44,36,12,2,0.0386726
24,20,12,2,0.0386702
52,24,20,0,0.0390336
8,8,28,2,0.0399055
56,24,20,0,0.0394961
12,8,28,2,0.0386726
36,28,0,2,0.0386725
44,32,8,2,0.0395174
32,36,32,2,0.0394657
44,32,12,2,0.0391005
32,8,16,6,0.172497
56,28,20,0,0.0392432
12,12,28,2,0.0386618
40,32,4,2,0.0391771
40,32,8,2,0.0386726
20,20,24,2,0.0388241
52,40,24,2,0.0388785
0,20,28,2,0.0386726
56,40,24,2,0.038663
48,24,8,2,0.0391171
48,24,12,2,0.0392785
56,12,28,2,0.0395646
40,24,8,2,0.0394338
56,32,20,0,0.0386726
32,12,24,8,0.0392796
16,28,16,8,0.0386726
52,28,20,8,0.038663
32,4,28,8,0.0386725
12,28,24,8,0.0386789
20,28,16,8,0.0386726
8,28,28,8,0.0390104
52,28,28,8,0.0386757
40,28,12,8,0.0386953
16,28,24,8,0.038663
20,16,20,0,0.0386726
36,28,12,8,0.0386726
32,24,0,8,0.0391854
8,16,20,0,0.038812
24,28,12,8,0.0392144
16,28,20,8,0.0386726
28,24,0,8,0.0392404
48,28,24,8,0.0389368
4,16,28,0,0.038663
20,28,20,8,0.038663
44,28,20,8,0.0386726
32,20,12,8,0.0392521
32,8,28,8,0.039018
12,28,28,8,0.0386725
28,28,0,8,0.0386726
32,24,4,8,0.0393669
28,24,12,2,0.0394244
28,24,8,2,0.0386726
20,20,28,2,0.0386683
60,24,20,2,0.0386598
24,20,16,2,0.0386726
52,40,20,2,0.0386726
44,20,12,2,0.0392735
28,28,24,2,0.0386726
32,36,24,2,0.038669
48,16,20,2,0.0386725
32,32,24,2,0.0386726
36,40,20,2,0.0386726
48,32,20,0,0.0388532
4,16,28,2,0.0391702
56,20,20,2,0.0389811
32,16,8,4,0.0392914
32,8,16,4,0.0394634
32,12,12,4,0.0391123
32,24,0,4,0.0392104
32,20,4,4,0.0387069
28,56,24,4,0.0386535
28,60,24,4,0.0386808
32,56,24,4,0.0386564
28,0,24,4,0.038663
28,8,20,4,0.0394287
28,4,20,4,0.172497
28,8,16,4,0.0396563
32,24,4,4,0.0390987
32,28,0,4,0.0391658
32,28,4,4,0.0386535
32,20,8,4,0.0388564
40,28,12,4,0.0390505
60,16,24,0,0.0391263
4,12,24,0,0.0393895
0,12,28,0,0.0389875
52,12,24,0,0.0386678
16,12,20,0,0.0389245
40,20,8,0,0.0394254
52,16,20,0,0.0403631
36,40,28,0,0.0397627
12,8,24,0,0.0399563
36,40,24,0,0.0397478
32,28,12,0,0.0399638
12,12,32,0,0.0400554
12,12,20,0,0.0395814
44,20,8,0,0.0393688
56,24,24,0,0.0399755
24,24,24,0,0.0394671
40,28,16,8,0.0395114
8,12,28,0,0.0395468
40,40,32,0,0.0390856
48,16,12,0,0.17899
40,40,28,0,0.0395608
40,36,28,0,0.0398644
16,12,24,0,0.0397305
40,36,20,0,0.0398936
40,32,16,0,0.0398936
36,32,16,0,0.0397841
4,16,24,2,0.0398936
52,32,16,0,0.0398741
16,28,12,6,0.0398352
32,4,20,6,0.0398936
8,28,20,6,0.0398936
48,28,16,6,0.0398644
4,28,24,6,0.0392735
64,28,32,6,0.0389714
64,28,28,6,0.039372
60,28,28,6,0.0392982
32,8,20,6,0.172288
12,28,16,6,0.0397334
60,28,24,6,0.0395447
32,12,16,6,0.0394681
32,16,16,6,0.0394834
56,28,24,6,0.0393012
28,0,24,6,0.0395138
28,0,28,6,0.0397962
32,60,28,6,0.0391136
56,28,20,6,0.0392876
16,28,16,6,0.0397809
32,0,24,6,0.0397809
28,4,24,6,0.0392262
40,28,12,6,0.0397809
48,28,20,6,0.0396943
52,28,28,6,0.0397003
24,28,8,6,0.0395114
52,28,24,6,0.0395576
20,28,16,6,0.0396819
44,28,16,8,0.0397809
48,28,20,8,0.0397809
64,32,28,4,0.0397809
28,0,28,4,0.0397809
32,60,24,4,0.0397553
28,60,28,4,0.0397809
44,28,16,4,0.0396036
48,28,16,4,0.0397809
60,32,28,4,0.0397809
44,28,12,4,0.130582
12,28,20,4,0.0393137
28,4,24,4,0.039223
16,28,16,4,0.0393154
12,28,16,4,0.0389352
52,28,24,4,0.0397809
32,4,20,4,0.0397809
52,16,16,0,0.039655
0,32,28,4,0.0390433
32,0,28,4,0.0392183
32,28,0,6,0.0397766
40,28,8,6,0.0392159
44,28,12,6,0.0397596
32,24,0,6,0.0389757
52,28,20,6,0.0394405
28,28,0,6,0.0390699
24,28,4,6,0.039223
20,28,8,6,0.0397809
8,36,20,0,0.0392885
32,16,8,6,0.0395034
32,20,4,6,0.0397695
52,24,12,2,0.039768
8,16,24,2,0.0397638
20,16,20,2,0.0397809
16,16,20,2,0.0396345
8,20,20,2,0.03969
20,20,12,2,0.0398049
20,24,8,2,0.0397809
24,24,8,2,0.0397043
12,20,20,2,0.0398235
12,20,16,2,0.0396642
16,20,16,2,0.0396741
16,20,12,2,0.0394338
8,12,28,2,0.0392943
16,16,28,2,0.0397963
48,16,28,2,0.0390563
20,16,24,2,0.0397149
48,24,16,2,0.0397347
56,24,24,2,0.03949
28,28,20,2,0.0397809
24,28,24,2,0.0393538
24,28,28,2,0.0397399
24,28,32,2,0.0398527
28,28,8,2,0.0396536
32,28,4,2,0.0393914
28,28,16,2,0.0397297
60,12,24,2,0.039498
28,24,16,2,0.0398644
60,12,28,2,0.0394536
32,24,0,0,0.0397489
40,28,8,8,0.0394142
16,16,12,0,0.0397297
32,28,4,8,0.0397297
44,28,12,8,0.039793
52,28,24,8,0.0394416
48,28,16,8,0.0393611
12,16,16,0,0.131581
28,28,8,8,0.130574
28,28,4,8,0.137593
24,28,8,8,0.130596
56,28,28,8,0.116732
32,28,0,8,0.130437
32,12,20,8,0.130504
32,20,8,8,0.130933
20,28,12,8,0.119825
32,8,20,8,0.15568
8,28,24,8,0.116308
16,12,16,0,0.12961
32,24,8,8,0.0953353
32,16,16,8,0.0555366
12,28,20,8,0.130494
32,8,24,8,0.113275
32,16,12,8,0.106155
56,28,32,8,0.0551454
32,12,16,8,0.0548909
32,4,24,8,0.130482
32,20,4,8,0.130653
32,44,32,0,0.117561
56,12,20,0,0.116188
4,28,32,8,0.13035
48,16,16,0,0.115061
36,24,0,0,0.114258
40,20,4,0,0.14455
60,32,24,0,0.038679
60,32,28,0,0.0977089
64,12,28,0,0.137245
8,28,32,8,0.0973465
4,28,28,8,0.124751
56,16,20,0,0.0387108
36,28,8,4,0.130149
16,16,28,0,0.121992
40,24,8,0,0.130664
40,24,4,0,0.130599
44,28,8,0,0.120583
44,28,4,0,0.0546676
8,8,24,0,0.0546375
48,24,20,0,0.0545894
40,28,4,0,0.0544936
64,28,28,0,0.0546375
64,28,24,0,0.0546375
60,28,24,0,0.0546375
36,28,0,0,0.0545653
48,28,12,0,0.0546375
48,28,8,0,0.0545654
16,32,12,0,0.0546375
36,44,32,0,0.13052
12,36,16,0,0.0545653
16,36,16,0,0.120171
12,16,28,2,0.130434
40,20,8,2,0.130351
28,24,0,2,0.130217
16,12,20,2,0.100703
56,24,16,0,0.0545049
12,8,24,2,0.130286
56,12,24,2,0.130456
36,36,20,2,0.0545653
36,40,28,2,0.0545653
36,40,24,2,0.148819
12,16,24,2,0.0545653
40,36,28,2,0.0809051
40,32,16,2,0.0386888
36,32,16,2,0.0544931
40,36,20,2,0.101144
36,32,12,2,0.0543632
40,40,28,2,0.0886432
40,40,32,2,0.107552
36,32,8,2,0.101565
40,36,24,2,0.0980831
36,28,8,2,0.119889
48,16,16,2,0.105501
48,20,32,2,0.0825115
44,20,28,2,0.0544931
48,20,28,2,0.103639
40,20,20,2,0.130292
20,20,28,0,0.0921072
16,20,24,0,0.114956
12,16,28,0,0.155628
4,12,28,2,0.0544931
0,12,28,2,0.0397666
20,20,8,2,0.0547567
