x,y,z,t,prob
44,32,8,0,0.100353
36,28,4,0,0.125698
24,20,16,0,0.0861899
16,20,16,0,0.10208
16,20,20,0,0.0859612
12,20,24,0,0.0722756
8,20,24,0,0.0913118
36,24,4,0,0.0462711
24,24,12,0,0.0565386
36,28,0,0,0.0885992
56,36,20,0,0.0659523
48,36,16,0,0.059333
56,20,28,0,0.0610759
52,36,16,0,0.0862247
52,36,20,0,0.0447268
56,40,24,0,0.0434927
60,40,24,0,0.0559156
4,16,24,0,0.0610232
8,16,20,0,0.0531474
56,40,20,0,0.0886993
12,20,16,0,0.0521284
48,36,12,0,0.122266
24,24,16,0,0.055144
40,32,4,0,0.0442472
56,12,28,0,0.042917
60,20,28,0,0.0418482
40,32,8,0,0.0417354
20,20,24,0,0.0420749
20,24,12,0,0.0420749
24,24,20,0,0.0424837
52,12,24,0,0.0887363
16,40,24,0,0.049258
56,24,32,0,0.0475756
32,32,16,0,0.0494839
60,16,20,0,0.0443648
60,16,24,0,0.0405322
52,32,24,6,0.0405322
12,16,16,0,0.0445605
16,16,16,0,0.0405322
32,32,12,0,0.0885791
56,20,24,0,0.0405322
20,12,24,0,0.0432379
8,20,20,0,0.0402216
56,24,24,0,0.0405322
20,12,20,0,0.0423864
20,24,20,0,0.0400158
28,24,8,0,0.139813
24,20,20,0,0.0407929
12,8,28,0,0.0408279
20,24,16,0,0.0408153
12,20,20,0,0.0405322
28,36,20,0,0.0405322
32,36,24,0,0.0405322
32,36,20,0,0.0405322
12,40,24,0,0.0405322
28,36,28,0,0.0405322
32,40,28,0,0.0405322
32,28,24,2,0.0403662
32,28,28,2,0.0408427
32,28,32,2,0.0399156
32,24,12,2,0.0411304
28,20,4,2,0.0414293
32,24,16,2,0.0405972
12,36,20,8,0.0405322
36,24,0,2,0.0411441
8,44,24,2,0.0471391
56,32,20,2,0.0451682
36,32,16,2,0.0461351
40,36,24,4,0.0436885
40,40,24,4,0.0398922
40,40,28,4,0.0420455
36,32,16,4,0.0468299
36,28,4,4,0.0393331
36,28,8,4,0.0403512
36,32,8,4,0.0402355
36,32,12,4,0.0397205
20,16,20,4,0.0399156
20,12,20,4,0.0387886
20,12,24,4,0.0404156
16,12,28,4,0.0580717
20,24,8,4,0.0612603
16,24,16,4,0.0493239
16,24,20,4,0.0558937
4,20,28,4,0.0515781
8,20,28,4,0.0425505
8,20,24,4,0.0465051
12,20,20,4,0.0870243
20,24,28,4,0.0521284
56,28,20,4,0.0432955
44,28,12,4,0.043014
44,28,8,4,0.0436824
16,12,24,4,0.0477938
48,28,12,4,0.0425689
4,12,28,4,0.0881589
12,16,32,4,0.0456249
32,28,32,6,0.0473952
32,28,28,6,0.0484834
32,28,16,6,0.0413153
32,24,0,6,0.0884087
32,24,12,6,0.0419673
28,20,8,6,0.0530796
20,16,12,6,0.0499872
32,24,20,6,0.0421699
32,24,24,6,0.0418134
32,24,16,6,0.0429202
28,24,0,6,0.0479691
40,24,8,6,0.0655399
52,16,16,6,0.0429965
32,28,0,6,0.0422529
32,28,20,6,0.042344
32,32,8,6,0.0417766
32,32,4,6,0.0418274
12,8,28,6,0.0424129
28,20,4,6,0.0418274
24,16,12,6,0.0441367
56,24,32,6,0.0457712
44,24,16,6,0.041664
48,24,20,6,0.0431419
24,20,20,6,0.0416467
48,24,24,6,0.0416467
28,24,8,6,0.0416467
24,28,28,6,0.0414413
32,36,12,6,0.0486712
56,12,28,6,0.0415642
56,16,20,6,0.0435885
52,28,28,6,0.0415696
48,28,20,6,0.0409746
24,20,16,6,0.0433463
32,44,28,6,0.0416467
44,20,8,6,0.0416467
36,32,12,6,0.042182
36,32,16,6,0.0411905
40,40,28,6,0.0414401
24,32,16,8,0.0431977
40,36,16,8,0.0413401
52,28,24,4,0.0409367
16,20,32,4,0.0411768
48,24,16,4,0.0413898
24,20,24,4,0.0414519
48,28,20,4,0.0414401
52,16,20,4,0.0414401
8,44,24,4,0.0413151
44,20,28,4,0.0434638
64,32,24,4,0.041647
12,44,28,0,0.0411631
28,24,4,4,0.0649886
24,24,4,4,0.0533405
12,12,28,4,0.0436537
4,24,28,4,0.0410453
4,24,24,4,0.0414401
24,24,20,4,0.0519826
24,24,16,4,0.0583162
52,36,24,4,0.0414401
52,32,24,4,0.0413386
12,24,16,4,0.0414401
16,24,12,4,0.0414401
60,32,24,4,0.0417445
8,24,24,4,0.0419605
8,24,20,4,0.0417746
12,24,20,4,0.04213
20,8,28,4,0.0428869
0,36,28,4,0.0412403
28,16,16,4,0.0501708
24,12,24,4,0.0416467
52,36,16,4,0.051003
56,36,20,4,0.0574688
52,36,20,4,0.0414401
48,36,16,4,0.0414401
56,32,24,4,0.0413081
48,32,20,4,0.0414889
56,40,24,4,0.041738
60,40,24,4,0.0414401
44,24,20,4,0.0535044
60,40,28,4,0.0414401
28,28,24,4,0.0460957
28,20,12,4,0.0591288
