x,y,z,t,prob
20,20,16,4,0.0509564
4,16,28,4,0.0509271
8,16,28,4,0.0517656
8,16,24,4,0.131405
8,20,24,4,0.131989
12,20,24,4,0.0497853
12,20,20,4,0.049774
52,24,28,4,0.0498945
20,16,20,4,0.0497193
40,20,16,4,0.0498159
44,20,24,4,0.0501485
28,24,4,4,0.0524121
28,36,28,4,0.0501309
12,16,16,4,0.0497515
32,24,0,6,0.0498806
44,24,16,6,0.049712
28,20,4,6,0.0500967
20,16,12,6,0.0504891
28,20,8,6,0.051965
16,16,16,6,0.0516536
32,24,4,6,0.0512547
24,16,12,6,0.0506596
16,12,16,6,0.0506503
24,24,12,6,0.0507763
36,24,0,6,0.0517136
52,12,20,6,0.0498686
16,16,12,2,0.0500489
32,32,8,6,0.0506106
32,32,4,6,0.049649
48,24,20,6,0.0500489
52,24,20,6,0.0496966
52,16,16,6,0.050002
56,12,24,6,0.0517855
16,20,24,6,0.0496458
12,8,24,6,0.0495984
24,20,8,6,0.0500213
4,16,24,6,0.0499731
8,16,24,6,0.0502484
16,12,20,6,0.132007
56,16,20,6,0.0492241
56,16,24,6,0.0502988
8,20,20,6,0.0500213
20,20,12,6,0.0499493
20,24,8,6,0.0516045
24,24,8,6,0.130922
24,24,4,6,0.0500213
32,28,12,6,0.0499972
16,20,28,2,0.0500213
32,36,24,6,0.0495912
16,20,24,2,0.0500213
32,36,20,6,0.0500373
48,16,20,6,0.0500213
16,20,20,2,0.0500213
56,28,20,0,0.0499924
60,32,24,0,0.0500213
64,32,24,0,0.0500213
56,28,16,0,0.0494165
32,32,20,0,0.0493802
48,28,8,0,0.0500213
48,28,12,0,0.0500213
16,36,12,0,0.0500213
52,28,12,0,0.0500213
52,28,16,0,0.0499972
12,36,20,0,0.0493298
12,40,20,0,0.0494286
8,40,20,0,0.0496094
8,40,24,0,0.0499938
4,40,24,0,0.0499731
4,44,24,0,0.0494426
4,44,28,0,0.0497745
20,32,12,0,0.0502153
36,36,20,0,0.0499938
28,28,0,0,0.0498198
12,36,16,0,0.0496222
36,36,16,0,0.0498248
0,44,28,0,0.0496591
48,32,12,0,0.04998
48,32,16,0,0.04971
52,32,16,0,0.0497328
32,36,20,0,0.0498871
32,36,24,0,0.0497408
56,36,20,0,0.0499685
56,36,24,0,0.0498244
60,36,24,0,0.132003
60,36,28,0,0.0499594
24,20,16,0,0.0495985
20,20,28,0,0.0497982
12,20,20,0,0.0495875
12,20,24,0,0.0497541
8,20,28,0,0.0491435
40,24,4,0,0.0499972
44,24,4,0,0.0495317
40,24,8,0,0.130605
44,20,24,0,0.0498152
20,24,12,0,0.0497093
24,24,8,0,0.0496987
24,24,12,0,0.0491732
8,20,24,0,0.0497859
28,28,24,0,0.049925
4,20,28,0,0.0495467
36,24,28,0,0.049925
52,24,24,0,0.0499003
52,24,28,0,0.0500122
36,24,20,0,0.0498441
28,28,16,0,0.0496444
32,32,8,0,0.0496964
52,32,24,0,0.0495004
40,12,20,0,0.0496909
40,16,20,0,0.0496473
56,32,28,0,0.0509461
40,12,24,0,0.0496237
32,24,8,0,0.0495379
36,44,24,0,0.0492702
20,20,12,0,0.0495379
40,24,24,0,0.0495379
40,24,20,0,0.0495379
20,12,16,0,0.0494486
52,24,20,0,0.049538
16,12,20,0,0.0501456
44,24,24,0,0.049149
40,24,16,0,0.0495379
48,24,20,0,0.049538
48,24,16,0,0.049716
32,32,16,0,0.0492142
44,24,28,0,0.0495493
12,20,16,0,0.0492186
24,24,16,0,0.0494265
4,20,24,0,0.0490405
24,32,32,0,0.0494894
28,28,28,0,0.0491147
32,28,16,0,0.0490213
28,0,28,8,0.0506848
56,24,32,0,0.0496239
56,24,24,0,0.0494231
32,28,12,0,0.131911
12,16,20,0,0.0497703
52,32,20,0,0.0490311
56,32,20,0,0.0492459
56,32,24,0,0.0491154
8,16,20,0,0.0491155
48,16,12,4,0.0493361
8,20,20,0,0.0493486
20,16,24,0,0.0491155
20,20,32,0,0.0489667
28,36,32,0,0.0490782
28,36,28,0,0.0502947
48,32,20,0,0.0491154
36,40,20,0,0.0538277
36,40,16,0,0.0494562
0,20,28,0,0.0494848
44,24,12,0,0.0491154
12,8,28,0,0.0489667
36,40,28,0,0.0494598
36,36,12,0,0.0491155
36,44,28,0,0.0491154
56,12,20,0,0.0491154
28,28,0,8,0.0495924
32,12,12,8,0.0489991
16,28,12,8,0.0491155
8,28,20,2,0.0496171
4,28,28,2,0.0495363
48,28,12,6,0.0497214
4,28,24,2,0.0490812
8,28,24,2,0.0491154
12,28,16,2,0.0496466
40,28,4,2,0.0498436
16,28,16,2,0.0496573
28,28,4,2,0.0492065
12,20,16,2,0.0495243
8,20,20,2,0.0499518
8,16,20,2,0.0496218
4,16,24,2,0.0496754
56,24,32,2,0.0489667
20,28,8,2,0.0489667
16,28,12,2,0.0489667
20,28,12,2,0.0494426
24,28,8,2,0.049361
60,16,24,2,0.0496419
24,28,4,2,0.0493582
28,24,16,2,0.0489667
4,24,28,2,0.0488925
4,24,24,2,0.0513212
8,24,24,2,0.0494211
44,24,28,2,0.0494564
36,24,16,2,0.0562675
20,24,8,2,0.0489992
24,24,8,2,0.049425
36,24,20,2,0.049446
28,24,12,2,0.0488925
24,24,20,2,0.0495412
8,24,20,2,0.049555
12,24,20,2,0.0497398
12,24,16,2,0.0497804
20,24,12,2,0.0488925
8,20,24,2,0.0488925
8,20,28,2,0.0491675
4,20,28,2,0.0498892
16,24,16,2,0.0494564
44,24,16,2,0.0488925
44,24,12,2,0.0489117
44,24,24,2,0.048846
24,20,16,2,0.0490882
28,28,12,2,0.0489385
28,32,12,2,0.0494211
32,28,8,2,0.0489347
28,32,20,2,0.0488923
28,28,20,0,0.0488925
56,24,20,0,0.0489342
60,24,20,0,0.0492917
60,24,24,0,0.0489389
60,20,24,0,0.0489295
64,20,24,0,0.0488925
32,16,8,8,0.0491992
24,28,8,8,0.0494679
20,28,12,8,0.0488925
20,28,8,8,0.049205
32,60,28,8,0.0488925
0,28,28,8,0.0488739
52,28,16,8,0.0488925
60,28,24,8,0.0488925
8,28,20,8,0.0488925
56,28,20,8,0.0488925
64,28,28,8,0.0496007
32,56,28,8,0.0488925
4,28,24,8,0.0488925
32,0,24,8,0.0488925
32,20,4,8,0.0488925
48,16,32,4,0.0488925
64,32,28,8,0.0489257
28,60,28,8,0.0489296
44,28,16,8,0.0488925
48,28,16,8,0.0489271
32,60,24,8,0.0488925
60,32,28,8,0.0488925
44,28,12,8,0.0489296
28,60,24,8,0.048942
28,4,24,8,0.0492478
0,32,28,8,0.0491147
12,28,16,8,0.0488303
32,4,20,8,0.0494811
28,4,20,8,0.0488925
52,28,20,8,0.0490865
56,28,24,8,0.0496412
60,28,28,8,0.0494163
32,0,28,8,0.0493806
64,28,32,8,0.0492937
32,8,24,8,0.0489692
32,8,20,8,0.0491967
56,28,28,8,0.0488925
32,12,20,8,0.0489906
4,28,28,8,0.0508476
32,12,16,8,0.0495579
8,28,28,8,0.0493783
8,28,24,8,0.048877
32,16,16,8,0.0488925
52,28,24,8,0.0511563
12,28,24,8,0.0488925
12,28,20,8,0.0503157
16,28,20,8,0.0491089
48,28,20,8,0.049356
16,28,16,8,0.0496456
32,0,32,8,0.050529
36,40,24,0,0.049532
44,20,8,0,0.0493967
24,32,28,0,0.0493407
36,32,8,0,0.0487995
36,32,16,0,0.0496097
36,28,8,0,0.049474
40,36,20,0,0.0490038
40,32,20,0,0.0494827
40,32,16,0,0.0494327
40,36,24,0,0.0488305
56,12,24,0,0.0488925
40,40,32,0,0.0488614
40,40,28,0,0.048846
40,36,28,0,0.0488925
40,24,12,0,0.0488925
44,20,20,0,0.0494192
36,24,8,0,0.0488925
40,20,20,0,0.0491444
40,20,16,0,0.0488925
20,32,8,0,0.0488615
28,32,24,0,0.0487517
24,32,4,0,0.0488925
24,28,4,0,0.049318
44,20,12,0,0.0488925
56,12,28,0,0.131323
36,32,12,0,0.0488184
32,4,24,8,0.0487066
32,28,8,0,0.051541
24,28,28,0,0.0505978
44,40,32,0,0.0487066
64,40,28,0,0.0489074
40,32,8,0,0.0487066
44,20,28,0,0.0487066
0,12,28,0,0.0488428
40,32,4,0,0.0492257
52,36,20,0,0.0492705
56,40,20,0,0.0487066
36,24,4,0,0.0487066
52,36,16,0,0.0495688
32,24,4,0,0.0490973
36,28,0,0,0.049092
36,28,4,0,0.0487585
64,44,28,0,0.0489008
56,40,24,0,0.0487066
44,32,12,0,0.0487066
48,36,16,0,0.0487066
48,36,12,0,0.0487932
60,40,24,0,0.048846
56,24,28,0,0.0488305
36,20,28,0,0.0488304
60,40,28,0,0.0487995
4,16,24,0,0.0491391
4,12,24,0,0.0487066
4,12,28,0,0.0489769
60,28,24,0,0.0486495
24,28,32,0,0.0487517
32,36,16,6,0.092285
20,20,24,2,0.0869329
36,36,20,6,0.13211
20,20,20,2,0.0925684
36,36,16,6,0.0931982
16,16,28,2,0.0919005
32,32,24,6,0.132112
36,40,20,6,0.0933352
4,16,28,6,0.0932887
56,20,20,6,0.0910896
32,20,8,6,0.0933688
32,16,8,6,0.0871976
32,16,12,6,0.0932604
32,8,16,6,0.0927487
32,12,16,6,0.0881367
32,12,12,6,0.0496032
32,28,0,6,0.132127
32,20,4,6,0.0661637
32,8,20,6,0.0921361
28,56,24,6,0.0541336
28,60,24,6,0.0744849
32,4,20,6,0.0897101
32,4,24,6,0.0551197
32,0,24,6,0.0643012
32,60,24,6,0.0704234
32,56,24,6,0.13211
32,56,28,6,0.0525734
28,0,24,6,0.0904199
28,4,24,6,0.0906144
28,0,28,6,0.0758335
28,8,20,6,0.0699736
28,4,20,6,0.0869849
28,8,16,6,0.0844162
32,24,0,8,0.0885789
32,24,4,8,0.0884347
32,28,0,8,0.0885682
32,28,4,8,0.0607814
36,28,4,8,0.0875083
36,28,8,8,0.0685039
32,20,8,8,0.0634099
40,28,12,8,0.0740794
40,28,8,8,0.079343
32,16,12,8,0.0930508
32,8,16,8,0.0900868
24,28,4,8,0.0933642
28,28,4,8,0.05228
44,32,8,0,0.0901039
36,20,24,0,0.0901039
28,24,12,0,0.0901039
60,12,28,0,0.0524535
32,40,24,0,0.0839806
32,44,24,0,0.0921563
32,40,20,0,0.0522351
28,24,4,2,0.0931904
24,24,4,2,0.0899665
12,40,24,2,0.0521261
36,24,8,2,0.0524535
52,32,12,2,0.0904087
28,28,28,2,0.0493141
52,20,12,2,0.132123
36,20,28,2,0.0918228
56,20,16,2,0.0924023
40,24,4,2,0.0929439
48,20,8,2,0.0904039
64,36,28,2,0.0930321
28,28,20,2,0.090473
28,28,24,2,0.0905891
24,28,24,2,0.0889268
32,40,16,2,0.0617061
24,32,8,2,0.0523899
4,44,24,2,0.0793107
24,32,4,2,0.0520628
16,36,12,2,0.0910185
44,20,12,2,0.0522608
40,24,24,2,0.0520949
32,36,28,2,0.0523263
36,44,32,2,0.0871917
36,44,28,2,0.05213
20,20,12,2,0.0520774
64,36,24,2,0.0904302
48,28,8,2,0.0920575
60,28,28,2,0.0928524
20,36,28,2,0.0519306
48,28,12,2,0.0928669
56,28,20,2,0.0522627
56,28,24,2,0.0522627
60,28,24,2,0.0520983
32,28,16,2,0.0926694
28,32,28,2,0.0522272
40,40,24,2,0.090518
28,32,24,2,0.0905657
24,36,20,2,0.0905062
44,20,28,2,0.0927277
44,24,32,2,0.0518899
40,36,24,2,0.0892473
24,24,28,2,0.0519345
48,24,16,2,0.0519345
52,24,20,2,0.0931398
40,24,20,2,0.074196
4,12,24,4,0.0519345
12,16,20,4,0.0757403
8,12,24,4,0.0519625
16,20,16,4,0.0520337
24,24,8,4,0.0519345
24,24,12,4,0.0520502
20,24,12,4,0.0519345
44,20,24,6,0.092422
56,40,28,6,0.0518899
64,20,28,6,0.0518508
56,44,28,6,0.0876328
40,24,4,6,0.0930345
44,24,4,6,0.0788887
44,24,8,6,0.0520686
44,28,8,6,0.0905898
40,28,8,6,0.0907123
44,28,12,6,0.0519345
52,36,16,6,0.0519345
52,24,24,6,0.0519345
48,28,16,6,0.0519345
36,28,4,6,0.0518694
40,28,4,6,0.0519345
48,32,20,6,0.0918365
52,32,20,6,0.0519345
32,16,20,2,0.0519345
48,32,16,6,0.0517672
48,36,16,6,0.0929282
60,12,28,6,0.0518742
56,12,28,6,0.0519345
52,16,20,6,0.0518973
36,20,24,2,0.0519345
52,36,20,6,0.0520249
28,28,12,6,0.0519345
12,12,20,2,0.0900031
28,28,16,6,0.0693993
56,24,32,6,0.092908
12,16,32,2,0.0518577
28,32,28,6,0.0519729
12,16,28,2,0.0516837
28,32,24,6,0.0519345
48,24,16,6,0.0522039
60,24,20,6,0.0926364
12,16,28,6,0.0519345
44,24,12,6,0.0897751
20,20,16,6,0.0522673
24,20,16,6,0.0517672
12,12,24,2,0.0926125
28,28,20,6,0.0569587
36,24,24,2,0.0926553
52,40,20,6,0.0519345
32,48,32,0,0.0519345
44,20,12,6,0.0749813
12,12,28,2,0.0518006
28,28,24,6,0.0667329
16,12,16,2,0.0518006
56,32,24,6,0.0518006
52,32,24,6,0.0869261
56,32,28,6,0.0573835
48,36,12,6,0.0518006
44,36,12,6,0.0659467
32,28,4,6,0.0518006
16,12,24,0,0.0518006
28,32,28,0,0.0763315
28,32,32,0,0.0518006
16,36,20,0,0.0518006
4,40,28,0,0.051756
8,40,28,0,0.051834
8,16,28,0,0.0874468
8,16,24,0,0.0518006
12,16,24,0,0.0518006
4,16,28,0,0.0730155
36,24,24,0,0.0518006
16,12,28,0,0.0518006
24,20,12,0,0.05186
36,20,12,0,0.0622868
36,16,12,0,0.0925068
32,24,0,0,0.0518155
32,44,32,0,0.0928858
36,16,20,0,0.0518006
36,16,16,0,0.0871758
64,12,28,0,0.0673662
60,12,24,0,0.0518006
8,12,24,0,0.108138
8,12,28,0,0.06905
48,20,12,0,0.0652529
52,16,24,0,0.0591242
60,16,24,0,0.0915504
56,16,20,0,0.0519231
52,16,16,0,0.0518006
52,20,16,0,0.0518675
24,32,16,0,0.0518006
24,32,20,0,0.0517003
20,36,24,0,0.0518006
28,28,4,0,0.0643809
28,28,8,0,0.0518675
28,28,12,0,0.0517337
28,32,12,0,0.0517649
24,36,24,0,0.0518006
20,36,28,0,0.0518675
28,32,16,0,0.07836
28,32,20,0,0.0669159
24,32,24,0,0.0518006
24,36,28,0,0.0518025
24,36,32,0,0.0517115
40,28,4,0,0.092977
40,28,8,0,0.0518006
60,28,20,0,0.0663507
44,28,8,0,0.0946749
8,20,24,6,0.0518006
12,20,20,6,0.0518006
12,20,16,6,0.0518006
16,20,16,6,0.0518006
16,20,12,6,0.0518006
28,24,0,6,0.0518497
32,32,4,0,0.0518006
28,20,4,0,0.0760218
24,32,32,4,0.0517872
32,4,28,8,0.0518006
56,16,24,0,0.051667
32,36,32,0,0.0518782
