x,y,z,t,prob
60,16,28,4,0.0977795
28,24,16,4,0.0885711
16,20,28,0,0.0844123
32,36,24,4,0.0638385
32,28,8,4,0.0503508
16,12,16,0,0.0419833
32,28,12,4,0.08254
12,20,16,4,0.0817896
28,24,12,4,0.0609607
52,16,24,4,0.0392586
40,28,12,4,0.0465466
32,40,28,4,0.0811796
52,16,20,4,0.0396042
16,20,12,4,0.0439117
20,20,8,4,0.163793
16,16,16,0,0.0387738
32,32,12,4,0.0519541
44,20,20,4,0.0398699
32,28,24,4,0.0670409
32,32,8,4,0.0403404
28,36,24,4,0.0530451
16,20,24,0,0.0379756
32,36,20,4,0.0348841
32,24,12,4,0.0358413
32,24,16,4,0.0342928
56,16,24,4,0.0353341
8,16,28,0,0.0469536
24,32,24,4,0.0368185
48,28,8,4,0.0411643
64,28,24,4,0.0415116
64,28,28,4,0.0395074
0,32,28,4,0.0342956
36,12,16,0,0.0375951
52,28,12,4,0.0342865
60,28,20,4,0.0377882
56,28,16,4,0.0342956
48,28,16,4,0.0357213
36,12,20,0,0.0366726
52,28,16,4,0.0583607
60,28,28,4,0.0352002
44,28,4,4,0.0412853
12,16,20,0,0.0417321
28,32,16,4,0.033413
16,12,20,0,0.0400572
32,28,16,4,0.0339161
56,24,32,4,0.0346828
44,24,16,4,0.0332846
56,28,20,4,0.0612123
28,32,32,8,0.048121
52,20,16,4,0.0336388
48,20,16,4,0.0340372
40,24,4,4,0.0328802
36,8,28,0,0.0330154
52,24,24,4,0.0336388
60,20,24,4,0.034052
16,24,16,8,0.0329133
16,20,32,8,0.16315
40,20,20,8,0.0329133
32,44,28,8,0.0329133
32,28,32,4,0.0539447
48,44,28,8,0.0329133
28,28,32,4,0.0329133
44,44,28,8,0.0329133
12,16,16,8,0.0329133
28,24,12,8,0.0329133
20,20,28,8,0.0329133
44,20,24,8,0.0329133
40,24,12,8,0.0347982
32,24,32,4,0.0345911
48,40,28,8,0.0842631
44,24,20,8,0.0329133
56,16,24,8,0.0329133
16,16,20,4,0.0329133
32,32,16,8,0.0329133
16,20,24,4,0.0329133
32,36,20,8,0.0328006
48,28,16,8,0.0321426
12,12,28,4,0.0329133
28,28,24,8,0.0322699
52,28,20,8,0.0329133
56,28,24,8,0.0329133
44,28,12,8,0.0326975
28,24,16,8,0.032483
20,20,24,8,0.0329133
12,8,28,8,0.0352589
32,28,4,8,0.0335765
56,28,28,8,0.0329133
32,40,20,8,0.0332989
32,44,24,8,0.0329133
20,16,20,8,0.0329133
36,24,12,8,0.0332535
32,40,28,8,0.03259
16,20,24,8,0.0329133
12,16,28,8,0.0417563
36,24,8,8,0.0432749
16,20,20,8,0.03164
12,20,20,8,0.0383865
12,16,24,8,0.0323982
20,20,12,8,0.0329618
28,40,24,8,0.0443191
28,44,24,8,0.0370098
28,28,4,8,0.0365023
28,32,8,8,0.0695849
64,28,28,8,0.162723
8,16,28,8,0.0415912
8,20,20,4,0.0448246
24,36,16,8,0.0364849
8,16,20,4,0.0385602
24,32,16,8,0.0383598
12,16,16,4,0.0375856
56,12,28,8,0.0340515
32,28,28,8,0.0345935
44,28,16,8,0.0339781
52,28,28,8,0.0345928
28,24,0,8,0.0341888
28,24,4,8,0.0346741
24,20,12,8,0.033132
52,24,20,8,0.0346741
48,24,20,8,0.0340285
24,20,20,8,0.0345541
16,12,16,4,0.0331377
32,28,12,8,0.0338376
40,28,8,8,0.0613475
12,8,24,8,0.0337709
40,20,8,8,0.0369491
12,16,32,8,0.034527
56,24,28,8,0.034599
32,32,4,8,0.0344499
52,16,24,8,0.0359986
16,12,16,8,0.0343839
44,20,8,8,0.034319
60,16,24,8,0.162397
52,20,16,8,0.163589
40,24,8,8,0.0357732
56,16,20,8,0.163589
8,8,24,8,0.03425
16,16,12,8,0.0345954
24,20,8,8,0.03425
24,20,4,8,0.0345322
24,24,4,8,0.0333205
16,16,24,4,0.0341553
32,32,20,8,0.0375838
16,16,28,4,0.0338408
32,32,24,8,0.0349597
12,16,28,4,0.0354737
28,32,24,8,0.0342027
28,36,24,8,0.0344083
28,36,28,8,0.0339668
52,24,24,8,0.0341967
16,24,12,8,0.034179
32,28,0,8,0.0339668
48,24,16,8,0.0357282
36,24,4,8,0.0331411
16,16,16,8,0.0340386
40,24,16,8,0.0338046
12,16,32,4,0.0356256
28,32,28,8,0.033826
40,28,12,8,0.033826
8,20,20,8,0.162735
0,16,28,8,0.03425
20,24,28,4,0.0329765
36,40,24,8,0.0775838
36,44,24,8,0.0340504
36,44,28,8,0.0590601
36,44,32,8,0.0341286
56,24,32,8,0.0393533
56,12,24,8,0.0335909
4,8,28,0,0.033676
20,24,24,4,0.0330208
36,40,20,8,0.0332135
52,24,28,8,0.0331605
48,16,16,8,0.0353398
44,24,16,8,0.033407
48,24,24,8,0.0331227
12,12,20,8,0.146498
60,12,24,8,0.135135
40,24,20,8,0.135398
4,8,28,8,0.12287
0,12,28,8,0.115131
8,12,24,8,0.099967
12,12,24,8,0.0921026
8,12,28,8,0.0870877
8,12,32,8,0.104909
12,12,28,8,0.0851282
16,12,20,8,0.0863591
16,8,24,8,0.0603253
52,16,20,8,0.0529112
28,20,8,8,0.0883139
20,16,16,8,0.0398558
20,12,16,8,0.0456211
20,12,20,8,0.039893
8,12,20,8,0.0519782
20,20,8,8,0.037941
16,20,12,8,0.0371651
32,24,12,8,0.0398466
56,24,24,8,0.0375749
32,24,4,8,0.0366012
28,28,32,8,0.0377486
28,28,28,8,0.0361619
48,24,8,8,0.0569095
48,24,12,8,0.0347732
40,24,4,8,0.0436044
44,24,4,8,0.0370251
64,24,24,8,0.040926
60,24,20,8,0.0361082
60,24,24,8,0.0362227
64,24,28,8,0.0444794
52,24,16,8,0.0389029
16,20,32,4,0.0444798
32,36,28,8,0.0799722
56,24,20,8,0.0369441
44,28,4,8,0.0407214
44,28,8,8,0.0354551
64,32,24,8,0.0354627
60,32,20,8,0.0359217
60,32,24,8,0.037208
64,32,28,8,0.0368214
52,28,12,8,0.0359428
56,32,16,8,0.0799547
56,32,20,8,0.0369115
40,24,20,6,0.0370552
40,24,8,6,0.0796064
32,24,20,6,0.0350805
32,24,24,6,0.0350805
32,24,28,6,0.0350805
24,20,20,6,0.0350805
32,24,32,6,0.0353349
36,24,12,6,0.0348217
4,8,24,2,0.0350805
20,24,20,6,0.0371375
32,44,24,6,0.0347359
44,20,8,6,0.0345648
40,20,20,6,0.0437423
16,16,28,6,0.0359929
16,20,32,6,0.0375758
32,40,20,6,0.0356814
16,20,28,6,0.0554659
20,20,28,6,0.0380126
48,16,16,6,0.0385959
56,28,16,6,0.05642
32,28,8,6,0.0634516
60,28,20,6,0.0350805
56,36,28,6,0.0375877
56,28,20,6,0.0422092
52,28,16,6,0.0388559
52,28,12,6,0.050869
48,28,12,6,0.159898
0,32,28,6,0.0431328
64,28,28,6,0.0705846
64,28,24,6,0.0754486
52,36,24,6,0.0709844
56,36,24,6,0.0502655
40,28,8,6,0.03605
40,28,4,6,0.0382763
48,28,8,6,0.0394681
44,32,12,6,0.0355391
52,32,20,6,0.0345648
60,28,24,6,0.0548057
36,28,4,6,0.0388389
28,28,32,6,0.0361403
28,28,28,6,0.0349636
40,36,24,6,0.069858
40,40,24,6,0.0397839
40,40,28,6,0.0551132
36,28,8,6,0.0507389
20,16,12,2,0.0447404
36,32,8,6,0.0651627
20,16,16,2,0.0369482
36,32,12,6,0.048621
20,16,20,2,0.0393167
36,32,16,6,0.0364362
40,32,16,6,0.0390828
24,20,20,2,0.0382442
40,36,16,6,0.0385979
32,24,4,6,0.0398644
40,24,8,4,0.0386708
44,24,12,4,0.0476664
56,36,24,4,0.0444554
52,32,20,4,0.0379309
28,24,8,4,0.0380149
4,20,24,4,0.035969
48,20,12,8,0.035969
0,20,28,4,0.0368578
52,28,28,4,0.0373351
16,28,16,4,0.0370957
56,28,28,4,0.0372462
12,8,28,4,0.0373351
36,40,16,4,0.0373351
20,20,16,0,0.0421216
36,36,12,4,0.0373351
16,20,16,0,0.0361059
32,36,12,4,0.0373351
36,44,24,4,0.0383304
20,24,28,0,0.0428679
36,40,24,4,0.0528578
20,20,20,0,0.0370038
36,36,16,4,0.0380201
4,12,28,4,0.0373351
0,12,28,4,0.0373351
20,24,24,0,0.0373351
36,40,20,4,0.0362845
36,44,28,4,0.0365007
36,44,32,4,0.035969
36,48,32,4,0.0366206
40,20,16,4,0.0468183
40,24,16,4,0.0362023
44,20,24,4,0.0366206
40,24,20,4,0.0412429
40,24,12,4,0.0366206
4,16,32,4,0.0363497
48,16,20,4,0.0366206
60,28,24,4,0.0366206
56,28,24,4,0.0360872
24,32,12,4,0.0366206
24,36,12,4,0.0366206
8,20,20,0,0.0415005
24,36,16,4,0.0386388
32,28,4,4,0.0366205
28,28,4,4,0.0367055
28,32,4,4,0.035583
20,36,16,4,0.0353887
28,32,8,4,0.0358009
24,32,8,4,0.0402776
16,44,24,4,0.037019
16,40,24,4,0.0359676
16,44,28,4,0.0359676
12,44,28,4,0.0359676
20,40,16,4,0.0359676
20,40,20,4,0.0376321
16,40,20,4,0.0359676
64,36,24,0,0.0359676
60,28,20,8,0.0357051
36,16,12,0,0.0359676
36,20,12,0,0.0359676
40,24,4,0,0.0359676
44,24,4,0,0.0359676
60,36,24,0,0.0359676
60,36,20,0,0.0359676
56,36,20,0,0.0359676
56,32,20,0,0.0359676
56,32,16,0,0.0359676
