x,y,z,t,prob
32,24,8,4,0.238045
20,16,12,4,0.0521912
24,20,8,4,0.030102
8,8,28,4,0.0195737
20,24,24,4,0.0275902
24,24,24,4,0.0340721
40,28,4,4,0.0193999
32,28,12,4,0.0224535
44,16,12,4,0.0176291
28,28,20,4,0.0264238
24,20,20,4,0.0257736
60,16,28,0,0.0225208
16,16,16,4,0.0178004
48,16,32,4,0.033096
48,16,28,4,0.0260205
44,16,28,4,0.0229908
28,28,24,4,0.0185644
44,20,24,4,0.0176406
44,20,8,4,0.0253967
12,8,24,4,0.0175391
16,16,28,4,0.0171156
64,32,28,4,0.0172709
64,36,28,4,0.0182214
20,36,32,4,0.0184481
32,28,8,4,0.0178249
28,28,8,4,0.0178249
28,28,12,4,0.0178249
16,12,28,4,0.0166787
24,36,24,4,0.0169408
24,32,24,4,0.0166012
24,32,20,4,0.0177606
28,32,16,4,0.0175828
36,28,0,0,0.0171184
48,20,28,6,0.0181882
32,36,32,4,0.0176085
24,36,28,4,0.0169934
20,36,28,4,0.0170649
44,28,8,4,0.017092
44,28,12,4,0.0167459
48,24,8,4,0.0175305
40,28,8,4,0.0166936
32,32,16,4,0.0170989
16,16,20,4,0.0199193
40,20,20,4,0.0171445
20,16,24,4,0.01677
8,16,20,4,0.0167681
4,16,28,4,0.0168391
60,20,24,0,0.0221489
16,20,12,4,0.0167681
16,20,16,4,0.240305
12,20,16,4,0.0166148
4,12,24,4,0.241611
12,20,20,4,0.0162623
0,12,28,4,0.0163014
64,20,24,0,0.0186405
20,20,12,4,0.016378
0,8,28,4,0.0167681
4,12,28,4,0.0164556
8,16,24,4,0.0164556
56,24,20,4,0.0164698
4,8,28,4,0.0185995
4,16,24,4,0.246239
28,24,12,4,0.0169249
32,44,28,4,0.0165607
48,20,20,4,0.0172297
36,28,4,4,0.0160451
32,32,12,4,0.0164647
36,20,28,4,0.0169786
8,16,28,4,0.0163941
8,12,28,4,0.0194414
60,28,28,4,0.017108
44,40,24,4,0.0176511
40,32,12,4,0.0173905
32,32,24,4,0.0185109
28,32,20,4,0.0162561
44,20,20,4,0.0162557
12,16,32,4,0.0163771
28,28,16,4,0.0163771
16,20,28,4,0.0163772
32,24,0,6,0.0163771
36,24,0,6,0.0163772
28,20,4,6,0.0162561
48,24,24,8,0.0163772
24,24,4,6,0.0161997
36,40,28,6,0.0164965
