x,y,z,t,prob
48,24,24,2,0.0333566
28,28,28,2,0.0332359
4,12,28,2,0.0329986
12,16,24,2,0.0341894
8,12,28,2,0.0316319
28,32,28,2,0.0324108
56,24,28,2,0.19535
48,20,32,2,0.0325593
48,20,28,2,0.0324624
32,24,8,2,0.0322343
24,24,24,2,0.0327583
24,24,28,2,0.0323129
24,28,28,2,0.188435
28,28,12,2,0.0328347
28,24,12,2,0.0317203
28,24,16,2,0.0327834
28,24,20,2,0.19534
24,24,20,2,0.0324722
32,32,12,2,0.031616
0,12,28,2,0.0319841
8,16,20,2,0.032956
32,36,28,2,0.0325529
8,12,20,2,0.0327495
4,12,24,2,0.0321487
12,16,20,2,0.0322451
8,12,24,2,0.0319767
16,20,16,2,0.0317416
24,24,8,2,0.0321696
24,24,12,2,0.0320346
20,24,12,2,0.0320991
20,20,16,2,0.0317997
4,16,28,2,0.0322488
8,16,28,2,0.0320984
8,16,24,2,0.0323582
8,20,24,2,0.195438
12,20,24,2,0.0323971
12,20,20,2,0.0331533
52,24,28,2,0.0321348
36,36,12,0,0.036374
56,16,20,0,0.0318795
52,36,28,0,0.0330303
16,36,28,0,0.031964
20,32,20,0,0.0318831
12,16,24,0,0.0323506
24,32,16,0,0.0322706
16,20,20,0,0.0320344
24,20,20,0,0.188739
4,8,28,0,0.0321671
48,28,16,0,0.0320094
52,24,28,0,0.0323471
12,16,16,0,0.0320525
24,28,28,0,0.0316881
24,28,32,0,0.0322677
8,12,32,0,0.0322677
0,40,28,0,0.0322176
36,40,16,0,0.0322677
4,44,24,0,0.0320375
12,16,28,0,0.0329132
52,28,16,0,0.0316802
32,24,0,2,0.0321907
28,20,8,2,0.0322983
28,20,4,2,0.0316602
24,16,12,2,0.0321946
32,32,4,2,0.0327266
36,24,0,2,0.0321806
32,32,8,2,0.0321427
32,28,0,2,0.0322023
52,12,20,2,0.0320323
32,40,28,0,0.0326416
40,20,4,2,0.032171
52,12,24,2,0.0321437
48,16,16,2,0.0334674
28,24,8,2,0.0319068
40,20,8,2,0.0319866
24,28,4,8,0.031647
16,12,20,2,0.0320204
20,16,16,2,0.0316821
44,32,12,0,0.0316938
24,36,32,0,0.0329731
52,32,20,0,0.0316588
8,16,24,0,0.0316496
40,28,8,0,0.0315846
16,20,16,4,0.0320649
16,20,12,4,0.0320971
28,24,0,4,0.0320156
8,12,28,4,0.0316236
28,24,4,4,0.0319905
20,16,16,4,0.0316824
40,20,20,4,0.0316531
44,20,20,4,0.0325749
20,20,20,4,0.0316782
44,20,28,4,0.0316706
48,16,28,4,0.0321605
48,16,32,4,0.0321798
36,24,8,4,0.0321778
32,44,32,2,0.195314
40,24,8,4,0.031616
52,12,24,4,0.0319118
32,40,24,4,0.0316239
32,40,20,4,0.0319918
32,44,24,4,0.0318586
32,44,28,4,0.0316239
20,16,24,4,0.0318491
16,16,28,4,0.0316289
44,20,8,4,0.0316431
16,16,20,4,0.0316239
40,20,8,4,0.0316458
16,20,28,4,0.0316239
56,24,24,4,0.0321078
48,20,28,4,0.031616
48,16,16,4,0.0316092
24,28,24,4,0.0318891
24,28,28,4,0.0322481
24,28,32,4,0.0320481
28,28,8,4,0.0316498
56,12,20,4,0.0323178
