x,y,z,t,prob
32,36,20,4,0.036472
20,24,16,4,0.0438917
8,20,28,4,0.0426659
16,16,28,4,0.0183013
48,16,16,4,0.0190911
20,20,20,4,0.0187165
32,24,16,2,0.0182072
36,28,20,6,0.0176921
28,24,0,6,0.0174811
28,24,12,2,0.0182673
32,28,16,6,0.0174524
4,12,24,4,0.0173687
36,28,28,6,0.0225444
28,24,8,2,0.0188146
32,28,12,6,0.0168075
24,24,12,2,0.0167816
28,28,16,6,0.0167764
32,40,28,2,0.0168075
36,40,28,6,0.0168075
32,36,24,2,0.016792
32,36,28,2,0.0168075
36,40,24,6,0.0168076
12,20,24,4,0.0168075
44,24,12,4,0.0172474
24,20,16,4,0.016792
32,36,32,4,0.0167868
24,20,12,4,0.0172703
32,36,28,4,0.0177082
16,20,24,4,0.115593
36,24,4,4,0.0240751
32,36,24,4,0.0363392
12,20,20,4,0.0404332
20,20,16,4,0.0174718
28,28,20,0,0.0323363
32,32,24,4,0.0264622
60,12,28,4,0.0183597
12,8,24,4,0.0196622
44,20,12,4,0.0173246
24,24,28,2,0.0220415
28,24,16,2,0.0207356
24,24,24,2,0.0170308
60,12,28,2,0.0178472
32,36,12,2,0.0212425
36,28,28,4,0.0298229
32,24,12,0,0.0200273
36,28,16,4,0.0169134
24,28,24,4,0.0169813
28,28,20,4,0.016975
28,28,8,4,0.0169467
28,28,12,4,0.0169068
32,24,16,0,0.0169196
36,28,20,4,0.0170181
32,24,4,4,0.0169514
28,28,24,4,0.0169688
28,28,4,4,0.0169026
32,24,20,0,0.0169026
36,28,24,4,0.0170502
32,24,0,2,0.0169703
56,16,20,2,0.0169026
24,16,12,2,0.0169526
36,24,4,2,0.0169026
60,12,24,2,0.0169026
32,32,4,2,0.0170159
32,32,8,2,0.0169183
32,36,20,2,0.0169087
12,12,24,2,0.258633
16,12,20,2,0.0168958
28,32,20,2,0.259021
52,16,20,2,0.016888
24,32,20,2,0.0168777
56,16,24,2,0.259021
24,36,32,2,0.0168979
24,36,28,2,0.0169288
24,36,24,2,0.0169308
24,32,24,2,0.0168656
16,20,28,2,0.0169439
28,32,16,2,0.0168565
24,20,20,2,0.016926
20,20,24,2,0.0168656
20,20,28,2,0.0168656
20,24,28,2,0.0168626
20,20,16,6,0.0168535
24,24,16,2,0.0168656
28,28,20,6,0.0168656
36,28,28,8,0.0168543
32,24,16,4,0.0168648
40,36,24,0,0.0168656
40,36,20,0,0.0168656
24,28,32,0,0.0168626
32,20,24,0,0.0168656
36,28,16,2,0.0168636
36,28,12,2,0.0168961
32,28,16,2,0.0168626
36,28,28,2,0.0168992
20,28,32,2,0.0168831
24,28,24,2,0.0168993
24,28,20,2,0.0168798
24,28,28,2,0.0168605
40,28,32,2,0.0168605
24,28,32,2,0.0168605
32,24,8,2,0.0168605
32,20,20,2,0.0310943
32,20,16,2,0.0168565
32,20,24,2,0.229413
32,20,28,2,0.0168605
32,24,4,2,0.0168527
24,28,20,0,0.0168527
16,20,32,4,0.0168605
16,20,28,4,0.0168677
16,24,16,4,0.0168604
24,24,4,4,0.016881
20,20,24,4,0.0168604
20,20,28,4,0.0168605
32,28,12,4,0.0168605
56,16,24,4,0.0168561
28,24,0,0,0.0168527
32,28,4,4,0.0168579
52,16,20,4,0.0168605
12,8,28,8,0.0170251
28,28,16,0,0.0169058
32,32,20,4,0.0168815
12,8,24,8,0.0168605
28,28,12,0,0.0168884
32,32,16,4,0.0213265
28,28,8,0,0.0302825
32,44,24,2,0.253032
32,40,20,2,0.0168604
24,32,28,2,0.26518
36,28,12,0,0.0168605
40,32,16,4,0.0248653
36,32,16,0,0.0186518
40,36,20,4,0.0168665
32,24,0,0,0.0168605
36,28,4,4,0.016856
32,24,4,0,0.016852
36,28,8,4,0.0246817
32,28,4,0,0.0168474
36,32,8,4,0.0168475
40,36,24,4,0.0168474
56,12,24,4,0.0168452
56,12,28,4,0.0169094
44,24,16,4,0.0169713
48,24,16,4,0.0168474
52,24,20,4,0.0168444
28,24,0,2,0.0168459
32,28,4,6,0.0168474
32,28,0,6,0.0168474
40,28,24,0,0.0168456
12,16,24,2,0.016852
16,20,28,6,0.0168474
44,24,8,2,0.0168474
20,16,12,8,0.256505
32,24,0,8,0.0172163
24,20,8,8,0.0190583
28,20,4,8,0.0168459
12,12,24,8,0.0168475
16,16,20,8,0.0191955
16,16,16,8,0.0168449
8,8,28,8,0.0168831
16,12,24,8,0.0168546
16,12,20,8,0.0188006
44,24,12,2,0.0168438
20,16,16,8,0.200594
20,36,16,2,0.0200933
20,36,12,2,0.165295
40,28,32,0,0.134593
12,16,32,2,0.166095
24,20,16,2,0.0360639
16,20,16,2,0.111496
28,28,20,2,0.0194909
8,44,28,2,0.159564
