x,y,z,t,prob
16,20,16,6,0.114611
16,20,20,6,0.0803655
12,20,20,6,0.0997861
12,16,16,6,0.182988
8,20,24,6,0.183239
12,20,24,6,0.183454
24,20,8,6,0.0798831
8,16,20,6,0.06514
24,24,8,6,0.0736035
44,32,24,6,0.0481132
40,28,16,6,0.0544775
44,28,24,6,0.0751599
20,24,12,6,0.0775467
20,24,16,6,0.0358445
40,28,20,6,0.0780794
52,28,28,6,0.0783594
36,28,12,6,0.0664205
0,12,28,6,0.0777959
36,28,8,6,0.0582716
12,16,16,2,0.0755437
28,32,12,6,0.0335519
36,28,4,6,0.0478924
40,28,12,6,0.047013
40,28,24,6,0.0631325
12,16,28,6,0.058198
16,16,24,6,0.0407978
24,24,16,6,0.0383137
40,36,20,6,0.0541613
40,24,16,6,0.0312082
36,24,4,6,0.0764472
40,24,12,6,0.0483693
44,24,24,6,0.0307757
24,24,20,2,0.0316082
40,40,16,6,0.0320897
48,32,16,6,0.0307538
60,32,28,6,0.0359191
8,16,28,6,0.0611169
8,20,28,6,0.0300712
44,32,28,6,0.0302244
8,12,28,6,0.0302909
32,32,0,8,0.0500368
32,36,8,8,0.02974
32,48,24,8,0.0281339
0,12,28,0,0.0299369
32,44,20,8,0.0295844
32,44,16,8,0.0297039
32,52,28,8,0.0304544
32,52,32,8,0.0290398
16,24,16,4,0.0290031
32,40,12,8,0.0285334
56,16,28,8,0.0283649
52,20,24,8,0.0340867
12,24,32,4,0.183586
28,40,28,8,0.0283906
44,24,32,4,0.0284822
20,16,12,8,0.0291168
36,24,12,8,0.0290398
36,24,8,8,0.0285393
36,24,4,8,0.0284548
44,24,28,8,0.0319436
40,24,20,8,0.028171
40,24,16,8,0.0310035
56,28,28,8,0.0407759
56,28,24,8,0.0283455
52,28,20,8,0.0279565
16,24,12,8,0.028431
28,24,0,8,0.0320693
28,24,4,8,0.028431
4,8,28,4,0.0755116
20,24,24,8,0.0710047
20,24,20,8,0.0284662
24,24,12,8,0.0282818
20,24,16,8,0.0282818
16,20,24,8,0.0282818
16,24,20,8,0.0281729
48,28,20,8,0.0279563
48,28,16,8,0.0282818
16,24,28,8,0.0289378
40,36,20,8,0.0282818
8,8,24,0,0.0283281
24,24,20,4,0.0282818
40,40,16,8,0.0283812
20,20,16,8,0.0282818
16,20,28,8,0.0282818
24,24,4,8,0.0284988
16,16,12,8,0.0301808
24,20,16,8,0.0283724
32,24,4,8,0.183454
12,20,24,8,0.0277753
16,24,20,4,0.0341022
32,40,16,8,0.0290355
16,16,20,8,0.028128
28,20,4,8,0.028128
32,48,32,8,0.0312169
32,48,28,8,0.0288876
28,20,8,8,0.0303169
44,28,16,8,0.0301291
48,28,24,8,0.028128
52,28,24,8,0.0289583
60,20,28,8,0.028128
52,20,16,8,0.0290316
60,20,24,8,0.0283533
20,24,8,8,0.028128
24,24,8,8,0.0280514
44,24,8,8,0.0279772
32,32,4,8,0.0279772
12,16,24,8,0.0279772
24,24,4,4,0.0279773
28,24,4,4,0.0276818
56,16,24,4,0.0279772
4,12,28,0,0.0283009
32,44,32,8,0.0287449
32,44,28,8,0.0279772
4,8,28,8,0.0370939
4,8,24,8,0.046566
16,16,16,8,0.030298
12,16,16,8,0.028203
12,12,20,8,0.0281439
8,12,20,8,0.0279772
12,12,28,8,0.0279772
16,24,16,8,0.030267
4,12,24,8,0.029353
52,28,28,8,0.0279772
60,32,32,8,0.0279772
12,24,16,8,0.0279772
8,24,20,8,0.0279278
4,24,24,8,0.0279772
8,16,28,8,0.0279772
8,12,28,8,0.0279772
56,20,20,8,0.0303396
52,20,20,8,0.0279772
48,24,12,8,0.0279772
0,20,32,8,0.0279772
40,24,4,8,0.0279772
0,20,28,8,0.0283695
56,20,24,8,0.0282813
16,20,20,4,0.0297412
32,36,16,8,0.0284011
16,16,20,4,0.0279772
32,32,16,8,0.0283679
16,16,12,4,0.0279772
32,32,8,8,0.0280282
12,20,24,4,0.0279838
28,36,20,8,0.0392627
12,20,28,4,0.0310115
28,36,24,8,0.0283823
52,32,28,8,0.0283538
44,28,12,8,0.0280406
40,28,12,8,0.0290847
16,20,20,8,0.0286726
56,32,28,8,0.0312197
48,32,24,8,0.0286499
48,32,20,8,0.0280801
52,32,24,8,0.0284318
56,32,32,8,0.0277407
48,20,20,8,0.0402914
12,16,20,8,0.0507475
32,28,8,8,0.0276818
20,28,28,8,0.0279278
8,12,28,4,0.0346068
24,28,24,8,0.0402914
16,20,16,4,0.0402913
32,36,12,8,0.0308005
32,44,24,8,0.0279772
12,24,28,4,0.0279772
28,40,24,8,0.0296534
0,36,28,0,0.0279772
4,12,28,2,0.0329738
20,28,24,6,0.0279772
8,12,20,6,0.0279772
32,44,32,6,0.0279772
32,44,28,6,0.0278291
48,28,24,6,0.0278784
32,32,4,6,0.0278784
0,8,28,6,0.02778
16,20,16,2,0.0279772
32,36,12,6,0.02778
44,28,16,6,0.0281644
12,16,24,6,0.0279772
56,32,24,6,0.0282054
28,28,4,6,0.0282268
28,28,8,6,0.0282054
8,16,24,6,0.0279576
52,28,20,6,0.0279772
4,16,28,6,0.0279772
20,20,8,6,0.0384937
16,20,12,6,0.0282634
12,16,20,6,0.0420251
8,12,20,2,0.0278907
24,28,16,6,0.0288565
16,20,24,6,0.031853
56,20,20,6,0.0279772
52,20,20,6,0.0297166
16,16,12,2,0.02816
32,32,8,6,0.0392092
12,20,24,2,0.0306295
28,36,20,6,0.0279772
12,16,24,2,0.028365
28,32,20,6,0.028407
24,20,16,6,0.0281485
44,20,8,6,0.0284027
32,44,24,6,0.0282036
44,28,12,6,0.0279772
20,24,20,6,0.0566193
4,8,28,6,0.0283757
8,8,28,6,0.0279772
16,24,20,6,0.0304898
52,16,24,6,0.028206
4,8,28,2,0.0277576
20,24,24,6,0.0277589
20,24,28,6,0.0672062
28,24,8,6,0.0276343
8,8,24,2,0.0281668
24,24,20,6,0.0381192
16,20,12,2,0.028001
32,36,8,6,0.0280162
32,44,20,6,0.0276577
16,24,20,2,0.0287573
56,28,28,6,0.0276819
32,24,4,6,0.0621567
12,20,28,2,0.0288737
28,36,24,6,0.0302833
24,24,16,0,0.02778
56,32,24,0,0.0273417
44,28,12,0,0.029212
48,20,16,0,0.0280126
12,8,24,0,0.0283584
16,12,28,0,0.0270875
