x,y,z,t,prob
12,28,28,2,0.141254
40,28,12,2,0.166958
52,28,28,2,0.0645647
12,28,24,2,0.0480231
16,28,24,2,0.0257969
16,28,20,2,0.0400145
40,28,16,2,0.0225813
28,28,0,2,0.0344813
28,28,12,4,0.0217388
28,28,8,2,0.0239665
32,16,16,2,0.0222478
20,28,16,2,0.0658181
32,8,28,2,0.0535895
32,8,32,2,0.0211516
32,20,8,2,0.0220619
32,24,8,2,0.0258308
12,28,32,2,0.0229396
44,28,28,2,0.0209219
32,28,8,8,0.0208993
20,28,28,8,0.0209514
40,28,24,8,0.0296295
32,20,20,8,0.0209016
32,16,28,8,0.0310358
24,28,24,8,0.0233907
32,24,4,8,0.0209624
32,16,28,4,0.0207978
32,16,24,4,0.0208714
32,28,8,4,0.0633346
44,28,28,4,0.157288
32,28,4,6,0.0220387
28,24,0,6,0.0254138
32,28,8,6,0.0233372
40,28,16,6,0.0216333
32,24,0,6,0.0216182
32,12,24,2,0.0210813
28,28,4,2,0.0303731
28,28,0,0,0.0227544
48,28,20,0,0.0210772
32,24,4,0,0.0210266
32,4,28,0,0.0213783
32,12,20,0,0.0214233
32,28,0,0,0.0209789
36,28,8,0,0.0237633
44,28,24,0,0.0209543
16,28,32,4,0.0209642
28,28,8,6,0.02099
36,28,12,6,0.120989
56,28,32,0,0.115488
28,28,0,6,0.154031
36,28,16,6,0.021057
20,28,20,6,0.0847149
28,28,12,6,0.0269952
32,24,4,6,0.103664
40,28,12,4,0.0240595
44,28,20,4,0.0328071
32,24,4,4,0.0227834
20,28,20,4,0.0285543
12,28,28,4,0.0341545
32,12,28,4,0.167244
32,16,20,4,0.0252093
16,28,28,4,0.0219855
48,28,24,4,0.0217697
48,28,28,4,0.0216073
28,24,0,2,0.0214627
20,28,16,0,0.0219833
12,28,28,0,0.0221117
32,20,12,0,0.0217442
40,28,16,0,0.0239093
12,28,24,0,0.0230933
32,8,32,0,0.0211607
32,16,20,0,0.0211607
44,28,20,0,0.0215609
32,16,12,0,0.0218542
36,28,16,8,0.0306768
24,28,16,8,0.0237617
32,28,0,8,0.0417955
32,20,12,8,0.0219119
32,24,12,8,0.0216838
32,16,20,8,0.0499998
32,20,16,8,0.0218845
32,16,16,4,0.0210994
40,28,20,4,0.0219902
36,28,4,0,0.021282
40,28,8,0,0.0348983
44,28,16,0,0.024149
28,28,4,0,0.0227597
36,28,12,0,0.0222814
20,28,12,0,0.0219211
32,24,0,0,0.0219266
56,28,28,0,0.0510903
24,28,12,0,0.0215733
24,28,16,0,0.0214497
48,28,28,0,0.0217434
32,8,28,0,0.021403
32,16,16,0,0.0213254
32,12,24,0,0.02628
36,28,8,2,0.0219171
32,28,4,2,0.18709
32,28,0,2,0.195666
20,28,20,2,0.1954
20,28,24,8,0.156768
32,16,32,8,0.18249
28,28,12,8,0.157684
52,28,28,0,0.101744
32,12,28,8,0.125618
32,28,12,8,0.158191
32,24,8,8,0.142168
32,16,24,6,0.185326
32,20,20,6,0.158234
28,28,8,8,0.0800755
40,28,20,8,0.181343
44,28,28,8,0.201573
28,28,0,8,0.16195
24,28,20,8,0.174988
44,28,24,8,0.149673
36,28,20,8,0.157036
48,28,28,2,0.101682
48,28,32,2,0.140079
32,24,8,0,0.166287
36,28,4,2,0.0711231
44,28,16,2,0.163016
32,28,8,2,0.110151
24,28,8,2,0.119471
32,24,0,2,0.0372415
32,24,4,2,0.117699
44,28,20,2,0.121263
32,28,4,0,0.121559
32,20,16,6,0.0332672
32,28,4,8,0.0686272
28,24,0,8,0.0669968
32,24,12,6,0.188742
36,28,8,8,0.209329
36,28,12,8,0.210592
40,28,16,8,0.18259
32,24,0,8,0.204089
28,28,4,8,0.189287
44,28,24,2,0.209551
16,28,28,2,0.209329
36,28,8,4,0.209329
36,28,12,4,0.198085
28,24,0,4,0.204092
40,28,16,4,0.204594
32,24,0,4,0.216838
48,28,24,0,0.219286
28,28,8,0,0.217934
24,28,12,2,0.22073
32,16,12,2,0.214707
32,8,24,2,0.214943
32,12,20,2,0.213598
32,16,20,2,0.212748
40,28,20,2,0.0222216
48,28,24,2,0.220205
32,24,12,4,0.221634
36,28,8,6,0.217079
44,28,24,6,0.212218
40,28,24,6,0.218745
24,28,20,6,0.223073
44,28,28,6,0.222174
32,16,28,6,0.221592
20,28,24,6,0.224542
20,28,28,6,0.224914
28,28,12,2,0.215417
16,28,24,0,0.222648
20,28,20,0,0.213988
16,28,20,0,0.220045
24,28,8,0,0.209731
52,28,24,0,0.219631
32,12,16,0,0.220361
32,8,24,0,0.222288
32,20,8,0,0.223494
32,16,24,8,0.220882
20,28,20,8,0.22587
32,20,8,4,0.22142
32,20,12,4,0.224272
48,28,32,4,0.225728
44,28,24,4,0.225971
32,24,8,4,0.224823
32,12,24,4,0.220723
16,28,16,0,0.219096
28,24,0,0,0.226654
40,28,12,0,0.226147
20,28,24,2,0.224451
