x,y,z,t,prob
16,16,16,8,0.127662
20,16,16,8,0.0499858
32,20,12,4,0.0165246
56,12,24,8,0.0574162
32,24,8,4,0.0144433
56,16,20,8,0.0139304
40,36,28,8,0.0142183
32,24,12,4,0.014015
56,16,24,8,0.014026
44,20,8,8,0.0138642
48,28,28,2,0.0140525
40,20,8,8,0.0139276
28,28,0,8,0.0139073
32,28,8,0,0.0140016
32,20,16,0,0.0134683
36,28,12,0,0.0135342
28,28,8,0,0.0137194
16,28,28,0,0.0136023
48,28,28,0,0.0135305
32,8,32,0,0.0137391
32,12,24,0,0.0138635
24,28,12,0,0.0136938
32,16,20,0,0.0137012
40,28,20,0,0.0138211
44,28,24,0,0.0136085
36,28,4,0,0.0138536
16,28,24,0,0.0137673
32,12,28,0,0.0142394
12,28,28,0,0.0139946
32,28,8,2,0.0141548
40,28,12,2,0.0140577
28,24,0,2,0.013923
36,28,8,2,0.0140184
28,28,0,2,0.013814
44,28,20,2,0.0138544
40,28,16,2,0.0139523
32,24,0,2,0.0138763
28,28,4,2,0.013767
36,28,16,8,0.0140293
16,28,28,4,0.0138046
48,28,32,4,0.0138786
32,16,20,4,0.0138402
32,16,16,4,0.0138637
32,12,24,4,0.0817126
32,12,28,4,0.0136115
36,28,20,6,0.112644
40,28,16,4,0.0386116
20,28,20,4,0.0138042
32,20,8,4,0.0138185
48,28,28,4,0.0134562
20,28,16,4,0.0142127
32,28,8,4,0.0135689
20,28,28,8,0.0140476
40,28,24,8,0.0134302
32,20,16,8,0.0140861
32,16,28,8,0.0141407
24,28,24,8,0.013965
36,28,12,8,0.0140208
28,28,8,8,0.0144718
40,28,16,8,0.26452
32,16,20,8,0.0138633
24,28,20,8,0.0138522
32,24,16,8,0.0139329
40,28,32,8,0.0203655
40,24,8,8,0.0139154
32,16,20,6,0.0137931
28,28,0,6,0.0139414
32,20,12,6,0.0137893
32,28,0,6,0.0134863
44,28,24,6,0.0141118
32,20,16,6,0.0137338
32,24,12,6,0.013761
44,28,28,6,0.013761
40,28,20,6,0.0139031
32,16,24,6,0.0138365
32,12,28,6,0.0140831
24,28,20,6,0.0138939
28,28,16,6,0.0348383
32,16,32,8,0.0141411
28,28,16,8,0.0141498
32,24,4,8,0.0140696
20,28,32,8,0.0139686
28,20,8,8,0.0139307
32,36,16,8,0.0141363
32,36,12,8,0.013932
32,32,8,8,0.0139585
32,32,4,8,0.0140892
32,28,4,8,0.0138748
32,28,0,8,0.0140825
36,24,0,8,0.0173505
28,28,8,2,0.281837
32,44,28,8,0.139579
32,40,24,8,0.0645818
32,44,24,8,0.0291562
32,36,20,8,0.0164008
48,24,16,8,0.0202365
32,40,28,8,0.019322
20,16,20,8,0.0147662
12,16,28,8,0.0140577
20,20,16,8,0.0165043
32,24,4,0,0.0148175
24,20,16,8,0.014124
8,12,32,8,0.0144673
36,32,8,8,0.0186618
28,36,32,8,0.0140483
32,36,28,8,0.014078
36,28,0,8,0.0137557
32,32,24,8,0.0140574
32,32,20,8,0.0139988
32,32,16,8,0.0132947
32,32,12,8,0.269608
40,36,24,8,0.0134548
36,32,12,8,0.013524
60,12,28,8,0.0140902
32,20,16,4,0.0140694
56,12,28,8,0.0138703
32,24,0,0,0.0288168
16,20,28,8,0.0139542
32,24,8,0,0.0433553
24,20,20,8,0.0205695
16,16,28,8,0.016491
36,44,24,8,0.0169288
36,40,24,8,0.0144179
16,16,24,8,0.0138157
16,16,20,8,0.0132849
24,16,12,8,0.0136521
20,20,20,8,0.0137034
36,44,28,8,0.0134936
36,44,32,8,0.013332
28,20,4,8,0.236615
32,12,20,2,0.205431
32,20,16,2,0.228428
16,28,20,2,0.220359
12,28,32,2,0.197369
44,28,28,2,0.24346
28,28,12,2,0.177463
32,8,28,2,0.195439
32,8,32,2,0.210629
48,28,24,2,0.169505
12,28,28,2,0.160842
20,28,20,2,0.233069
40,28,20,2,0.211408
32,28,4,2,0.241202
36,28,12,4,0.253444
28,28,12,4,0.215084
24,28,16,4,0.235235
40,28,20,4,0.253623
40,28,24,4,0.23996
24,28,20,4,0.259136
44,28,28,4,0.260371
32,16,28,4,0.236156
20,28,24,4,0.247738
20,28,28,4,0.258198
32,16,24,4,0.246755
36,28,12,6,0.252461
32,28,4,4,0.236799
48,28,20,0,0.278237
40,28,16,0,0.283368
20,28,12,0,0.25104
12,28,24,0,0.261368
32,16,12,0,0.276492
32,8,24,0,0.246652
16,28,20,0,0.282001
24,28,16,0,0.221874
52,28,24,0,0.284598
32,8,28,0,0.283408
44,28,16,0,0.262705
32,12,20,0,0.283328
32,16,16,0,0.273053
28,24,0,8,0.257606
36,28,20,8,0.278084
40,28,20,8,0.278624
24,28,16,8,0.269252
28,28,12,8,0.264335
32,24,12,8,0.276022
32,24,8,8,0.272768
40,28,28,8,0.274314
20,28,24,8,0.282846
32,20,12,8,0.280035
32,16,24,8,0.279545
28,28,4,8,0.269172
44,28,28,8,0.279313
32,28,4,0,0.280624
40,28,12,0,0.281897
36,28,8,0,0.278665
28,28,0,0,0.278529
52,28,28,0,0.280079
48,28,24,0,0.28202
24,28,8,0,0.27586
28,28,4,0,0.27443
20,28,16,0,0.284464
32,20,20,4,0.284427
32,20,12,0,0.279973
32,20,8,0,0.279567
28,24,0,4,0.28271
36,28,8,4,0.274997
24,28,12,4,0.284304
32,24,0,4,0.281389
28,28,4,4,0.283552
44,28,24,4,0.283706
16,28,24,4,0.283564
32,28,0,4,0.283561
28,28,0,4,0.283627
44,28,20,4,0.283577
32,24,4,4,0.283535
28,28,8,4,0.284503
20,28,20,0,0.283682
24,20,12,8,0.283513
28,24,4,8,0.283535
8,12,28,8,0.283627
16,12,24,8,0.283583
12,12,20,8,0.283606
52,24,28,8,0.283557
8,8,24,8,0.281794
44,24,12,8,0.283486
12,12,24,8,0.283509
12,8,24,8,0.0144253
8,8,28,8,0.283486
24,20,8,8,0.283509
44,28,20,0,0.283542
40,36,20,8,0.282098
40,32,16,8,0.280815
56,24,28,8,0.28343
56,24,24,8,0.283479
28,24,0,0,0.283489
20,20,12,8,0.283461
16,12,20,8,0.283557
32,36,24,8,0.283496
12,12,28,8,0.283491
20,16,12,8,0.283496
32,40,16,8,0.283483
48,24,20,8,0.0139826
40,24,4,8,0.283547
28,36,28,8,0.283469
36,28,16,6,0.0133704
20,28,28,6,0.28348
40,28,28,6,0.283564
40,28,24,6,0.283469
32,16,32,6,0.283469
28,28,12,6,0.28344
32,28,12,6,0.28344
40,36,16,8,0.28344
32,24,8,6,0.283482
36,32,16,8,0.283447
32,16,28,6,0.28344
32,28,8,8,0.283441
24,28,12,2,0.283458
16,28,24,2,0.283441
24,28,8,2,0.28344
32,20,8,2,0.283422
32,24,4,2,0.013792
32,28,0,2,0.283408
32,20,20,6,0.0133819
32,12,24,2,0.283408
32,16,16,2,0.283368
20,28,16,2,0.013307
36,28,12,2,0.283408
32,20,12,2,0.283384
44,24,16,8,0.014036
36,24,4,8,0.283388
52,16,16,8,0.283557
48,16,16,8,0.283509
52,16,20,8,0.283408
48,20,16,8,0.283408
48,20,12,8,0.283408
44,20,12,8,0.283408
40,40,28,8,0.283408
40,40,32,8,0.283408
32,28,12,8,0.283378
36,28,4,8,0.283408
36,28,8,8,0.284846
16,28,32,4,0.283408
44,24,8,8,0.28469
32,40,20,8,0.283408
52,24,24,8,0.283408
52,24,20,8,0.283469
32,20,20,8,0.283408
16,20,24,8,0.283408
20,20,24,8,0.283423
32,28,0,0,0.283442
24,24,12,8,0.283479
28,24,12,8,0.283408
28,24,8,8,0.283408
32,24,0,8,0.283408
36,28,8,6,0.0134244
32,28,8,6,0.283408
32,28,4,6,0.283408
28,24,0,6,0.283368
40,28,16,6,0.283443
24,28,16,6,0.283408
24,28,12,6,0.102842
28,28,4,6,0.283424
28,28,8,6,0.283419
32,24,0,6,0.283435
20,28,20,6,0.283415
32,24,4,6,0.283397
20,28,24,6,0.283305
24,28,24,6,0.283498
