x,y,z,t,prob
28,20,4,2,0.169679
32,28,4,2,0.101493
32,36,16,2,0.169679
32,32,24,0,0.0710096
20,16,12,2,0.0693168
32,36,28,0,0.038231
20,20,16,2,0.051763
28,32,28,0,0.0337623
16,16,16,2,0.0323402
32,40,20,0,0.0410613
20,24,8,2,0.0353957
36,24,4,2,0.0345105
12,16,24,2,0.0344737
32,36,24,0,0.0329418
20,20,12,2,0.070327
24,24,12,2,0.170721
44,24,32,2,0.0309697
40,24,16,2,0.0694805
40,24,20,2,0.0305305
32,28,0,2,0.0368509
40,28,8,2,0.169679
12,12,24,2,0.0301205
28,28,8,2,0.031988
24,28,32,0,0.0524541
12,12,20,2,0.0308254
8,12,28,2,0.0309265
20,36,20,2,0.0317548
24,36,12,2,0.0326359
32,32,12,2,0.0304914
12,20,28,2,0.0305734
24,20,8,2,0.030155
24,24,4,2,0.0300242
44,32,8,2,0.0302429
12,36,16,2,0.0302429
60,32,20,2,0.0415124
4,40,28,2,0.0346854
48,28,8,2,0.0304914
52,28,12,2,0.0299368
12,36,20,2,0.0309043
8,40,20,2,0.0305326
60,36,32,0,0.0316426
48,20,20,2,0.0296962
8,40,24,2,0.0351566
56,32,16,2,0.0660754
24,32,8,2,0.0378904
24,28,4,2,0.03337
28,28,4,2,0.0295232
28,32,32,0,0.0297942
16,16,20,2,0.0297942
16,32,12,2,0.0303041
28,36,24,0,0.0295361
16,20,12,2,0.0296095
32,36,20,0,0.0296095
20,20,8,2,0.0332687
16,36,16,2,0.0512454
16,20,24,2,0.0525218
44,28,8,2,0.0365749
32,32,16,2,0.029828
32,32,8,2,0.0306089
44,28,16,2,0.0401083
60,36,28,0,0.0297959
48,20,16,2,0.0293857
8,12,24,2,0.0294523
48,24,16,6,0.029254
36,24,0,8,0.0294523
52,24,24,0,0.0294523
12,20,20,0,0.0365857
20,8,28,0,0.0349101
20,12,24,0,0.0294523
16,8,28,0,0.0367585
8,40,20,0,0.0312765
12,36,16,0,0.0294523
4,40,24,0,0.0294523
4,44,24,0,0.0294523
12,36,20,0,0.0294523
12,40,20,0,0.0295232
16,12,16,0,0.0321496
8,40,24,0,0.0294523
28,32,4,0,0.0294523
24,32,4,0,0.034458
20,36,12,0,0.0306195
4,44,28,0,0.0453657
16,36,12,0,0.028955
24,32,8,0,0.03103
20,32,8,0,0.0297021
16,36,16,0,0.0292656
20,32,12,0,0.0294523
8,12,24,0,0.0326581
56,24,20,0,0.0298174
60,24,20,0,0.0293003
56,24,16,0,0.0306752
60,24,24,0,0.0294523
64,24,24,0,0.0294523
64,24,28,0,0.0294523
44,24,8,0,0.031274
48,24,8,0,0.0301872
48,24,12,0,0.0294523
52,24,12,0,0.0304972
28,32,20,0,0.0303793
28,24,16,0,0.0300938
20,24,28,0,0.0294523
28,28,0,0,0.0307545
56,32,28,0,0.0294523
40,32,8,0,0.186846
44,28,12,0,0.032137
4,16,24,0,0.0301464
4,12,24,0,0.0296803
8,16,20,0,0.0297692
28,28,24,0,0.0298592
28,28,20,0,0.0300511
12,16,20,0,0.0298011
24,28,24,0,0.0392745
28,28,12,0,0.0295853
24,32,24,0,0.0294523
20,12,32,0,0.0294523
20,12,28,0,0.0298697
0,32,32,0,0.0301555
28,20,12,0,0.0294523
28,20,16,0,0.0294523
24,16,20,0,0.0294523
24,16,24,0,0.0313283
0,40,28,0,0.18269
64,36,24,0,0.0294523
60,36,20,0,0.0294523
48,32,8,0,0.0294523
40,28,4,0,0.0294523
52,32,16,0,0.0291156
52,32,12,0,0.0294523
32,32,12,0,0.0309922
28,40,20,0,0.0302999
32,36,8,6,0.0295701
24,24,8,2,0.0332536
20,40,28,2,0.0325994
64,16,28,2,0.0296079
52,20,20,2,0.0296271
28,40,28,0,0.169679
16,24,16,2,0.0294523
24,40,28,0,0.0317744
12,24,16,2,0.0294523
28,40,24,0,0.0294523
16,24,12,2,0.0297339
64,36,28,0,0.0294523
52,20,16,2,0.0298743
60,20,24,2,0.029862
64,20,28,2,0.0296605
60,20,28,2,0.0295842
40,24,4,2,0.0300341
0,40,28,8,0.0298478
32,40,24,0,0.0298562
20,24,12,2,0.0297791
40,28,24,2,0.0298965
52,20,24,2,0.0302346
44,36,24,8,0.0373334
56,20,24,2,0.0294523
20,40,24,2,0.0295879
8,20,28,2,0.0300574
4,20,28,2,0.0317762
0,20,28,2,0.0294862
16,20,20,2,0.029575
16,16,28,2,0.0299506
20,20,20,2,0.0290696
16,16,24,2,0.0296729
4,12,28,2,0.0300262
28,36,28,0,0.0353653
16,20,16,2,0.0600597
12,20,16,2,0.0294498
12,20,20,2,0.0306097
52,24,24,2,0.0322
52,24,20,2,0.038728
48,24,20,2,0.0350101
8,12,32,2,0.0338259
0,32,28,8,0.0396551
56,24,28,2,0.0333897
40,24,8,2,0.0376176
44,24,8,2,0.0320521
12,16,28,2,0.0337649
48,24,12,2,0.0321992
44,24,12,2,0.0350295
8,24,28,2,0.031168
12,20,24,2,0.0320831
24,32,32,0,0.0326414
12,16,20,2,0.0306707
0,16,28,2,0.0332928
8,24,24,2,0.0318177
12,24,28,2,0.0330147
4,24,28,2,0.0313676
4,16,28,2,0.0310961
8,20,24,2,0.0339021
28,32,12,2,0.0306367
8,16,24,2,0.0309025
4,16,24,2,0.0325548
4,20,24,2,0.0313676
28,32,8,2,0.0304468
32,28,32,0,0.0311434
20,12,20,2,0.0307921
28,36,20,0,0.0306971
44,24,32,4,0.0308423
64,40,28,2,0.0303362
52,24,16,4,0.0303362
52,24,24,4,0.0299821
60,40,28,2,0.030085
48,24,16,4,0.0301901
52,28,24,4,0.0300999
60,40,24,2,0.0297349
48,24,12,4,0.0301666
36,24,4,4,0.0297661
28,24,16,4,0.0297251
48,28,20,4,0.0301666
56,24,28,4,0.0296232
40,28,4,4,0.0301666
60,28,20,4,0.0300813
36,28,24,4,0.0301087
36,28,20,4,0.0301666
56,28,20,4,0.0301666
56,28,16,4,0.0301666
52,28,16,4,0.0301666
52,28,12,4,0.0301666
48,28,12,4,0.0299598
48,28,8,4,0.0296212
44,28,8,4,0.0299548
44,28,4,4,0.02953
24,24,24,4,0.031338
0,28,28,4,0.030016
48,36,20,4,0.0301666
64,28,28,4,0.0301666
48,36,16,4,0.0300912
36,28,16,4,0.0300537
36,28,12,4,0.0301666
36,28,8,4,0.0302229
60,28,24,4,0.0301666
64,28,24,4,0.0302038
12,24,16,4,0.0301666
28,40,28,2,0.0301968
16,24,16,4,0.0307641
64,16,28,4,0.0303781
60,16,28,4,0.0299786
36,28,4,4,0.0299963
0,20,32,4,0.0299963
0,20,28,4,0.0333418
4,20,28,4,0.030174
8,20,24,4,0.030168
8,20,20,4,0.0300738
12,20,20,4,0.0309931
52,20,16,4,0.0303161
52,20,24,4,0.0310208
32,32,12,4,0.0299597
56,16,24,4,0.030961
56,36,20,2,0.0299963
44,20,8,4,0.0299963
56,20,24,4,0.0302068
20,20,24,4,0.0299963
56,40,28,4,0.0310274
56,40,24,2,0.0299963
44,24,12,4,0.0303817
56,28,28,4,0.0299963
40,24,4,4,0.0297848
4,24,24,4,0.0297167
8,24,24,4,0.0299963
8,24,20,4,0.0299963
48,24,12,6,0.0313731
24,24,4,6,0.0297604
44,36,20,8,0.0298516
56,24,20,8,0.0319674
56,24,24,8,0.0299963
48,40,24,8,0.0299963
44,40,24,8,0.0299963
28,36,16,8,0.0299963
12,20,20,8,0.0296283
4,20,28,8,0.0299084
4,20,32,8,0.0314735
44,20,20,8,0.0303562
40,24,12,8,0.0296697
44,24,12,8,0.0310279
44,20,12,8,0.0302291
44,20,16,8,0.0297699
48,20,20,8,0.0301303
48,20,24,8,0.0299963
36,24,4,8,0.0297902
40,24,8,8,0.0299366
8,20,32,8,0.0371498
20,16,28,8,0.0299963
20,8,24,8,0.0299963
20,12,28,8,0.0299963
0,16,28,8,0.0299809
24,16,24,8,0.0301699
64,28,28,8,0.0299963
52,28,16,8,0.0343402
32,32,16,8,0.0299963
52,28,28,8,0.0298293
32,40,20,8,0.0303702
48,40,28,8,0.0299963
32,44,24,8,0.0299963
20,24,28,8,0.0342537
12,24,24,8,0.0299963
32,40,28,6,0.0299963
20,24,16,8,0.0299963
8,8,28,8,0.0350577
60,24,24,8,0.0346152
60,20,24,8,0.0331115
40,36,16,4,0.170721
28,20,4,6,0.0300138
36,8,32,8,0.0299963
32,44,28,8,0.0299035
12,20,16,8,0.030458
16,12,28,8,0.0299963
12,20,24,8,0.0299963
40,28,8,8,0.0299963
44,28,28,8,0.0304894
52,36,16,8,0.0300297
28,32,20,8,0.0299963
28,28,8,8,0.0299963
24,28,28,8,0.0328208
36,16,16,8,0.069169
44,28,24,8,0.0298289
20,28,8,8,0.0299963
24,28,8,8,0.0299963
28,24,0,6,0.0300232
36,12,28,8,0.0299963
28,36,20,8,0.0302924
28,32,16,8,0.0295658
36,8,28,8,0.0350189
20,12,20,8,0.0306286
20,20,24,8,0.0312026
8,20,24,8,0.0299963
44,32,4,8,0.0299128
40,44,24,8,0.0304764
32,44,12,6,0.0302369
32,36,4,6,0.0295565
32,24,0,6,0.0300275
56,16,28,6,0.0297197
36,24,0,6,0.0304774
8,16,28,6,0.0300807
56,36,24,4,0.0301863
44,20,12,6,0.0297734
56,28,28,6,0.0297734
52,20,24,6,0.0297529
36,36,16,4,0.0297734
24,20,4,6,0.0297594
20,16,12,6,0.029723
28,32,24,4,0.0298912
16,16,12,6,0.029855
40,28,8,6,0.0303377
44,28,8,6,0.0296727
4,8,24,6,0.0294561
12,12,16,6,0.0319092
36,28,16,2,0.0299002
32,0,32,6,0.0302985
36,36,12,6,0.0300527
36,32,12,6,0.0299415
36,32,8,6,0.0613843
36,32,4,6,0.0395627
36,28,4,6,0.0520034
36,28,0,6,0.0419055
56,20,20,6,0.0696444
8,8,24,6,0.0337129
4,8,32,6,0.0337129
40,40,24,4,0.0362286
28,24,12,6,0.0334788
24,24,20,6,0.0336902
24,20,16,6,0.0327739
20,20,20,6,0.032576
20,24,28,6,0.032576
48,20,16,6,0.032576
52,16,24,6,0.0567625
32,56,28,6,0.032576
32,48,20,6,0.047561
32,52,24,6,0.0320089
8,12,20,6,0.0315054
32,24,4,6,0.0333959
12,12,20,6,0.0298515
24,24,12,6,0.0360176
52,20,16,6,0.0321777
20,24,20,6,0.0346922
24,20,8,6,0.119815
32,32,4,6,0.0909774
36,24,8,6,0.0841992
40,24,20,6,0.0699594
44,24,20,6,0.0957919
16,24,28,6,0.089759
32,32,12,6,0.0481493
32,32,8,6,0.0442895
60,20,28,6,0.0299963
20,20,24,6,0.0440734
16,20,28,6,0.0592222
48,24,28,6,0.0487964
40,24,16,6,0.0461263
36,24,4,6,0.0302625
8,12,28,6,0.0699419
16,16,20,6,0.091078
56,16,24,6,0.182029
24,32,20,4,0.0512854
40,32,8,4,0.0298338
28,12,24,8,0.0424938
32,20,4,8,0.0419831
28,12,20,8,0.0410035
32,20,12,8,0.0297942
12,12,20,8,0.0683851
12,8,24,8,0.0630658
32,20,8,8,0.0389561
32,36,8,4,0.0294523
28,8,24,8,0.0583256
32,16,16,8,0.0316068
28,12,16,8,0.04891
32,24,4,8,0.0300464
32,24,0,8,0.0450594
28,16,16,8,0.0301435
36,20,12,8,0.0336296
36,16,12,8,0.0473388
36,16,20,8,0.0412854
36,12,20,8,0.0308727
32,16,12,8,0.0470886
36,20,4,8,0.0651738
36,20,8,8,0.0347524
16,12,16,8,0.0338448
32,36,12,4,0.035322
28,8,28,8,0.046958
36,12,24,8,0.0476285
8,12,32,8,0.0364259
16,12,24,8,0.0723277
32,40,16,8,0.0299963
8,8,24,8,0.0400147
0,12,28,8,0.0356391
12,12,28,8,0.034193
12,8,28,8,0.0337881
20,12,16,8,0.0414547
20,12,24,8,0.0363991
64,40,28,8,0.0697775
4,28,24,8,0.0352675
64,40,24,8,0.0343293
64,36,24,8,0.0336549
16,28,12,8,0.0332135
16,28,16,8,0.0330967
12,28,16,8,0.034866
12,28,20,8,0.034866
8,28,20,8,0.0331055
8,28,24,8,0.0332135
36,28,12,8,0.0299963
36,28,16,8,0.034866
36,28,20,8,0.0330967
36,28,24,8,0.0332135
56,36,16,8,0.0342613
36,28,32,8,0.034866
60,36,20,8,0.0715622
64,36,28,8,0.0303286
56,36,20,8,0.0414359
36,28,4,8,0.0336549
8,24,28,8,0.029564
8,24,32,8,0.0342268
4,24,32,8,0.0313787
36,28,8,8,0.0390589
24,24,20,8,0.0330786
32,32,12,8,0.0459919
32,40,24,6,0.0364818
20,24,12,8,0.0344471
16,24,16,8,0.0447435
16,24,20,8,0.0373659
28,24,12,2,0.0299963
28,36,16,0,0.0479133
28,36,12,0,0.0355195
28,32,12,0,0.0295232
4,8,28,0,0.0339273
32,32,8,0,0.0328623
32,32,4,0,0.0508846
36,28,8,0,0.0428604
36,28,4,0,0.033677
52,32,20,0,0.0675186
56,32,20,0,0.0333273
48,28,12,0,0.0328687
60,32,28,0,0.0328687
60,32,24,0,0.0328687
56,32,24,0,0.032376
28,20,8,0,0.0306877
48,36,24,0,0.0344994
48,36,28,0,0.0386639
44,32,20,0,0.0328687
56,36,28,0,0.0339192
48,32,16,0,0.0364316
44,32,8,0,0.0341984
40,28,8,0,0.0328687
44,32,16,0,0.0335078
40,32,16,0,0.033283
12,8,28,0,0.0328687
40,32,12,0,0.0351612
40,20,12,0,0.0336622
44,20,12,0,0.0328687
44,20,16,0,0.0390848
44,16,16,0,0.0306877
44,16,20,0,0.0448821
36,24,4,0,0.0323474
40,24,8,0,0.0322963
40,20,8,0,0.0324488
32,40,8,6,0.0335179
16,24,16,0,0.0323474
48,16,20,0,0.0323474
48,16,24,0,0.0323474
52,16,24,0,0.0326115
52,16,28,0,0.0590128
52,12,28,0,0.0315278
8,16,28,0,0.0323474
16,20,20,0,0.0323474
4,16,28,0,0.0321132
36,24,28,0,0.0323474
36,24,32,0,0.0323474
12,16,28,0,0.0323474
28,24,4,0,0.0299545
64,16,28,0,0.0323474
64,20,28,0,0.0298295
8,20,20,0,0.0317606
8,20,24,0,0.031958
20,24,8,0,0.0320037
16,20,16,0,0.0325081
16,12,28,0,0.0320549
16,16,24,0,0.0320549
20,16,20,0,0.0323474
8,12,28,0,0.0362989
36,24,20,0,0.0299549
36,24,24,0,0.0323474
4,12,28,0,0.0323474
36,24,8,0,0.0347701
36,24,12,0,0.0332781
8,16,24,0,0.0323474
64,28,24,8,0.0342399
16,24,32,6,0.0331401
16,24,24,6,0.0323474
60,20,24,6,0.0327777
60,16,28,6,0.0323474
32,36,16,6,0.0551443
28,24,4,6,0.0323474
8,8,28,6,0.0323474
12,16,24,6,0.0314983
8,12,24,6,0.0334474
12,8,24,6,0.0336549
48,28,20,6,0.0323474
4,8,28,6,0.0297942
48,28,24,6,0.0361511
44,28,16,6,0.0321521
40,28,12,6,0.0324307
52,28,28,6,0.0324991
52,28,24,6,0.188473
24,24,16,6,0.0925832
16,20,20,6,0.0460584
44,24,28,6,0.0340814
