x,y,z,t,prob
12,28,20,6,0.109294
36,20,24,6,0.0622051
24,32,16,0,0.0493107
12,12,28,6,0.0621669
24,28,12,6,0.024533
36,36,20,6,0.0239119
20,24,16,6,0.0320685
24,32,24,6,0.218266
44,40,24,6,0.0285112
36,40,28,6,0.219457
48,16,20,6,0.219261
44,36,24,6,0.0218703
40,20,28,6,0.0388373
32,32,16,6,0.0298198
16,24,12,6,0.21911
24,36,24,6,0.22004
36,48,32,6,0.0319856
64,28,28,6,0.0286427
40,40,28,6,0.0281079
4,44,28,6,0.0215581
28,32,16,6,0.0466831
64,16,28,6,0.173733
28,32,16,0,0.0303296
16,12,28,6,0.0316767
56,24,20,6,0.0236147
60,20,24,6,0.0229302
64,20,24,6,0.0222338
56,24,16,6,0.022929
44,24,8,6,0.0252488
32,44,32,2,0.219225
48,24,8,6,0.0213971
48,24,12,6,0.0259287
52,24,12,6,0.0217524
52,24,16,6,0.0220819
32,32,24,6,0.0214152
60,32,28,6,0.0209922
56,32,24,6,0.023728
20,20,24,6,0.0239866
4,8,24,6,0.0212584
24,32,8,0,0.0213332
12,12,20,6,0.0220917
16,16,16,6,0.0213332
20,32,8,0,0.0213778
8,12,20,6,0.0218733
20,32,12,0,0.0218784
8,12,24,6,0.0232222
16,36,16,6,0.021044
4,12,24,6,0.0214463
20,16,12,6,0.0212218
8,40,24,6,0.0227436
4,40,28,6,0.0239093
4,40,24,6,0.0209646
0,8,28,6,0.0232228
32,40,16,0,0.0230026
20,20,28,6,0.0210599
32,32,20,6,0.0217619
28,36,28,6,0.0210659
28,36,32,6,0.0211089
32,36,32,6,0.0210945
32,32,12,6,0.0211233
60,24,20,6,0.0209914
60,24,24,6,0.0210054
0,20,28,6,0.0209645
64,20,28,6,0.0209511
60,20,20,6,0.0209914
44,20,24,6,0.0209914
28,32,12,6,0.0209914
32,28,8,6,0.0208307
40,20,16,6,0.0209914
32,28,0,6,0.0209109
12,16,32,6,0.0210439
32,24,0,6,0.02076
56,24,24,6,0.0208332
24,20,8,6,0.0208451
28,28,0,6,0.0232827
16,20,12,6,0.0207969
16,16,20,6,0.0207969
56,12,24,6,0.0207969
56,24,28,6,0.0207969
48,24,20,6,0.020728
24,32,28,6,0.0207969
16,16,24,6,0.0207452
16,16,28,6,0.0207969
32,24,8,6,0.0207969
8,44,28,6,0.0271308
48,16,32,6,0.0422125
48,16,28,6,0.0207194
44,16,28,6,0.0207969
52,16,24,6,0.0207969
40,24,12,6,0.0207969
36,24,4,6,0.0207969
56,40,20,0,0.0207969
44,20,32,6,0.0207969
52,24,24,6,0.0207401
44,20,20,6,0.0207969
20,36,16,6,0.0207969
16,36,20,6,0.0207969
40,20,12,6,0.0207969
32,28,4,6,0.0214223
32,28,12,6,0.0208506
48,16,12,6,0.0209089
64,28,24,6,0.0208863
8,8,24,6,0.0209221
20,16,16,6,0.0207969
56,28,16,6,0.0207969
60,28,20,6,0.0207969
28,24,4,6,0.0207969
24,24,4,6,0.0207969
12,40,24,6,0.0217451
36,24,8,6,0.0207969
52,32,12,6,0.0207969
28,28,28,6,0.0207711
52,20,12,6,0.0207969
36,20,28,6,0.0207624
56,20,16,6,0.0207969
40,24,4,6,0.0207969
48,20,8,6,0.0207969
64,36,28,6,0.0214332
28,28,20,6,0.0238511
28,28,24,6,0.0294501
24,28,24,6,0.0210961
24,32,8,6,0.0211174
4,44,24,6,0.0210685
24,32,4,6,0.0207452
16,36,12,6,0.0207969
44,20,12,6,0.0206936
40,24,24,6,0.0207969
40,24,28,6,0.0209458
32,36,28,6,0.0211622
36,44,32,6,0.0230128
36,44,28,6,0.02088
20,20,12,6,0.0213588
64,36,24,6,0.0207969
32,24,0,0,0.0207998
32,32,4,0,0.0206593
32,24,4,2,0.0207624
24,20,8,2,0.0207969
20,20,24,2,0.0207969
12,12,28,2,0.0207969
28,28,28,2,0.0207969
48,20,16,2,0.0207969
52,16,20,2,0.0207969
56,16,24,2,0.0209342
28,28,8,2,0.0207969
12,16,28,2,0.0207969
56,12,24,2,0.0207969
32,24,8,2,0.0207969
28,24,20,2,0.0207969
24,24,20,2,0.0207969
28,24,16,2,0.0207969
48,20,12,2,0.0212883
64,28,24,2,0.0207969
48,32,12,2,0.0285847
0,28,28,2,0.0251783
16,16,28,2,0.0225039
40,28,4,2,0.218007
56,12,28,2,0.0207969
64,32,24,2,0.0207739
64,36,28,2,0.21911
36,36,20,2,0.0207739
48,16,20,2,0.0207969
56,32,20,2,0.0216258
60,32,20,2,0.0207969
60,32,24,2,0.0219476
56,32,16,2,0.0237761
52,32,16,2,0.0207969
12,16,32,2,0.0207969
24,20,12,2,0.0216274
36,20,28,2,0.219382
36,24,24,2,0.0207969
36,20,24,2,0.0213472
52,28,16,2,0.0207969
36,44,32,2,0.0209718
20,20,8,2,0.0207969
16,16,12,2,0.0213977
8,40,24,2,0.0338541
56,28,24,2,0.021701
56,24,28,2,0.0207969
52,24,20,2,0.219279
32,44,24,2,0.0210238
12,40,20,2,0.0210462
56,28,20,2,0.0207969
32,28,12,2,0.0209623
24,28,32,2,0.0209058
48,28,12,2,0.0209492
