x,y,z,t,prob
24,28,20,6,0.132582
28,28,12,6,0.130079
32,24,4,6,0.0914778
36,28,24,6,0.0962648
20,28,32,6,0.0685019
40,28,28,6,0.0899562
40,28,24,6,0.0855803
28,28,8,6,0.0845501
36,28,0,2,0.0705099
32,24,16,6,0.0643331
36,24,0,2,0.06188
32,20,16,6,0.0599375
36,24,4,2,0.0480062
32,20,20,6,0.0674816
28,28,4,6,0.0678877
32,28,8,6,0.0649074
32,16,28,6,0.0893922
32,20,28,6,0.0825201
32,28,4,6,0.058158
28,28,0,6,0.0444883
20,28,28,6,0.0468179
32,28,4,0,0.0383998
28,24,0,0,0.0435369
36,28,8,0,0.0415583
36,28,12,0,0.0375074
40,28,16,0,0.0430721
32,24,0,0,0.0387625
28,28,4,0,0.0828367
28,28,8,0,0.0362477
40,28,20,0,0.0819604
44,28,28,0,0.0445013
28,28,0,0,0.0519987
24,28,20,0,0.0457052
44,28,24,0,0.0963361
36,28,20,0,0.0430187
28,28,16,0,0.0563859
24,28,12,0,0.0420103
36,28,16,0,0.0405896
24,28,16,0,0.0397876
32,28,0,0,0.0632458
32,20,12,0,0.131862
32,24,12,0,0.110934
32,16,20,0,0.0871318
32,20,16,0,0.090241
28,20,4,8,0.0818879
36,28,12,8,0.0780784
36,24,4,8,0.0739652
60,12,24,8,0.061106
32,32,4,8,0.0774417
32,32,8,8,0.0614569
36,24,0,8,0.0610243
24,20,12,8,0.0528789
48,16,16,8,0.0439421
52,12,24,8,0.0568321
52,12,20,8,0.0829934
44,20,8,8,0.0774386
44,20,12,8,0.0449903
48,16,12,8,0.0523373
52,16,16,8,0.0588044
40,20,4,8,0.0367839
56,12,28,8,0.0359951
40,20,8,8,0.0361727
56,12,24,8,0.0851209
16,12,24,8,0.0730491
32,32,12,8,0.0358487
56,28,20,2,0.0356882
32,40,28,8,0.0358896
24,28,24,6,0.035772
32,28,0,6,0.0584782
32,24,8,6,0.0361
36,28,4,2,0.0704513
32,24,20,6,0.043945
28,28,16,6,0.0357338
36,28,20,6,0.0353408
32,28,16,6,0.0357238
36,28,28,6,0.0360236
32,32,4,2,0.0361003
28,28,20,6,0.0353185
24,28,28,6,0.0363672
40,28,32,6,0.035915
24,28,32,6,0.0357963
32,24,12,6,0.0357043
28,24,0,8,0.0360744
36,28,16,8,0.0358374
32,28,16,8,0.035225
32,24,8,8,0.154048
36,28,28,8,0.0353796
36,28,0,4,0.0358048
32,20,16,2,0.165455
28,28,0,2,0.0352336
12,8,24,4,0.0352594
16,12,24,4,0.165438
16,12,20,4,0.0352594
12,12,20,2,0.0352594
36,44,28,4,0.035852
12,12,20,4,0.0356023
36,36,20,4,0.0357257
20,16,16,4,0.0354805
24,20,12,4,0.0358247
20,16,20,4,0.0352594
32,36,32,4,0.0531651
12,12,28,4,0.0352594
20,16,12,4,0.0352594
8,8,28,4,0.035225
8,8,24,2,0.0352594
32,40,32,4,0.0352594
12,8,28,4,0.0355126
12,12,24,4,0.0357576
32,36,28,4,0.0351709
32,28,8,4,0.0361391
52,12,20,2,0.035899
36,44,28,2,0.0359756
36,44,32,2,0.0357695
