x,y,z,t,prob
60,32,28,4,0.112602
36,24,0,0,0.0598231
52,32,16,4,0.05367
32,32,0,0,0.0666823
56,28,28,0,0.0872415
32,40,8,0,0.0366762
32,44,12,0,0.0725457
32,40,12,0,0.0509039
24,20,4,0,0.069798
32,24,4,0,0.0428043
56,32,24,4,0.0788679
32,36,4,0,0.0770557
60,16,28,0,0.0544905
52,28,28,0,0.0349919
32,60,32,0,0.0312288
32,60,28,0,0.0438679
32,56,24,0,0.0438679
32,48,16,0,0.0348888
32,52,20,0,0.0538762
32,44,16,0,0.041616
32,48,20,0,0.0799264
56,16,28,0,0.0706735
56,20,20,0,0.0321149
56,20,28,0,0.0308195
8,8,28,0,0.0312618
28,24,0,0,0.0355295
32,28,12,0,0.0869822
28,36,24,0,0.0309043
28,32,24,0,0.02949
28,32,20,0,0.0293959
24,32,24,0,0.030123
52,20,24,0,0.0300203
12,16,28,0,0.0303387
8,12,24,0,0.0308901
24,36,24,0,0.0337551
56,20,24,0,0.02928
16,12,16,0,0.0364421
8,8,24,0,0.0343903
28,28,16,0,0.0319774
28,24,4,0,0.0285069
32,36,8,0,0.0786491
4,8,28,0,0.0631318
32,36,12,0,0.0329272
52,20,16,0,0.0324581
24,24,16,0,0.0389087
32,28,0,0,0.0390566
40,28,28,0,0.0484066
24,36,28,0,0.0283301
40,28,24,0,0.0283221
28,28,8,0,0.0283301
28,44,28,8,0.0286063
16,24,16,6,0.0414796
28,40,28,8,0.0281702
16,24,12,6,0.0346541
28,40,24,8,0.0312993
56,28,28,8,0.0279121
52,28,24,8,0.0378217
8,8,24,8,0.0281615
20,24,20,8,0.0284416
20,24,24,8,0.0283601
56,16,24,8,0.0281702
32,44,32,8,0.0342433
32,32,8,8,0.0284611
16,16,24,8,0.0309914
16,20,12,6,0.0292312
28,36,24,8,0.0279764
12,12,28,8,0.0282668
32,32,16,8,0.0281702
28,36,20,8,0.0289212
16,20,28,8,0.0323308
16,24,28,8,0.0315003
44,24,20,8,0.0673689
20,24,16,6,0.0283401
32,40,28,8,0.0294387
16,24,20,6,0.0353608
28,40,32,8,0.061839
32,32,12,8,0.0362065
24,16,12,8,0.029645
24,20,12,8,0.0283107
28,20,8,8,0.032989
20,16,20,8,0.0280046
20,16,16,8,0.0277083
24,16,16,8,0.0278601
48,24,28,8,0.0280046
56,28,24,8,0.0330185
44,28,16,8,0.0280046
4,16,28,8,0.0280046
8,20,24,8,0.0283453
16,12,20,8,0.0344325
8,12,28,8,0.0666823
16,8,24,8,0.0463704
32,44,24,8,0.0280046
12,8,28,8,0.0280046
20,12,24,8,0.0280046
12,8,32,8,0.0280046
16,8,28,8,0.0335817
20,12,20,8,0.0286208
4,20,24,8,0.0352426
16,12,24,8,0.0325814
12,24,32,8,0.0276347
20,16,16,2,0.0280046
56,28,28,4,0.0278807
28,28,16,4,0.0280046
28,28,8,4,0.0280046
12,12,16,2,0.0280046
24,28,28,4,0.0280046
24,20,4,4,0.0280046
44,28,16,4,0.0280046
52,32,28,4,0.0278591
28,36,20,4,0.0280046
16,20,12,2,0.0278992
28,36,24,4,0.0280046
32,28,8,4,0.0280046
32,28,4,4,0.0280046
48,20,16,4,0.0280046
52,28,24,4,0.0277975
48,28,24,4,0.0280046
52,28,20,4,0.0280046
4,12,24,4,0.0280046
4,12,28,4,0.0280046
16,20,28,4,0.0280046
32,44,32,4,0.0280046
32,44,28,4,0.0280046
56,16,24,4,0.0278807
28,24,12,4,0.0280046
20,20,20,4,0.0280046
20,16,16,4,0.0280046
52,20,20,4,0.0281267
60,16,24,4,0.0282083
60,16,28,4,0.0303096
64,16,28,4,0.0279116
64,16,32,4,0.183834
48,20,12,4,0.0283107
52,20,16,4,0.0280046
12,12,24,4,0.0280046
28,24,8,2,0.075734
40,40,20,4,0.0388397
28,20,4,2,0.0312441
40,36,16,4,0.0287615
44,24,20,4,0.0320224
36,28,0,4,0.0280046
36,32,4,4,0.0280211
20,24,16,2,0.028047
32,40,28,4,0.0441803
36,32,8,4,0.0283226
32,36,16,4,0.0308093
36,36,12,4,0.0280046
36,32,12,4,0.0284349
28,40,32,0,0.0280046
28,40,28,0,0.0280242
24,36,24,6,0.0280596
8,16,28,0,0.0386228
12,20,28,0,0.0295097
16,24,32,0,0.033246
20,24,20,0,0.0274027
40,24,12,0,0.0450592
40,24,16,0,0.0352357
44,24,24,0,0.0274027
40,32,20,0,0.0276702
36,24,4,0,0.0283026
36,24,8,0,0.0274027
32,36,20,0,0.0274027
32,36,24,0,0.0274027
40,32,24,0,0.0274027
44,24,20,0,0.0274027
40,32,28,0,0.0274027
28,36,28,0,0.0274027
32,36,16,0,0.0274027
32,28,8,0,0.0274027
24,20,8,0,0.0274027
12,24,20,0,0.0274027
4,12,28,0,0.0274027
20,20,16,0,0.0272695
28,20,4,0,0.0284838
12,12,24,0,0.0324498
24,24,4,0,0.0288819
28,20,12,0,0.0272695
28,20,8,0,0.0273168
4,16,28,0,0.0278205
4,16,24,0,0.0272695
8,16,24,0,0.0274048
8,16,20,0,0.0292737
24,24,8,0,0.0272695
16,8,24,0,0.0272695
12,20,16,0,0.0304703
24,16,12,0,0.0365647
48,28,16,0,0.0639489
60,40,28,4,0.0756414
44,28,12,0,0.100824
0,32,28,0,0.0927165
64,32,28,0,0.0342379
64,32,24,0,0.0354386
56,32,20,0,0.0309102
40,28,4,0,0.0334609
52,32,20,0,0.0325984
20,24,24,0,0.0316589
24,24,20,0,0.0303658
24,28,28,0,0.0303592
56,36,16,0,0.0500241
52,36,16,0,0.0289456
60,40,20,4,0.03296
60,36,20,4,0.0428907
40,40,24,4,0.0308554
28,24,12,2,0.0294244
8,8,24,2,0.0285205
12,16,16,0,0.0291125
24,32,28,2,0.182418
24,32,24,2,0.0288518
32,28,8,2,0.0289309
12,12,24,2,0.0295567
20,24,20,2,0.0289309
12,24,28,2,0.0282334
60,32,28,2,0.0288721
60,32,24,2,0.0289309
60,16,24,2,0.0289309
52,32,20,2,0.029223
52,28,16,2,0.028804
48,28,12,2,0.0307492
56,32,20,2,0.028755
52,28,28,2,0.0293152
20,16,12,2,0.0279111
20,24,16,0,0.0287549
32,40,28,2,0.0287549
24,20,8,2,0.0286371
32,32,4,2,0.028521
32,28,0,2,0.0294086
32,32,8,2,0.0290216
16,12,16,2,0.0287549
0,24,28,2,0.028755
4,24,28,2,0.028521
4,24,24,2,0.0284713
8,24,24,2,0.028755
8,24,20,2,0.028755
52,20,16,2,0.0300763
48,20,16,2,0.028755
16,24,24,2,0.0284092
56,16,24,2,0.02844
20,20,16,2,0.0284295
12,24,32,2,0.0284142
44,24,12,2,0.028755
12,24,20,2,0.0285793
12,24,16,2,0.033836
