x,y,z,t,prob
48,32,16,2,0.133287
12,12,24,2,0.121521
48,32,20,2,0.117318
56,20,20,2,0.0288912
8,8,28,2,0.0277151
60,20,24,2,0.0819799
32,44,24,2,0.0278922
52,28,20,2,0.102648
60,32,28,2,0.0276836
20,28,20,0,0.0251968
32,44,32,2,0.0238045
20,20,8,0,0.0225638
32,36,20,2,0.0254838
4,8,28,2,0.0240416
20,24,8,0,0.0282718
32,40,20,2,0.0226161
20,24,12,0,0.0230925
32,40,24,2,0.0231696
56,28,24,2,0.0281678
56,32,24,2,0.0232866
40,28,12,2,0.0235593
32,32,4,2,0.0243868
48,28,20,2,0.0225929
44,24,20,2,0.0235318
12,16,24,2,0.0239715
8,16,24,2,0.0225911
32,28,0,2,0.0231463
44,28,16,2,0.0230788
32,44,28,2,0.0225616
28,28,24,6,0.0227044
48,28,12,2,0.0238683
32,32,8,2,0.0225023
32,32,12,2,0.0349979
32,36,12,2,0.0220912
48,32,24,2,0.0439896
52,32,24,2,0.0335644
52,32,28,2,0.0240483
40,28,4,2,0.0231692
44,28,12,2,0.0221645
24,24,4,2,0.0238961
24,24,8,2,0.0232323
36,24,8,2,0.0221645
40,24,8,2,0.0220598
40,24,20,2,0.0218864
16,24,20,2,0.0221645
12,24,24,2,0.0223369
56,24,24,8,0.0221645
44,32,12,8,0.0228995
0,24,28,8,0.022586
32,28,16,8,0.0224006
32,28,28,8,0.022087
32,24,0,8,0.022087
36,24,0,8,0.0219572
28,24,0,8,0.0248307
36,28,0,8,0.0236134
24,20,4,8,0.0224942
32,28,8,8,0.022087
32,28,4,8,0.0420657
44,20,12,8,0.0231054
56,16,28,8,0.0221168
60,20,24,8,0.0241243
12,12,20,8,0.0289294
40,32,8,8,0.0237123
28,32,12,8,0.0245126
32,28,12,8,0.0220612
24,36,28,8,0.0223859
12,24,28,8,0.022087
60,16,28,8,0.022087
52,20,24,8,0.022087
52,20,20,8,0.0221866
32,32,4,8,0.022087
16,24,32,8,0.0226982
24,28,20,8,0.0220528
24,28,24,8,0.022087
20,28,24,8,0.0222066
16,16,12,8,0.0297307
48,24,12,8,0.0222066
24,24,12,8,0.0221322
28,28,12,8,0.0244116
28,28,16,8,0.0220265
20,16,12,8,0.022087
40,28,8,8,0.0219982
52,32,20,8,0.0220594
24,36,24,8,0.0274875
28,24,4,8,0.0222018
16,12,20,6,0.0224936
28,28,32,8,0.0238366
52,28,12,8,0.0221929
48,28,12,8,0.0277832
28,32,16,8,0.0219845
32,32,8,8,0.0243091
48,28,8,8,0.0223131
16,20,16,6,0.0223751
28,36,28,8,0.0223664
28,36,28,0,0.0216994
28,32,20,0,0.0216994
28,36,24,0,0.0217474
32,32,16,0,0.021548
28,32,12,4,0.0232477
12,8,24,4,0.0237156
36,28,0,4,0.0249395
44,24,8,4,0.0226286
44,24,12,4,0.0252629
56,32,24,8,0.0223246
56,20,28,4,0.0239432
56,20,20,4,0.0224814
52,36,16,8,0.0221667
28,24,12,4,0.0222787
32,28,4,4,0.0221794
12,20,16,2,0.0442275
24,36,28,4,0.0223269
16,20,12,2,0.0314515
