x,y,z,t,prob
16,20,24,6,0.0816396
44,28,16,6,0.0824474
40,28,20,6,0.0832043
0,12,28,6,0.0820396
0,8,28,6,0.0631087
40,44,24,6,0.0578144
24,32,12,6,0.0380632
16,40,24,6,0.148219
12,12,32,6,0.0378116
40,28,16,6,0.0397918
12,12,28,6,0.038655
32,24,4,6,0.0386898
28,16,20,6,0.0373775
24,12,32,6,0.0382732
32,20,8,6,0.0418122
32,20,12,6,0.0386884
28,20,16,6,0.0385583
36,28,20,6,0.0383811
36,28,16,6,0.148497
36,28,12,6,0.0382732
36,28,8,6,0.0379926
48,28,24,6,0.0382732
40,36,20,6,0.0393549
36,28,28,6,0.0413616
36,32,8,6,0.0413374
16,24,28,6,0.0396669
36,36,16,6,0.0396669
40,36,16,6,0.0387671
40,40,24,6,0.0437637
36,36,12,6,0.0800976
36,32,12,6,0.0373122
52,20,24,8,0.0371685
52,16,24,8,0.0366292
8,8,24,6,0.0366292
56,12,28,2,0.0366292
12,12,16,6,0.0506485
56,36,16,6,0.0621361
52,16,20,8,0.0374286
4,8,28,6,0.0373142
4,8,24,6,0.0358493
60,36,20,6,0.0366292
60,36,24,6,0.0448598
4,12,24,6,0.05062
64,32,24,2,0.0372969
20,32,12,6,0.0421114
24,28,8,6,0.0366292
4,40,24,6,0.0364426
8,36,20,6,0.0358493
32,28,12,6,0.0366292
0,40,28,6,0.0387027
64,40,28,6,0.037573
24,32,4,6,0.0366292
64,40,24,6,0.0366292
8,12,20,6,0.0366292
20,32,8,6,0.0363497
32,20,4,6,0.0366292
28,20,8,6,0.035251
28,16,16,6,0.0812307
24,16,16,6,0.036373
12,8,28,6,0.0351493
32,24,0,6,0.0351493
44,32,8,0,0.0351493
56,40,20,0,0.0351493
56,40,24,0,0.0351493
24,32,28,8,0.0351493
60,40,24,0,0.0351493
60,44,24,0,0.0351493
64,44,28,0,0.0351493
28,28,16,0,0.0351493
36,28,0,0,0.150041
52,40,20,0,0.0351493
52,40,16,0,0.0351493
52,36,16,0,0.0351493
32,40,20,0,0.0367885
32,28,8,0,0.0351493
28,20,8,0,0.0351493
32,32,20,0,0.0351493
32,36,28,0,0.0351493
20,20,24,0,0.035209
12,16,32,0,0.0577542
16,16,20,0,0.0596388
32,32,12,0,0.0627103
24,24,12,0,0.0552795
24,20,12,0,0.0392141
48,20,16,0,0.0493877
52,16,20,0,0.0405443
16,16,24,0,0.0557564
44,20,8,0,0.0515383
52,28,28,0,0.0509686
56,28,28,0,0.0395067
48,28,16,0,0.0379849
44,28,16,0,0.0407016
52,28,20,0,0.0386876
48,28,20,0,0.0392086
52,28,24,0,0.039498
44,28,12,0,0.0406623
20,20,20,0,0.0406623
32,36,16,0,0.0406623
32,40,24,0,0.0398257
32,40,28,0,0.0400333
40,28,8,0,0.0406623
24,20,16,0,0.0452016
24,24,20,0,0.0378555
16,12,24,0,0.0370535
20,24,28,0,0.0381173
32,32,16,0,0.0396876
32,24,8,0,0.0475778
24,24,16,0,0.037316
28,24,16,0,0.037421
28,24,12,0,0.0375477
20,16,16,0,0.0498699
16,16,28,0,0.0400095
12,16,16,0,0.0377093
20,16,20,0,0.0375477
8,8,28,0,0.037839
12,8,28,0,0.0399851
24,24,4,0,0.0390839
28,24,12,4,0.0371689
