x,y,z,t,prob
40,28,8,8,0.0117871
32,16,24,8,0.0457579
44,28,8,8,0.00978992
24,20,8,8,0.0136317
12,8,24,8,0.0122356
32,16,28,8,0.0104995
44,28,12,8,0.00881656
48,28,12,8,0.00845956
32,32,16,8,0.00826773
12,12,20,8,0.0088292
24,24,4,8,0.0085207
32,12,28,2,0.00962029
32,16,20,2,0.00792538
16,28,28,2,0.00792538
48,28,24,2,0.00837049
36,28,8,2,0.00854199
36,28,12,2,0.0123365
28,24,0,2,0.296847
28,28,12,2,0.00852621
40,28,16,2,0.00841015
32,24,0,2,0.0078085
40,28,12,2,0.00863749
12,28,32,2,0.00805209
24,28,12,2,0.0141743
20,28,16,2,0.00864834
32,28,0,2,0.00849007
28,28,4,2,0.0151707
16,28,24,2,0.00816388
32,28,4,2,0.296847
36,28,16,2,0.00810827
32,16,24,6,0.00836837
20,28,24,6,0.00796456
32,16,32,6,0.0118512
28,28,12,6,0.00800655
32,12,28,6,0.010669
32,28,12,6,0.0422265
32,24,8,6,0.0472613
40,28,28,6,0.135518
32,20,24,6,0.014634
32,28,8,6,0.0125321
20,28,28,6,0.0213582
40,28,24,6,0.0351427
32,20,20,6,0.0209864
32,16,28,6,0.0178659
32,24,4,8,0.00994392
40,24,8,8,0.0155109
36,24,4,8,0.0180585
48,20,16,8,0.0105434
48,20,12,8,0.0617005
40,40,28,8,0.0119995
36,28,4,8,0.0125691
28,36,32,8,0.0110582
28,36,28,8,0.00950325
32,36,28,8,0.294887
36,28,0,8,0.0090403
32,32,24,8,0.00946415
40,36,24,8,0.0109493
40,36,20,8,0.0116679
36,44,24,8,0.00914718
16,16,20,8,0.00864439
32,32,4,8,0.0090689
32,44,28,8,0.00995347
32,44,24,8,0.0101138
28,24,0,0,0.00843403
48,24,16,8,0.00863181
12,16,28,8,0.00881838
20,20,16,8,0.0109084
24,20,16,8,0.00815923
8,12,32,8,0.0348825
52,24,28,8,0.00933592
44,24,12,8,0.00852967
16,28,28,0,0.0128258
28,28,0,8,0.00936646
16,16,16,8,0.00932382
56,16,20,8,0.015118
32,20,20,2,0.00999307
8,20,20,8,0.00856656
4,20,24,8,0.00885265
16,24,12,8,0.00845031
4,20,28,8,0.00837331
0,20,28,8,0.00837331
8,12,28,8,0.00869571
20,24,12,8,0.0156082
16,24,16,8,0.00903965
16,20,16,8,0.0160053
12,20,16,8,0.178894
12,20,20,8,0.0365725
8,20,24,8,0.114353
4,16,24,8,0.0137054
4,16,28,8,0.0181471
32,20,16,6,0.0168891
32,28,8,8,0.0192128
32,28,12,8,0.0225161
28,28,16,8,0.0736974
28,28,20,8,0.0132765
36,36,12,8,0.0152595
36,40,20,8,0.013443
48,28,28,0,0.022131
48,16,16,8,0.0138111
40,20,4,8,0.0110353
52,16,24,8,0.0116299
24,32,28,8,0.0103937
28,32,28,8,0.0101691
28,32,24,8,0.0100728
28,28,24,8,0.014855
36,32,16,8,0.0123129
36,28,16,4,0.0136577
20,28,20,4,0.0251877
28,28,12,4,0.0124692
32,24,4,4,0.0127118
32,20,12,4,0.0124508
32,24,8,4,0.010309
16,28,28,4,0.0119714
32,16,20,4,0.0111145
32,12,28,4,0.0100676
24,28,12,4,0.010784
32,28,0,4,0.0106596
40,28,20,4,0.0102715
36,28,8,4,0.248288
44,28,24,4,0.240808
40,36,28,8,0.235866
56,16,24,8,0.173751
32,28,8,0,0.0643523
24,28,8,0,0.065194
32,24,0,0,0.0412035
44,28,20,0,0.0816512
28,28,8,0,0.124063
32,16,16,0,0.0441954
32,8,28,0,0.0383805
32,8,32,0,0.0581504
32,20,8,0,0.0154642
32,12,24,0,0.0933604
28,28,4,0,0.0643369
32,16,12,0,0.0185307
32,8,24,0,0.109347
32,12,20,0,0.0559859
32,16,20,0,0.0591489
24,28,16,2,0.0567265
28,28,0,2,0.0263735
32,20,8,2,0.0452398
36,36,20,8,0.0288698
32,20,12,2,0.023524
48,28,32,2,0.150923
44,28,20,2,0.0441269
44,28,24,2,0.0147173
32,24,8,2,0.0198451
32,12,24,2,0.0230777
16,28,32,2,0.0708676
32,24,4,2,0.185284
20,28,20,2,0.219344
12,28,28,2,0.0584206
32,24,0,8,0.0712141
24,28,20,6,0.0823627
48,28,28,2,0.0643557
32,16,16,2,0.0941457
40,28,20,2,0.107564
24,28,20,2,0.289314
40,28,24,2,0.264082
28,28,8,2,0.296194
20,28,24,2,0.271914
32,24,12,2,0.296141
32,20,16,2,0.27643
20,28,28,2,0.297319
52,16,20,8,0.28795
56,12,24,8,0.29097
28,24,12,8,0.290176
16,12,28,8,0.291973
20,28,28,4,0.291968
32,16,24,4,0.00858869
32,20,20,4,0.272514
32,20,16,4,0.291612
32,24,12,4,0.288584
