x,y,z,t,prob
32,32,8,0,0.06728
24,24,4,0,0.0462975
32,32,12,0,0.0420489
28,20,4,0,0.0384138
32,28,4,0,0.0378906
44,24,16,0,0.0455675
24,16,12,0,0.0339723
32,36,12,0,0.0340522
16,12,20,0,0.040082
32,28,8,0,0.0335057
32,44,28,0,0.0343201
20,20,8,0,0.032001
8,36,20,6,0.0323581
12,36,16,6,0.174261
12,8,24,0,0.169882
24,24,8,0,0.0344084
4,16,28,0,0.0357822
12,20,20,0,0.0337329
12,20,16,0,0.0337329
16,20,16,0,0.0337329
16,20,12,0,0.0329059
32,36,16,0,0.0336604
12,8,28,0,0.0346935
28,28,24,0,0.0322225
28,28,12,0,0.0332627
44,24,8,0,0.0330442
48,24,16,0,0.0323016
32,40,20,0,0.0334959
24,28,28,0,0.0325119
12,12,20,0,0.0316002
20,16,12,0,0.0312842
28,24,12,0,0.0338626
28,24,4,0,0.031315
12,16,16,0,0.0512786
8,16,20,0,0.0312842
16,16,16,0,0.0316364
36,36,12,0,0.0314509
4,8,28,0,0.0310905
0,12,28,0,0.0310513
4,12,24,0,0.0312842
4,16,24,0,0.0312842
36,44,32,0,0.0322044
28,24,0,0,0.0314875
24,20,4,0,0.0395546
36,44,24,0,0.0312842
36,44,28,0,0.031882
32,40,32,0,0.0318056
24,20,20,0,0.0312842
24,20,24,0,0.0310839
20,20,12,0,0.0313123
28,24,16,0,0.0330146
24,24,16,0,0.0313264
52,12,24,0,0.0311234
56,8,28,0,0.0310187
60,8,28,0,0.0310187
28,28,0,0,0.0310187
8,12,24,0,0.0309579
4,12,28,0,0.031231
8,16,24,0,0.0311955
16,16,20,0,0.032346
36,20,28,0,0.0325265
12,36,16,0,0.0310187
12,36,20,0,0.0310187
24,32,4,0,0.0310187
20,32,8,0,0.0310187
20,32,12,0,0.0310187
28,28,0,6,0.0309701
24,32,4,6,0.0301626
28,32,4,6,0.0339644
8,40,20,6,0.0310187
4,44,28,6,0.0308729
4,44,24,6,0.0316852
4,40,24,6,0.0310187
8,8,24,6,0.0310187
28,28,28,4,0.0320627
16,12,16,6,0.0303745
32,36,32,4,0.0303745
20,20,20,6,0.0355903
4,8,28,6,0.0342475
36,36,16,4,0.0310187
24,20,4,6,0.0389631
24,28,32,4,0.170994
12,12,20,6,0.0308025
12,12,24,6,0.0303745
8,8,28,6,0.0316868
12,8,24,6,0.0310187
8,12,24,6,0.0310187
32,32,28,4,0.0332149
20,16,16,6,0.0309782
24,32,20,6,0.0308116
20,36,28,6,0.0310187
28,32,12,6,0.0310187
32,28,4,6,0.0314313
52,24,28,6,0.0310187
32,28,8,6,0.0545842
44,32,12,6,0.0310187
44,32,8,6,0.0303745
48,36,12,6,0.0310187
40,32,4,6,0.0310187
40,32,8,6,0.0310187
60,44,28,6,0.0304809
32,40,28,6,0.0314153
32,36,12,6,0.0311932
32,32,16,6,0.0306949
36,28,0,6,0.0310892
36,36,12,6,0.0312515
32,40,24,4,0.0309672
20,24,12,6,0.0308794
36,40,24,4,0.0310187
24,24,12,6,0.0310187
56,36,20,4,0.0310361
44,20,8,6,0.0311932
40,24,8,6,0.0314343
8,20,28,6,0.0311932
8,20,24,6,0.032148
12,20,24,6,0.0320363
24,36,32,4,0.0358976
12,20,20,6,0.172737
52,20,20,6,0.0308207
36,40,20,4,0.0304203
24,24,8,6,0.0305023
52,20,16,6,0.0303745
28,24,4,6,0.0303745
24,20,16,6,0.0300572
20,20,28,6,0.0318236
52,24,24,6,0.0339563
48,24,24,6,0.0322809
44,24,16,6,0.0310724
16,20,24,6,0.0362283
40,24,12,6,0.0344334
40,20,20,6,0.035252
12,16,16,8,0.0367683
28,32,28,6,0.031952
32,24,8,4,0.0339407
52,20,24,4,0.0315549
28,24,8,4,0.0339749
28,24,12,4,0.0324804
40,40,28,2,0.0324804
28,24,16,4,0.0324804
48,24,20,4,0.0324804
48,24,24,4,0.0323181
24,20,12,4,0.0320366
36,40,24,2,0.0316098
24,24,12,4,0.0324804
60,16,28,4,0.0321162
36,40,20,2,0.031756
24,24,8,4,0.0317202
40,24,12,4,0.0314202
16,12,28,4,0.0316064
36,40,16,4,0.0312787
12,16,32,4,0.0313686
32,40,20,2,0.032383
20,24,8,4,0.030855
32,40,16,4,0.0330829
32,44,28,4,0.173558
56,32,24,4,0.0311698
24,32,28,2,0.0377441
12,16,16,4,0.0323816
60,32,24,2,0.0324131
48,16,12,4,0.032982
32,28,16,4,0.0313686
32,28,8,4,0.0421008
32,36,32,2,0.0320292
20,20,20,4,0.0311919
4,16,28,4,0.031491
16,16,32,4,0.0313686
32,40,28,4,0.0313686
32,48,32,2,0.0313686
20,32,20,4,0.0311643
20,32,24,4,0.0311071
4,8,28,4,0.0341478
56,8,28,4,0.0338349
40,36,20,2,0.0328461
28,20,8,4,0.0313512
8,12,20,4,0.0310709
8,8,28,4,0.0320209
24,32,32,2,0.0327132
12,16,20,4,0.0313686
32,32,20,4,0.0312337
60,40,24,2,0.0310709
48,24,12,4,0.0317333
48,24,16,4,0.0308942
56,24,24,4,0.030776
56,24,20,4,0.030776
52,24,20,4,0.0308263
28,28,8,4,0.030776
52,24,16,4,0.0309427
24,28,24,4,0.0306416
28,36,28,2,0.030776
16,20,16,4,0.0306281
4,20,28,4,0.030776
4,20,24,4,0.0308923
0,20,28,4,0.0308769
20,36,32,2,0.030776
8,20,20,4,0.0311116
12,20,20,4,0.0338866
8,20,24,4,0.173558
8,44,24,2,0.0313381
8,44,28,2,0.030776
16,36,20,2,0.0309073
16,12,28,2,0.0432357
12,36,20,2,0.0309567
12,8,28,2,0.125952
20,16,20,2,0.10515
24,16,16,2,0.0856002
24,16,20,2,0.0459931
20,12,20,2,0.0669219
20,12,24,2,0.0737259
32,24,4,2,0.0677417
16,32,12,2,0.175752
40,36,20,0,0.0766897
28,20,8,2,0.0527328
40,36,24,0,0.0452419
28,20,12,2,0.0648231
24,16,12,2,0.035773
16,36,12,8,0.031556
16,36,16,2,0.0349241
20,32,12,2,0.0672844
8,40,24,2,0.0476945
20,16,16,2,0.033602
4,40,28,2,0.0367577
48,20,20,2,0.0348515
52,20,20,2,0.0335303
56,20,24,2,0.0382255
56,16,24,2,0.0676776
44,24,12,2,0.176963
40,24,20,2,0.0536244
44,20,12,2,0.0343329
60,36,24,0,0.0343329
48,20,12,2,0.0366867
48,20,16,2,0.0359396
32,32,4,0,0.034944
40,20,32,2,0.0512192
8,20,28,2,0.0318725
56,16,28,2,0.033638
40,20,20,2,0.0330644
40,20,28,2,0.0349877
52,32,16,2,0.0332015
52,28,16,2,0.0329273
28,24,8,2,0.0349877
40,24,16,2,0.0332947
52,28,28,2,0.0349877
56,28,28,2,0.0349877
64,28,28,2,0.0349877
60,28,28,2,0.0349877
60,28,24,2,0.0343449
12,20,24,2,0.0342371
8,20,24,2,0.176773
36,40,20,0,0.0346719
24,24,8,2,0.0360399
32,40,28,0,0.0422209
20,24,16,2,0.0324804
12,20,20,2,0.0336424
16,20,20,2,0.0334905
16,20,24,2,0.0310187
36,24,12,2,0.0483241
52,28,24,2,0.0355901
20,36,24,2,0.0654948
24,32,20,2,0.0377462
52,28,20,2,0.0326072
20,36,28,2,0.0330527
64,12,28,2,0.176963
56,16,20,2,0.0362624
56,32,20,2,0.0518716
4,44,24,0,0.0440535
24,20,8,0,0.0330757
44,40,32,2,0.0322095
40,32,20,2,0.0327022
36,44,24,2,0.0327007
28,28,20,2,0.0328661
20,24,32,6,0.0328661
24,20,20,2,0.0334709
16,16,24,2,0.0359432
28,32,28,0,0.173558
16,16,16,2,0.0368205
40,28,4,0,0.0527171
48,16,32,2,0.0318725
48,16,28,2,0.0349619
36,28,0,0,0.0311885
44,16,28,2,0.0326816
28,28,24,2,0.03286
36,36,20,8,0.0315834
44,20,8,2,0.0322019
12,8,24,2,0.0352527
36,36,12,2,0.173191
16,16,28,2,0.06577
64,32,24,2,0.0347097
60,32,20,2,0.0322786
56,32,16,2,0.0416831
32,28,8,2,0.0322855
24,28,28,2,0.0322855
24,32,24,2,0.0322855
28,32,16,2,0.04357
44,28,8,2,0.034594
48,24,8,2,0.0318838
32,32,16,2,0.0319529
16,16,20,2,0.0357566
20,16,24,2,0.0334258
16,20,12,2,0.0379351
12,20,16,2,0.0410244
0,12,28,2,0.0333757
32,36,24,0,0.0343395
20,20,12,2,0.0342257
0,8,28,2,0.0323802
4,12,28,2,0.0314858
8,16,24,2,0.035138
56,24,20,2,0.0317259
44,24,20,2,0.0323656
32,44,32,2,0.0324288
28,28,28,0,0.0332768
16,12,16,2,0.0310715
12,12,24,2,0.032847
12,12,32,2,0.0347124
52,24,16,2,0.0312319
52,24,20,2,0.0387693
24,32,32,0,0.0322161
12,16,20,2,0.0335304
32,28,16,2,0.0422018
48,28,12,2,0.0318725
56,28,20,2,0.0329764
56,28,24,2,0.0322109
48,24,16,2,0.0343373
52,24,28,2,0.0332404
56,24,24,2,0.0316158
60,24,24,2,0.0509854
60,24,28,2,0.03464
64,24,28,2,0.0333264
64,24,32,2,0.0324086
24,40,28,2,0.0317259
32,28,0,2,0.0317259
28,36,20,2,0.0317259
24,36,20,2,0.0317259
16,36,12,6,0.068196
64,16,28,6,0.031974
36,28,0,4,0.0317259
44,16,28,6,0.0316028
40,20,12,6,0.0318339
44,20,24,6,0.0320545
48,24,20,6,0.0317259
16,20,32,6,0.0322538
28,36,32,4,0.0316461
16,20,20,6,0.0672724
32,44,32,6,0.0575367
24,36,20,6,0.0604493
60,16,28,6,0.0322035
52,28,12,6,0.0317259
44,28,4,6,0.0340282
48,28,8,6,0.0362933
56,28,16,6,0.0383614
16,16,24,6,0.0317259
40,32,16,6,0.0317259
40,32,20,6,0.0333593
36,32,8,6,0.0319079
36,32,16,6,0.0395325
36,32,12,6,0.031407
60,28,20,6,0.0342369
36,28,8,6,0.0325637
40,36,28,6,0.0317259
40,40,32,6,0.172571
56,40,24,4,0.17206
44,24,12,6,0.0315862
0,28,28,6,0.0315709
44,40,32,6,0.0458582
32,24,4,6,0.031407
36,36,20,4,0.031407
24,20,8,6,0.0333429
20,20,24,6,0.0394706
12,12,28,6,0.0312966
48,20,16,6,0.0526006
52,16,20,6,0.0321396
56,16,24,6,0.0321456
28,28,8,6,0.0323254
12,16,28,6,0.0335337
56,12,24,6,0.0318897
32,24,8,6,0.0352855
40,40,32,4,0.0313945
28,24,20,6,0.0321005
24,24,20,6,0.0317975
40,40,28,4,0.0312245
28,24,16,6,0.0314809
48,20,12,6,0.0313651
64,28,24,6,0.0323369
48,32,12,6,0.0313651
16,16,28,6,0.0345089
40,28,4,6,0.0318262
56,12,28,6,0.0312245
64,32,24,6,0.0313651
48,16,20,6,0.0326611
56,32,20,6,0.0317849
60,32,20,6,0.0674647
56,32,16,6,0.0316002
52,32,16,6,0.0334077
12,16,32,6,0.0546864
36,20,28,6,0.0332436
24,20,12,6,0.0366241
28,24,0,4,0.0338821
32,32,28,2,0.0492462
20,16,16,4,0.0320653
60,32,28,2,0.033257
44,20,8,0,0.0315605
44,40,32,0,0.03263
40,40,32,0,0.0334267
40,36,28,0,0.0330416
36,32,8,0,0.17452
36,28,8,0,0.0332838
36,28,4,0,0.0408267
36,32,12,0,0.0346139
40,32,20,0,0.0352949
40,32,16,0,0.0361581
36,32,16,0,0.0324788
56,12,24,0,0.0371257
56,12,28,0,0.0352298
12,12,24,0,0.0315237
8,8,28,0,0.0352298
24,24,12,0,0.0335194
16,12,24,0,0.0335194
16,12,28,0,0.0345069
20,16,20,0,0.0338869
12,32,20,6,0.0698246
24,16,16,0,0.0317413
24,20,12,0,0.0343023
52,16,20,0,0.0335322
48,20,12,0,0.0354187
56,16,24,0,0.0343081
60,12,24,0,0.0343446
28,20,8,0,0.032902
60,12,28,0,0.0332586
40,24,12,0,0.0331393
52,24,24,0,0.0336391
64,32,24,0,0.0379819
0,36,28,0,0.0346359
44,28,4,0,0.0311913
44,28,8,0,0.0474309
24,24,20,0,0.0384695
20,20,20,0,0.0325743
20,20,16,0,0.0473498
24,20,16,0,0.0331101
20,20,24,0,0.0336428
16,20,24,0,0.0328762
48,24,20,0,0.0321163
56,24,28,0,0.0327059
52,24,28,0,0.0395082
20,20,28,0,0.0322894
20,20,32,0,0.032497
44,20,12,0,0.0326285
24,32,8,0,0.032284
20,36,16,0,0.0326011
24,32,12,0,0.0396056
20,36,12,0,0.0327059
12,40,24,0,0.0327059
8,40,24,0,0.033116
8,44,24,0,0.0323298
8,44,28,0,0.0324267
4,44,28,0,0.0322158
16,40,20,0,0.171631
16,36,16,0,0.0327059
12,40,20,0,0.0305666
28,32,8,0,0.0327059
48,28,12,0,0.0359041
20,16,16,0,0.0324861
12,32,16,6,0.0323396
52,24,20,0,0.0325418
16,20,32,0,0.0324601
28,28,4,0,0.0327059
32,28,0,0,0.032396
40,36,28,2,0.0327059
52,24,24,4,0.0327059
28,24,4,4,0.0320518
52,24,28,4,0.0323311
36,40,16,2,0.0320832
24,24,4,4,0.0327058
8,44,24,4,0.0321524
4,44,24,4,0.0334386
8,40,24,4,0.0326189
20,32,8,4,0.0357152
24,32,8,4,0.0627812
20,32,12,4,0.0329535
24,32,4,4,0.0327059
28,32,4,4,0.0327059
28,28,4,4,0.0327059
12,40,20,4,0.0839437
12,36,20,4,0.0328353
12,36,16,4,0.0324804
16,36,16,4,0.0663181
28,28,0,4,0.0324804
8,40,20,4,0.0324751
4,16,24,4,0.0457473
4,44,28,4,0.176117
0,16,28,4,0.0321501
60,28,28,4,0.0331849
60,28,24,4,0.0320819
64,24,28,4,0.0521863
60,24,28,4,0.0323931
60,24,24,4,0.0317994
64,28,28,4,0.0324582
36,32,12,4,0.032497
40,12,28,8,0.0354733
32,24,0,6,0.050553
28,20,4,6,0.0320495
32,32,8,6,0.0672082
36,24,0,6,0.0310187
32,32,4,6,0.0386643
24,20,20,6,0.0354397
32,32,24,4,0.0458668
20,16,12,6,0.0320832
16,12,20,6,0.0327058
52,36,16,4,0.0327059
40,20,4,6,0.0333801
52,12,20,6,0.031923
60,32,28,4,0.032009
48,16,16,6,0.0332487
36,24,4,6,0.0658653
48,16,12,6,0.0322058
48,16,28,6,0.0327059
40,28,4,4,0.0327059
48,16,32,6,0.0322632
16,36,12,2,0.031838
12,8,28,6,0.0327483
20,12,16,6,0.0323496
24,20,24,6,0.0325308
32,36,16,6,0.0320615
16,20,28,6,0.0352744
56,12,20,6,0.0315129
28,24,8,6,0.0327059
52,36,20,4,0.0328938
40,20,8,6,0.0323885
52,12,24,6,0.0430133
40,32,4,4,0.0322323
40,32,8,4,0.0327058
44,32,8,4,0.0330114
44,32,12,4,0.0322943
48,32,12,4,0.0323379
48,16,16,4,0.0324985
24,20,16,4,0.0327059
36,36,16,2,0.0341082
24,20,4,4,0.0324583
52,36,16,2,0.0338124
40,20,4,4,0.0385412
16,12,20,4,0.0324277
44,20,8,4,0.0327032
16,16,28,4,0.0327058
20,16,24,4,0.0327058
28,28,28,2,0.0321082
16,12,16,4,0.0336323
60,12,24,4,0.0327059
12,8,24,4,0.0332585
32,36,20,2,0.033189
20,20,8,4,0.0327059
52,16,20,4,0.0339114
40,36,24,2,0.0329779
28,20,12,4,0.0327059
56,12,20,4,0.0326983
28,32,24,2,0.0323887
16,16,12,4,0.0340446
56,12,24,4,0.0328136
32,44,32,4,0.0317014
12,12,24,4,0.0318357
0,12,28,4,0.0327746
16,40,16,0,0.0320804
12,12,32,4,0.0318247
24,20,20,4,0.0323458
24,20,24,4,0.0317014
8,12,28,4,0.0317014
32,36,24,2,0.0317014
20,20,12,4,0.031462
28,36,24,2,0.0316748
16,20,12,4,0.0316071
16,16,24,4,0.0320411
8,8,24,4,0.0314678
8,16,20,4,0.0320875
52,16,24,4,0.046391
32,36,16,4,0.0314678
28,32,32,2,0.0322076
16,16,20,4,0.033218
20,16,20,4,0.0323867
12,16,24,4,0.0319636
60,12,28,4,0.0327644
32,40,20,4,0.0323916
20,20,24,4,0.0325877
36,44,24,4,0.0322895
36,40,28,2,0.0314678
24,24,16,4,0.0376568
36,36,12,4,0.0317523
36,44,32,4,0.0319931
36,44,28,4,0.0320831
32,32,12,4,0.0312201
40,36,28,4,0.0317759
44,40,32,4,0.0441268
36,32,8,4,0.0315186
36,32,16,4,0.151835
40,32,16,4,0.129348
40,32,20,4,0.116169
8,16,24,4,0.0320324
20,20,32,4,0.126043
16,20,32,4,0.0834499
32,28,16,8,0.066931
56,24,32,8,0.0940722
56,24,24,8,0.0322855
32,28,12,8,0.122801
24,32,32,6,0.0680208
12,16,20,8,0.0667758
52,32,20,8,0.0327059
56,32,20,8,0.0927266
56,32,24,8,0.130177
8,16,20,8,0.0314678
20,16,16,8,0.0999585
8,20,20,8,0.0327059
20,16,24,8,0.0984008
4,12,28,8,0.0797459
16,20,24,8,0.0364842
36,44,32,8,0.051669
20,20,32,8,0.0326934
4,8,28,8,0.120933
28,36,32,8,0.102003
28,36,28,8,0.118081
36,48,32,8,0.0711807
48,32,20,8,0.0872031
40,8,28,8,0.0372191
36,40,16,8,0.0742898
0,20,28,8,0.0842493
56,40,24,6,0.077888
44,24,12,8,0.0342676
36,36,12,8,0.0671482
32,48,32,8,0.0846305
36,44,28,8,0.0327558
56,12,20,8,0.084967
16,16,24,8,0.0683328
44,20,8,8,0.0322973
24,32,28,8,0.0402883
36,32,8,8,0.0768277
36,32,16,8,0.0438044
36,28,8,8,0.0705885
40,36,20,8,0.0453536
40,32,20,8,0.030776
40,32,16,8,0.0493183
40,36,24,8,0.0677332
56,12,24,8,0.0493183
40,40,32,8,0.0570594
40,40,28,8,0.0343028
40,36,28,8,0.0685062
40,24,12,8,0.0317259
44,20,20,8,0.11694
36,24,8,8,0.068465
40,20,20,8,0.0615268
40,20,16,8,0.068585
16,16,28,8,0.0460189
24,28,32,6,0.066177
12,12,20,8,0.0326978
20,32,8,8,0.066384
28,32,24,8,0.067436
24,32,4,8,0.0402272
24,28,4,8,0.0688271
44,20,12,8,0.0673508
56,12,28,8,0.0663532
36,32,12,8,0.0632851
32,40,28,8,0.0543823
32,28,8,8,0.0589169
24,28,28,8,0.0686244
44,40,32,8,0.0407454
64,40,28,8,0.0463058
40,32,8,8,0.0648373
32,32,12,6,0.0388251
16,36,20,6,0.0393155
24,16,16,6,0.0393155
28,28,8,2,0.0374466
16,36,24,2,0.0374467
8,36,24,2,0.0393155
12,32,20,2,0.0562016
8,32,24,2,0.0367986
24,32,16,2,0.0375969
4,36,28,2,0.0646168
8,36,20,2,0.0314483
36,32,12,2,0.0371088
4,40,24,2,0.0371088
28,28,4,2,0.0371088
32,40,28,2,0.0371088
20,40,16,2,0.0371088
