x,y,z,t,prob
20,24,12,4,0.144248
24,20,12,6,0.126048
32,36,12,6,0.100176
48,24,20,6,0.166993
16,16,28,6,0.12312
8,16,28,4,0.130729
12,12,28,6,0.106934
20,20,32,6,0.0818881
16,20,32,6,0.100928
8,12,24,4,0.0662548
12,8,24,6,0.101196
28,32,28,4,0.0366569
32,28,28,6,0.0670954
32,32,12,6,0.0362094
16,24,20,4,0.12455
20,20,20,6,0.0415253
16,20,28,6,0.0304704
44,36,20,2,0.0869578
48,32,20,4,0.0316044
52,28,20,6,0.0367415
40,40,24,0,0.0302464
44,36,24,2,0.0294475
52,28,24,6,0.0301553
44,28,12,6,0.0296437
36,28,0,6,0.0288916
36,40,20,6,0.0290733
32,40,20,4,0.028613
36,36,20,6,0.0284257
36,44,24,6,0.0284257
48,24,20,2,0.0284257
52,20,20,4,0.028326
56,16,20,6,0.0284257
52,16,24,4,0.0283513
56,12,24,6,0.0284257
40,24,12,4,0.0284257
44,20,12,6,0.028465
32,44,24,4,0.0284257
36,40,24,6,0.0284257
32,36,28,6,0.0284257
56,28,28,6,0.0284257
16,16,28,2,0.0280534
16,16,24,2,0.0283153
56,16,24,0,0.0282285
60,12,24,2,0.0282285
52,16,20,2,0.0319284
56,12,24,2,0.0280163
48,28,20,0,0.0299356
52,24,20,2,0.0280692
20,20,16,2,0.0297831
44,32,12,4,0.0282285
44,24,4,4,0.0282285
40,28,4,2,0.0281876
56,16,20,2,0.0287433
32,28,12,0,0.0279108
36,24,12,2,0.0283147
20,20,20,2,0.0282203
12,12,28,2,0.0282481
32,40,28,2,0.0285024
48,36,12,2,0.0282285
16,16,16,2,0.0287946
60,40,24,2,0.0314727
44,20,20,0,0.0282285
48,16,20,2,0.0282285
32,36,24,2,0.0298525
32,36,20,2,0.0282285
28,28,24,0,0.029001
32,24,24,2,0.028378
56,12,28,2,0.0282285
28,24,16,2,0.028388
28,24,12,2,0.0284231
24,24,20,2,0.0280535
24,24,24,2,0.0279796
20,24,24,2,0.0281275
24,24,16,2,0.028177
28,24,8,2,0.028239
20,20,24,2,0.0279459
28,28,20,0,0.0290168
32,24,20,2,0.0280352
28,28,16,0,0.0272866
32,24,16,2,0.0292942
52,12,24,2,0.1039
20,20,28,2,0.0292816
12,16,32,2,0.061384
32,28,20,0,0.110112
36,28,24,0,0.101445
60,24,20,4,0.077716
28,24,0,0,0.0633687
36,28,28,0,0.0296346
32,28,16,0,0.0392351
32,24,12,0,0.0923136
32,24,16,0,0.031508
32,24,28,0,0.09822
32,24,24,0,0.0284257
32,24,8,0,0.0304507
32,20,28,0,0.103024
32,24,20,0,0.0335957
32,24,32,0,0.0280534
32,28,24,0,0.0306038
32,24,0,0,0.0309992
16,16,16,0,0.108581
28,24,4,0,0.0341339
28,20,4,0,0.0283011
32,24,4,0,0.0322965
24,20,12,0,0.0297761
8,8,24,0,0.0321958
8,8,28,0,0.0306811
24,16,12,0,0.0308084
20,20,16,0,0.0295403
12,12,24,0,0.0304121
12,8,28,0,0.0289729
48,20,12,0,0.0292544
60,12,28,0,0.029223
56,12,28,0,0.0289008
56,12,24,0,0.0288162
56,16,20,0,0.0304709
52,16,20,0,0.0282285
52,16,16,0,0.0336466
48,16,16,0,0.0292539
36,24,0,0,0.0297947
40,24,4,0,0.029947
40,20,4,0,0.0311286
40,20,8,0,0.0280534
40,20,16,0,0.0322832
40,20,20,0,0.0776423
12,12,20,0,0.0289141
48,28,16,0,0.0288689
28,28,28,2,0.0289141
32,24,28,4,0.0280788
32,28,16,4,0.0319954
32,24,0,4,0.0289141
