x,y,z,t,prob
32,20,4,0,0.0436877
64,32,28,0,0.0265271
28,60,28,0,0.230442
44,28,16,0,0.130061
24,28,4,0,0.129385
28,28,4,0,0.0712211
28,28,0,0,0.023367
32,12,12,0,0.211896
16,28,12,0,0.096469
32,16,8,0,0.0466783
24,28,8,0,0.0228581
32,28,0,2,0.0229962
36,28,4,2,0.0238101
36,28,8,2,0.0288948
40,28,12,2,0.0290098
32,24,0,2,0.0225818
52,28,20,2,0.0213462
12,28,32,6,0.022135
56,28,24,2,0.0234827
40,28,8,2,0.0215877
28,28,0,2,0.0213432
60,28,28,2,0.0212766
44,28,24,6,0.0209584
16,28,28,6,0.021002
36,28,8,8,0.0221543
36,28,12,8,0.0210168
28,24,0,8,0.0218453
32,28,4,6,0.02099
28,24,0,6,0.0209489
36,28,4,6,0.0210134
44,28,16,6,0.021005
32,28,8,6,0.021115
28,4,24,0,0.0222228
32,20,8,8,0.0209592
32,20,12,8,0.0209512
48,28,32,8,0.0392145
44,28,20,8,0.0251472
44,28,24,8,0.0209463
32,24,8,8,0.0209395
32,12,24,8,0.038313
16,28,32,8,0.0209361
32,0,28,0,0.0209361
32,8,24,0,0.0209852
32,8,20,0,0.0209172
32,12,20,6,0.0209204
32,16,20,6,0.0298471
40,28,20,6,0.0310098
48,28,24,6,0.0241238
32,28,0,6,0.0210547
20,28,20,6,0.0209823
12,28,28,6,0.021928
40,28,12,6,0.027142
36,28,16,8,0.0209749
24,28,16,8,0.0209862
28,28,0,8,0.0218019
32,20,8,6,0.0211114
32,24,8,6,0.0209563
32,12,24,6,0.0244753
32,4,20,0,0.020951
28,28,4,6,0.0211968
48,28,20,2,0.0209338
32,8,28,2,0.0209561
4,28,32,2,0.027068
32,24,8,2,0.0211063
32,16,16,2,0.0209401
32,8,24,2,0.0211786
24,28,12,4,0.126335
56,28,32,4,0.142547
16,28,16,4,0.105297
28,24,0,4,0.0502383
40,28,12,4,0.0380419
20,28,20,4,0.0313784
16,28,20,4,0.230175
24,28,8,4,0.0310459
24,28,12,6,0.0349957
32,16,12,6,0.0220155
32,8,24,6,0.0220155
12,28,24,4,0.0324948
32,8,32,4,0.0219631
32,16,20,4,0.0213785
16,28,24,4,0.0216499
24,28,16,4,0.0214071
48,28,28,4,0.0222105
32,8,28,4,0.0212996
32,16,16,4,0.0220932
32,12,24,4,0.0294516
36,28,8,6,0.0264805
20,28,16,2,0.021346
8,28,28,2,0.0212351
8,28,32,2,0.0211358
32,16,12,4,0.0211117
28,28,0,4,0.0267229
48,28,20,4,0.0215788
32,24,4,4,0.0209656
32,24,4,8,0.0209355
20,28,20,8,0.0233174
32,12,28,8,0.0209168
32,16,20,8,0.106803
16,28,28,8,0.0209189
48,28,24,8,0.0213821
48,28,28,8,0.023468
20,28,12,0,0.143308
20,28,8,0,0.0387618
32,60,28,0,0.0319145
0,28,28,0,0.0386341
52,28,16,0,0.0255207
32,16,24,6,0.0223313
32,12,28,6,0.0282555
32,20,16,6,0.0218745
44,28,28,6,0.0226905
32,4,28,0,0.0221648
28,28,12,6,0.0222835
24,28,12,8,0.0220609
20,28,16,8,0.0281603
32,28,0,8,0.0262899
28,28,4,8,0.0216798
16,28,24,8,0.0221722
32,28,4,8,0.0223003
52,28,24,4,0.0221953
32,12,16,4,0.0222395
32,8,24,4,0.0214724
32,24,8,4,0.0259498
32,20,8,4,0.0228338
44,28,20,4,0.200247
56,28,32,2,0.19254
44,28,20,2,0.142135
32,12,24,2,0.177826
16,28,20,2,0.187435
12,28,24,2,0.193395
16,28,20,0,0.15882
28,0,28,0,0.191165
48,28,20,0,0.0934783
16,28,16,0,0.198439
32,0,32,0,0.122282
64,28,32,0,0.1086
44,28,12,2,0.1895
32,24,4,2,0.15743
24,28,4,2,0.205675
32,16,12,2,0.145968
32,20,4,2,0.132499
20,28,12,2,0.116005
32,12,16,2,0.051673
32,4,28,4,0.0832063
32,12,20,4,0.187904
32,28,0,4,0.102933
36,28,8,4,0.153264
32,24,4,0,0.0222857
12,28,28,8,0.0884048
32,28,0,0,0.138557
32,28,4,0,0.130947
36,28,8,0,0.126797
32,20,8,0,0.0507207
12,28,32,8,0.125213
40,28,12,0,0.186572
40,28,8,0,0.199024
32,16,12,0,0.154357
32,8,16,0,0.206923
24,28,8,6,0.190551
32,24,0,6,0.204252
32,24,4,6,0.185492
44,28,20,6,0.19413
28,28,0,6,0.197138
32,4,24,0,0.200467
28,28,8,6,0.13814
32,16,16,6,0.21563
20,28,16,6,0.215759
32,8,28,6,0.204668
32,8,32,6,0.215877
28,28,8,2,0.206217
12,28,20,2,0.196386
8,28,24,2,0.189113
4,28,28,2,0.205536
32,8,20,2,0.20922
28,28,4,2,0.210328
32,20,8,2,0.208941
8,28,28,0,0.204916
32,16,8,2,0.213757
48,28,16,2,0.208614
32,24,0,0,0.0209302
32,16,16,8,0.216674
40,28,20,8,0.211001
24,28,20,8,0.220467
40,28,24,8,0.214462
60,28,24,0,0.210334
8,28,20,0,0.0215165
56,28,20,0,0.215063
64,28,28,0,0.221501
0,28,32,0,0.222819
32,56,28,0,0.222818
4,28,24,0,0.225293
32,0,24,0,0.221016
52,28,28,4,0.223044
44,28,24,4,0.223713
48,28,24,4,0.021275
28,28,8,4,0.217572
20,28,16,4,0.219317
