x,y,z,t,prob
44,20,24,4,0.121272
60,36,20,8,0.107877
44,20,28,4,0.0993798
60,36,24,8,0.0940962
64,36,24,8,0.0705268
64,40,28,8,0.0740098
0,40,28,8,0.139282
40,20,20,4,0.0923394
56,36,16,8,0.0519307
52,36,16,8,0.0832102
56,36,20,8,0.0548353
12,16,24,8,0.0513424
12,20,24,8,0.0915112
16,20,20,8,0.0879629
28,24,4,8,0.0492708
20,24,8,8,0.13915
24,24,8,8,0.0826579
24,24,4,8,0.0586083
12,24,16,8,0.051527
16,24,16,8,0.0443313
16,24,12,8,0.0776823
20,24,12,8,0.0469325
48,32,8,8,0.0696039
48,32,12,8,0.0439165
32,40,16,8,0.0455849
8,8,24,8,0.0435792
20,20,28,8,0.0458292
60,12,20,8,0.0448041
32,44,24,8,0.0451433
32,44,28,8,0.0451279
12,12,24,4,0.0453469
28,28,20,8,0.0467804
20,20,16,8,0.0431285
60,12,24,8,0.0434942
16,20,16,4,0.0434942
32,36,12,8,0.0428462
16,12,28,4,0.0427658
32,28,24,8,0.0434942
20,20,12,8,0.0427658
36,24,4,8,0.0434942
40,20,8,8,0.0436627
48,24,20,8,0.0431167
52,16,24,8,0.0443589
24,20,4,8,0.0431167
36,24,24,8,0.044149
60,12,28,8,0.0456431
56,24,24,8,0.139141
16,20,12,8,0.04327
16,12,16,8,0.139194
48,28,20,8,0.0936015
24,24,16,8,0.0427522
8,20,20,8,0.0424705
12,20,16,8,0.0551431
16,36,24,4,0.0427522
0,40,28,4,0.0455841
8,12,20,4,0.0514948
56,28,24,4,0.050224
12,16,32,0,0.0613043
28,32,28,4,0.0429521
24,32,28,4,0.042453
28,40,24,4,0.0528921
28,44,28,4,0.05601
16,16,20,0,0.0418957
32,32,16,4,0.0425423
12,16,20,0,0.0427521
28,32,16,4,0.042453
28,44,24,4,0.0607699
12,20,20,0,0.0418884
28,36,16,4,0.0437447
56,12,24,4,0.042453
12,16,28,0,0.0427522
28,32,24,4,0.0427522
28,40,20,4,0.0440543
36,24,12,4,0.042453
32,28,8,4,0.139288
36,28,8,4,0.0426776
48,20,12,4,0.0887547
56,12,28,4,0.0427524
60,16,28,4,0.0424336
44,36,20,4,0.0429848
16,16,24,0,0.0452591
32,32,20,4,0.139288
12,16,24,0,0.0454627
28,32,20,4,0.0438495
28,36,28,4,0.044214
56,28,28,4,0.042453
52,28,28,4,0.0719379
52,28,24,4,0.042453
44,28,16,4,0.042453
24,20,20,0,0.042453
40,36,16,4,0.0596352
40,20,16,4,0.042453
28,36,24,4,0.042453
16,12,20,2,0.042453
32,28,16,6,0.0437642
28,24,0,6,0.0453275
32,28,32,6,0.0444196
32,28,28,6,0.0432265
28,24,4,6,0.0427522
16,12,28,2,0.042776
32,28,24,6,0.0418957
16,12,24,2,0.0431627
32,28,20,6,0.042453
20,16,12,6,0.0429762
32,24,0,6,0.042453
32,24,20,6,0.0622963
32,24,24,6,0.0428613
60,16,28,2,0.0408669
24,32,28,2,0.0408669
24,32,32,2,0.0416197
