x,y,z,t,prob
64,28,24,4,0.10295
36,28,4,4,0.127653
40,28,4,4,0.128119
60,28,20,4,0.12544
44,20,28,4,0.0296192
56,28,20,4,0.228862
48,28,24,4,0.0437912
48,28,20,4,0.0409916
44,28,12,4,0.0567375
40,28,12,4,0.0234467
56,28,28,4,0.024622
56,28,32,4,0.0254214
52,28,24,4,0.023551
16,16,20,0,0.0250444
32,32,16,4,0.0323739
16,16,24,0,0.0533693
32,32,20,4,0.0249172
16,16,16,0,0.0235825
32,32,12,4,0.0232374
16,20,28,0,0.0234666
32,36,24,4,0.0227919
16,20,32,0,0.0228817
32,36,28,4,0.0248369
20,16,24,4,0.227006
20,20,24,0,0.0227364
36,36,20,4,0.0226894
48,16,20,4,0.0233585
52,28,28,4,0.0227641
20,24,24,0,0.227006
36,40,20,4,0.0228471
24,20,16,4,0.0520665
32,28,24,6,0.0229169
32,28,28,6,0.0230886
32,28,32,6,0.227006
32,24,0,6,0.0263836
32,24,12,6,0.0230453
32,24,16,6,0.0226855
36,28,28,6,0.04251
32,24,32,6,0.023495
28,20,4,6,0.0227294
32,24,8,6,0.0226548
12,12,28,2,0.0226599
28,28,24,6,0.0226599
32,24,20,6,0.0226502
16,16,24,2,0.0226639
32,32,20,6,0.022672
8,8,24,6,0.0226976
32,24,28,6,0.227006
28,28,32,6,0.0239824
28,24,0,6,0.0227364
32,36,28,6,0.0232772
52,16,24,6,0.0281961
16,16,20,6,0.0226418
40,20,8,6,0.0226418
48,16,16,6,0.0226418
32,36,32,6,0.0226418
48,20,12,4,0.0226418
60,12,28,4,0.0226418
40,20,8,4,0.0243205
28,24,12,4,0.0226418
24,20,12,4,0.0226418
24,20,20,4,0.0226596
28,20,8,4,0.02262
24,32,28,4,0.0226432
36,24,28,4,0.0226333
32,24,20,4,0.0226405
20,20,32,4,0.022651
32,24,16,4,0.022688
20,36,24,4,0.0226418
48,24,20,4,0.0226354
8,20,24,0,0.02324
24,36,20,4,0.0226401
24,24,16,4,0.02262
64,24,24,4,0.20747
60,24,24,4,0.0226329
60,24,20,4,0.0312057
56,24,20,4,0.0230463
64,24,28,4,0.0226418
56,24,16,4,0.0270052
56,12,24,4,0.0260484
48,28,12,4,0.0226073
48,28,8,4,0.025758
60,12,24,4,0.0304273
44,28,4,4,0.0231554
0,32,28,4,0.225597
60,28,24,4,0.023126
56,28,16,4,0.0227542
52,28,16,4,0.0229277
52,28,12,4,0.0226261
32,28,4,4,0.0225831
36,28,0,4,0.0225628
28,28,4,4,0.0225912
28,32,8,4,0.0625811
12,16,16,0,0.0251764
28,32,12,4,0.0233017
28,40,28,4,0.0232994
12,8,28,4,0.0242705
28,44,28,4,0.023627
40,24,4,4,0.0228027
44,24,4,4,0.023513
48,24,8,4,0.0234778
20,12,20,4,0.0236854
16,20,16,0,0.0234646
32,36,12,4,0.0238051
16,20,20,0,0.0231903
32,36,16,4,0.0229787
12,20,20,0,0.0233006
28,36,16,4,0.0245545
32,32,8,4,0.0308713
52,24,28,4,0.023437
28,40,20,4,0.0248565
28,40,24,4,0.0226389
0,40,28,8,0.0230554
12,36,20,8,0.0229723
8,40,24,8,0.0234195
4,40,24,8,0.0227283
28,16,20,8,0.0230877
28,12,20,8,0.0226619
28,12,24,8,0.0233658
24,12,28,8,0.0236336
28,20,12,8,0.0231726
28,16,12,8,0.0228927
16,36,16,8,0.0227956
48,24,12,8,0.0227684
16,20,32,8,0.0227684
24,20,24,8,0.0226506
52,24,16,8,0.0227684
44,20,28,8,0.022865
24,24,8,8,0.0227684
20,24,8,8,0.0227341
24,24,4,8,0.0227684
56,32,24,8,0.0226774
20,24,28,8,0.0227684
4,24,28,8,0.0227684
4,24,24,8,0.0227684
52,36,24,8,0.0226506
12,24,16,8,0.0338914
16,24,16,8,0.0232024
16,24,12,8,0.0227684
60,32,24,8,0.0227684
8,24,24,8,0.0232988
8,24,20,8,0.0233495
12,24,20,8,0.0230028
20,8,28,8,0.0228837
20,8,32,8,0.022644
8,12,32,4,0.0226394
24,28,28,8,0.0936237
28,16,16,8,0.0228158
24,16,20,8,0.0227046
24,12,24,8,0.022651
52,36,20,8,0.0226513
60,40,24,8,0.0226454
60,40,28,8,0.0226454
12,12,28,4,0.0226454
28,28,24,8,0.0226454
48,28,16,8,0.0226454
20,12,24,8,0.0226454
20,12,28,8,0.0226454
20,16,20,8,0.0226189
16,12,28,8,0.0226366
24,16,16,8,0.0260443
20,16,12,4,0.0232681
36,32,8,8,0.0226439
12,16,28,4,0.0226454
28,32,24,8,0.0226454
20,20,16,4,0.0226454
32,28,0,8,0.0226454
16,16,24,8,0.0228637
12,20,16,6,0.0235149
12,8,28,6,0.0226454
8,20,20,6,0.0227056
4,20,24,6,0.022706
40,20,4,6,0.0226454
44,20,4,6,0.0226454
56,24,20,6,0.0226454
36,44,32,0,0.0250518
48,16,12,6,0.0234873
48,20,8,6,0.0226454
28,24,12,6,0.0230887
0,8,28,6,0.0226788
20,24,32,6,0.227006
12,8,24,2,0.022986
28,24,20,6,0.022641
20,24,28,6,0.0226189
24,24,28,6,0.0226454
48,36,16,6,0.022653
56,44,28,6,0.0226454
40,32,4,6,0.0226454
8,8,28,2,0.0226454
24,24,24,6,0.0226454
44,32,12,6,0.0226454
8,8,24,2,0.0226743
24,24,20,6,0.0226585
44,32,8,6,0.0226389
24,16,12,2,0.024759
40,32,8,6,0.0226292
28,24,16,6,0.0226855
52,36,20,6,0.0236212
12,16,20,6,0.0225982
44,36,12,6,0.0225925
8,12,24,6,0.0225925
4,12,28,6,0.0225925
4,24,24,6,0.0228678
32,28,8,6,0.144222
8,24,24,6,0.165016
8,24,20,6,0.184885
40,24,20,6,0.0952023
20,24,8,6,0.0437026
24,24,8,6,0.0611171
24,24,4,6,0.0736464
12,16,32,6,0.118536
56,44,24,6,0.0334483
12,24,20,6,0.0261356
12,24,16,6,0.0313534
16,24,16,6,0.039692
16,24,12,6,0.0614666
20,24,12,6,0.0287304
36,24,8,6,0.0311416
52,40,24,6,0.0228993
56,40,24,6,0.0227328
32,32,16,2,0.0228993
32,28,8,2,0.0228993
32,28,12,2,0.022994
32,32,12,2,0.0228993
28,36,32,2,0.0232172
48,24,16,2,0.0231987
12,24,16,2,0.172987
4,20,28,2,0.0230389
48,16,20,2,0.0231446
36,36,16,2,0.0316134
52,16,20,2,0.0230784
60,12,28,2,0.0228394
36,44,32,2,0.0228993
36,44,28,2,0.0234815
32,28,28,4,0.0228993
32,28,24,4,0.022823
36,28,28,4,0.0241971
32,24,32,4,0.022792
16,12,24,0,0.0234476
32,28,20,4,0.0232866
32,24,0,4,0.041112
32,24,12,4,0.0268998
32,24,24,4,0.0241585
24,32,32,8,0.0241579
52,16,16,4,0.026116
16,12,20,0,0.0239447
32,28,16,4,0.0247611
44,20,8,4,0.0232692
48,20,16,4,0.0267465
48,16,16,4,0.0323923
32,28,32,4,0.054076
28,20,4,4,0.047161
32,32,4,4,0.0976795
32,28,0,4,0.0255086
36,24,12,4,0.0250093
60,16,24,4,0.0336846
56,16,20,4,0.0276748
52,20,16,4,0.0263426
36,24,4,4,0.0255614
28,28,28,4,0.0259183
32,24,8,4,0.0263869
32,24,4,4,0.0278853
60,16,28,4,0.0255782
32,24,28,4,0.0286775
44,24,16,4,0.0233769
36,24,0,4,0.0269455
52,16,24,4,0.0283835
52,24,20,4,0.0250843
20,12,16,4,0.0262127
28,24,0,4,0.0260609
24,20,4,4,0.0234539
44,24,12,4,0.0462708
32,44,28,4,0.0231049
32,44,24,4,0.0238971
16,12,16,0,0.0242243
32,28,12,4,0.0236648
12,16,28,0,0.0238971
16,8,24,8,0.0238971
28,12,28,8,0.0238971
12,40,20,8,0.0235959
48,28,16,4,0.0230758
52,28,20,4,0.0328502
44,20,12,4,0.0774903
56,28,24,4,0.0240146
44,28,8,4,0.0234068
56,24,28,4,0.0234068
36,24,32,4,0.029384
32,28,8,4,0.0237843
16,20,24,0,0.0233411
32,36,20,4,0.0231441
52,24,12,4,0.0231834
64,28,28,4,0.027479
52,24,16,4,0.0232801
56,40,24,8,0.0232338
40,24,28,4,0.0233086
4,16,28,4,0.0232945
