x,y,z,t,prob
32,24,0,4,0.0260331
28,20,4,4,0.0863022
24,16,12,4,0.0286564
32,32,4,4,0.026147
32,32,8,4,0.0255671
48,16,28,6,0.0261922
36,24,0,4,0.0448667
48,16,32,6,0.0282041
48,16,12,4,0.191009
52,12,20,4,0.0713062
48,16,16,4,0.0260331
40,20,4,4,0.025873
44,16,28,6,0.0260663
44,20,28,6,0.0266592
56,12,20,4,0.025873
52,16,16,4,0.0256231
48,20,28,6,0.0261302
20,24,8,4,0.0261302
32,32,12,4,0.0261302
16,20,24,4,0.0260876
12,16,32,4,0.026099
40,20,8,4,0.192438
52,12,24,4,0.025637
20,20,8,4,0.0258846
8,16,20,4,0.025873
8,16,24,4,0.0259749
16,20,12,4,0.026059
32,40,24,4,0.0261302
28,36,32,4,0.0257471
32,28,16,4,0.0650649
12,8,28,4,0.192438
48,24,12,4,0.0272407
44,24,12,4,0.0269182
40,24,4,4,0.188999
56,24,20,4,0.0260899
36,20,28,6,0.0254355
32,28,8,4,0.0398083
52,24,16,4,0.191009
32,24,8,4,0.192438
24,28,24,4,0.0284141
28,36,28,4,0.026374
28,24,0,4,0.0495503
8,8,24,4,0.192453
16,12,20,4,0.184689
24,20,8,4,0.0256384
12,12,20,4,0.0255613
20,16,12,4,0.0256405
4,20,28,4,0.0256226
4,20,24,4,0.0256384
0,20,28,4,0.025632
44,24,16,4,0.025632
8,20,20,4,0.0275979
16,24,12,4,0.0255194
32,36,16,4,0.0261135
12,20,16,4,0.0260935
28,24,4,4,0.19033
24,24,4,4,0.0290513
32,36,32,4,0.18998
48,24,24,4,0.0258363
28,20,12,4,0.0251785
32,28,12,4,0.0253106
8,44,24,4,0.0253106
4,44,24,4,0.0253002
24,32,32,4,0.0251711
24,28,28,4,0.0252577
28,28,28,4,0.025047
28,28,24,4,0.0328703
8,40,24,4,0.0269472
28,28,20,4,0.0253665
56,12,28,2,0.0374539
48,36,24,2,0.0253441
48,36,20,2,0.0254406
40,28,8,2,0.026147
32,24,0,0,0.0550071
32,36,12,0,0.0368847
48,16,32,2,0.0422993
48,20,28,2,0.0547994
44,20,28,2,0.0636706
28,20,4,0,0.0336598
56,16,20,0,0.0914353
36,12,20,8,0.0259821
32,24,4,0,0.0414797
36,20,28,2,0.0577857
36,36,20,0,0.0654646
36,44,24,0,0.0665686
36,40,24,0,0.0374813
36,40,20,0,0.064727
36,36,12,0,0.188974
44,40,32,0,0.0380696
40,40,32,0,0.0314442
40,40,28,0,0.0371314
40,36,28,0,0.0301393
40,36,24,0,0.0287957
20,32,20,8,0.027252
36,44,32,0,0.0297948
36,44,28,0,0.02794
36,36,16,0,0.0425055
36,28,8,0,0.0259494
36,32,12,0,0.0318441
40,32,20,0,0.0272999
36,32,16,0,0.0283434
36,24,0,0,0.027351
12,36,28,8,0.0316289
12,8,28,0,0.192684
32,40,20,0,0.0335648
16,36,20,8,0.0270027
32,44,24,0,0.0275845
24,16,16,0,0.0296616
24,20,12,0,0.0286035
36,16,20,8,0.0286035
28,16,12,8,0.0274909
56,16,24,0,0.0274909
60,12,24,0,0.0307691
28,20,8,0,0.0269117
