x,y,z,t,prob
28,28,8,2,0.0338671
28,40,24,6,0.0899042
40,20,8,2,0.020209
48,16,16,2,0.0876469
40,24,16,2,0.0189384
36,24,4,2,0.0175292
28,20,4,2,0.0187565
28,24,0,2,0.0298218
40,20,20,2,0.0326021
44,20,28,2,0.0169336
32,28,24,2,0.0168953
12,8,28,2,0.0246815
36,24,12,2,0.0234164
32,24,32,2,0.0170831
32,24,28,2,0.0166761
32,24,24,2,0.0168624
32,24,20,2,0.0175739
32,44,28,2,0.0186458
32,44,24,2,0.0174787
32,40,20,2,0.0172808
32,32,8,2,0.0166517
32,36,12,2,0.0173413
32,32,4,2,0.0304615
32,28,0,2,0.0175661
12,20,16,2,0.0177339
4,20,24,2,0.0177339
20,36,24,6,0.0176976
4,20,28,2,0.0176879
24,20,8,2,0.0175889
24,24,4,2,0.0174305
16,20,12,2,0.0177049
24,24,8,2,0.0176932
20,24,8,2,0.017688
28,24,4,2,0.017688
28,20,8,2,0.0167974
28,20,12,2,0.0176979
28,28,32,2,0.0177608
28,28,28,2,0.021939
28,28,24,2,0.0231228
20,12,24,2,0.0177493
24,16,16,2,0.0169053
20,12,20,2,0.017219
32,32,12,2,0.0177493
32,36,28,2,0.0171967
28,28,16,2,0.0177601
28,32,24,2,0.0177493
28,28,20,2,0.0177493
20,16,16,2,0.0176998
24,32,32,2,0.0172579
44,24,12,4,0.0167919
52,24,20,4,0.0177493
48,24,16,4,0.0176928
44,20,8,4,0.0176188
56,24,28,4,0.0176741
32,24,0,4,0.0177166
32,28,28,4,0.0175666
52,16,16,4,0.0177647
60,16,24,4,0.0177493
20,20,32,0,0.0177493
52,28,24,0,0.017759
48,24,16,0,0.0166461
20,28,12,0,0.017701
48,20,20,0,0.017758
48,32,20,0,0.0176709
52,36,24,0,0.0177362
40,24,8,0,0.0175022
44,24,12,0,0.0177215
56,36,24,0,0.0177215
52,32,20,0,0.017701
4,20,24,0,0.017701
4,20,28,0,0.0177076
0,20,28,0,0.0177617
52,28,28,0,0.017757
20,40,28,6,0.0177576
16,28,16,0,0.017758
56,28,28,0,0.0177842
12,8,28,0,0.017758
36,40,16,0,0.0177333
36,36,12,0,0.0177502
36,36,16,0,0.0177627
36,44,28,0,0.017758
32,28,32,2,0.017758
40,20,16,0,0.017758
40,24,16,0,0.0177327
44,20,24,0,0.0177409
40,24,20,0,0.017731
40,24,12,0,0.0177627
4,16,32,0,0.0176201
48,16,20,0,0.017757
60,28,24,0,0.017758
56,28,24,0,0.017758
24,32,12,0,0.0175009
24,36,12,0,0.017758
24,36,16,0,0.017758
32,28,4,0,0.0176736
28,28,4,0,0.0176695
28,32,4,0,0.0170164
20,36,16,0,0.017758
28,32,8,0,0.0182119
24,32,8,0,0.0167359
16,44,24,0,0.017758
16,40,24,0,0.0175342
16,44,28,0,0.0177605
12,44,28,0,0.0177666
20,40,16,0,0.0173006
20,40,20,0,0.0177676
16,40,20,0,0.0177192
52,28,20,0,0.0177311
48,28,20,0,0.0307891
20,20,28,0,0.0177362
8,12,20,0,0.0175261
20,24,24,0,0.0175959
36,40,20,4,0.0177722
48,16,16,4,0.0177239
60,12,24,4,0.0167051
40,24,20,4,0.0177434
48,20,12,4,0.0177723
8,16,28,0,0.0311256
24,32,24,4,0.0217093
12,12,28,0,0.0176018
28,28,24,4,0.0167499
8,12,28,0,0.0167173
24,28,24,4,0.0175273
12,12,20,0,0.0168609
28,28,16,4,0.0168451
56,24,24,4,0.0303856
56,16,28,4,0.0168185
40,40,28,4,0.0171003
40,40,24,4,0.0170283
20,16,20,0,0.0167888
36,32,16,4,0.0169921
36,28,8,4,0.0174271
20,16,12,0,0.0176093
36,32,8,4,0.260986
20,16,16,0,0.0170274
36,32,12,4,0.0175498
28,20,4,4,0.0176447
40,36,24,4,0.0172375
40,32,16,4,0.0175975
44,24,16,4,0.0175676
56,24,32,4,0.0176274
56,12,28,4,0.0176219
60,12,28,4,0.0167175
24,20,8,4,0.0176436
40,20,8,4,0.0176644
44,20,12,4,0.0171203
24,24,16,4,0.0176503
24,20,20,4,0.017701
40,24,8,4,0.0176616
40,24,16,4,0.0175386
44,20,20,4,0.0176366
4,8,24,0,0.0176648
20,24,20,4,0.0176417
36,24,4,4,0.0255032
52,24,24,4,0.0177058
52,20,20,4,0.0172381
52,24,28,4,0.0167802
60,16,28,4,0.0171213
20,20,20,4,0.0228728
48,24,24,4,0.0177067
48,24,20,4,0.0176366
28,28,12,4,0.0177036
40,20,16,4,0.0176998
20,16,12,4,0.0177313
48,28,20,4,0.0184769
52,28,20,4,0.0170851
28,24,4,4,0.017667
44,28,16,4,0.0175626
52,28,28,4,0.0177048
56,28,28,4,0.0174777
48,28,16,4,0.0176639
28,24,0,4,0.0176028
24,20,12,4,0.0176507
28,28,8,4,0.0169419
44,28,12,4,0.0172173
56,16,20,4,0.017654
20,20,24,4,0.017667
32,28,4,4,0.0175379
12,16,24,0,0.017667
28,32,20,4,0.0176964
16,12,16,0,0.0176423
32,28,12,4,0.0189298
32,28,8,4,0.017234
40,28,8,4,0.017666
24,32,28,4,0.017667
16,20,12,4,0.0225924
16,16,12,0,0.0176812
32,32,8,4,0.0176518
32,32,4,4,0.017667
32,28,0,4,0.017667
20,24,8,4,0.0170886
52,16,20,4,0.0176727
28,24,8,4,0.017667
12,12,24,0,0.017667
28,28,20,4,0.0176739
20,20,8,4,0.0176606
24,20,4,4,0.017667
24,24,4,4,0.017667
16,16,24,0,0.0176834
32,32,20,4,0.0169843
16,16,28,0,0.0177163
32,32,24,4,0.017667
12,16,28,0,0.017667
28,32,24,4,0.0171638
28,36,24,4,0.0175313
28,36,28,4,0.017667
16,24,12,4,0.0174567
36,24,8,4,0.0176005
12,16,32,0,0.017667
28,32,28,4,0.0174844
40,28,12,4,0.0177067
20,16,20,4,0.0172349
24,24,24,8,0.0176526
8,8,28,4,0.0176916
0,16,28,4,0.017667
0,20,28,4,0.260279
32,28,32,6,0.017667
20,24,28,0,0.0176714
36,40,24,4,0.0175768
36,44,24,4,0.0176531
36,44,28,4,0.261059
36,44,32,4,0.0176345
56,12,24,4,0.0176475
16,20,16,0,0.017667
32,36,12,4,0.017667
44,20,12,0,0.017667
24,20,4,0,0.0176315
56,16,28,0,0.252163
56,12,24,0,0.017667
20,20,8,0,0.0171962
52,16,20,0,0.017667
48,16,16,0,0.017667
32,40,16,6,0.0176943
16,16,20,6,0.0175411
8,12,28,2,0.0176568
24,28,24,6,0.0176387
24,28,32,6,0.0176427
24,28,28,6,0.0167935
44,24,16,6,0.017667
52,28,24,6,0.0176616
8,8,28,6,0.017667
20,20,16,6,0.017667
44,20,20,6,0.017667
12,24,20,6,0.0176182
12,24,16,6,0.0169028
16,24,16,6,0.017667
16,24,12,6,0.0177011
8,20,24,6,0.017667
4,20,28,6,0.017667
40,20,20,6,0.0175319
4,20,24,6,0.0166923
8,24,24,6,0.0176824
8,24,20,6,0.0176469
28,28,8,6,0.017667
20,20,20,6,0.0176841
36,24,32,6,0.0176841
