x,y,z,t,prob
24,32,28,8,0.0518335
28,32,28,8,0.131263
28,28,24,8,0.0429376
24,32,32,8,0.0092871
36,40,28,8,0.00757766
36,40,24,8,0.00756575
16,20,28,8,0.0087306
48,24,20,8,0.00643151
48,24,16,8,0.00503555
32,40,24,8,0.00534124
12,12,28,8,0.00449348
48,20,16,8,0.00472024
40,28,4,8,0.00917023
32,20,16,0,0.00481162
24,24,8,8,0.00408128
12,16,28,8,0.00435359
44,24,16,6,0.0138906
44,24,8,6,0.00364668
32,40,20,6,0.00502034
56,16,20,6,0.00571764
40,36,28,6,0.00357605
56,16,24,6,0.00357605
44,20,8,6,0.00419853
40,20,8,6,0.00498159
40,24,8,6,0.0283449
36,24,4,6,0.0055353
52,16,16,6,0.00531421
48,16,16,6,0.00548498
52,16,20,6,0.00461339
48,20,16,6,0.00520758
48,20,12,6,0.00444533
44,20,12,6,0.00496049
36,24,24,8,0.00402577
40,40,28,6,0.00503959
36,28,8,4,0.111248
32,28,8,4,0.0182701
32,28,4,4,0.0174794
28,24,0,4,0.00781105
40,28,16,4,0.0103487
24,28,16,4,0.00478697
24,28,12,4,0.0131866
28,28,4,4,0.00623521
28,28,8,4,0.00646718
32,24,0,4,0.00457803
20,28,20,4,0.00618279
32,24,4,4,0.00606137
40,28,28,4,0.00594064
20,28,24,4,0.00510598
28,28,0,4,0.00973692
32,20,12,4,0.00477168
32,20,20,4,0.0048024
32,28,0,4,0.00456627
44,28,24,4,0.00453877
32,20,16,4,0.00442738
16,16,28,8,0.00430586
12,8,28,8,0.00458165
28,28,12,8,0.0045994
32,16,32,6,0.00572806
28,28,16,6,0.0049875
32,24,4,6,0.00459796
20,28,32,6,0.00460059
28,20,8,6,0.00445162
32,36,16,6,0.00464903
32,36,12,6,0.00392637
36,28,24,8,0.00459357
32,32,8,6,0.0229553
32,32,4,6,0.00419629
32,28,4,6,0.0259617
32,28,0,6,0.00739428
36,24,0,6,0.0115116
20,28,24,8,0.00626526
32,20,20,8,0.00469927
32,16,28,8,0.00496185
28,24,4,8,0.00419167
32,20,28,8,0.00482771
28,20,8,8,0.00440671
40,36,16,6,0.00439829
56,24,28,6,0.00612214
56,24,24,6,0.0163706
48,16,20,8,0.00388872
20,20,12,6,0.0923818
16,12,20,6,0.0311685
32,36,24,6,0.0980596
12,12,28,6,0.0490796
20,16,12,6,0.00666975
32,40,16,6,0.0118653
48,24,20,6,0.00960506
40,24,4,6,0.00962636
16,20,28,6,0.0131791
24,20,20,6,0.0134646
16,16,28,6,0.00616743
