x,y,z,t,prob
32,28,16,2,0.0935229
32,28,12,2,0.0982478
32,28,8,2,0.0969226
28,24,0,2,0.086626
36,28,24,2,0.100812
36,28,16,2,0.0905119
32,28,20,2,0.0889039
36,28,28,2,0.0914008
32,28,0,2,0.0914721
24,28,28,2,0.0712027
28,28,24,2,0.052088
28,28,12,2,0.0568416
28,28,20,2,0.0517617
32,24,8,2,0.0780926
32,24,20,2,0.09052
32,20,24,2,0.0395034
32,20,28,2,0.0913039
24,28,24,2,0.0358896
28,28,28,2,0.040538
28,24,8,2,0.0484038
24,24,8,2,0.0904661
28,28,16,2,0.0496496
64,8,24,2,0.0301213
0,8,28,2,0.0301213
36,44,28,4,0.0301213
44,44,32,4,0.0639736
44,44,24,4,0.0301213
28,36,28,4,0.0301213
36,24,32,4,0.0296999
28,24,0,0,0.0298381
32,28,16,0,0.0301213
36,28,28,0,0.0661659
32,28,12,0,0.0301213
28,28,16,0,0.0299333
28,28,12,0,0.0298381
24,28,28,0,0.0301213
28,28,4,0,0.0301213
32,24,8,0,0.0301213
32,20,24,0,0.0297089
32,24,20,0,0.0828499
32,24,16,0,0.039495
24,28,24,0,0.0295272
32,28,8,0,0.0297089
32,24,24,0,0.0297089
28,28,24,0,0.0297089
32,20,20,0,0.0297089
28,28,8,0,0.0297089
32,24,12,0,0.0297089
36,28,16,0,0.0297089
32,24,0,0,0.0297089
16,12,24,0,0.0297089
28,20,4,0,0.0297089
28,20,8,0,0.0297089
32,24,4,0,0.0297089
12,12,24,0,0.0297089
12,8,24,0,0.0297089
12,8,28,0,0.0632215
8,8,28,0,0.0297089
4,44,28,4,0.0296078
20,32,12,4,0.0291076
24,32,4,4,0.0288115
20,16,12,8,0.0288115
12,36,16,4,0.0293546
20,32,8,4,0.0288115
24,32,8,4,0.0883663
16,36,16,4,0.12367
8,44,24,4,0.125647
8,40,20,4,0.109738
12,40,20,4,0.11674
8,40,24,4,0.129309
28,28,0,4,0.121338
28,28,4,4,0.114705
28,32,4,4,0.116278
12,40,16,4,0.116835
36,40,16,4,0.0923625
36,40,20,4,0.0613391
16,20,28,4,0.0618443
44,20,24,4,0.0585229
44,20,28,4,0.0578191
36,48,32,4,0.0876844
20,20,28,4,0.0643202
28,24,8,6,0.0534188
24,20,20,6,0.0571683
28,24,16,6,0.0369619
28,24,12,6,0.044717
44,20,20,6,0.0350497
40,20,20,6,0.0343982
60,28,28,4,0.0499288
40,40,16,4,0.0342038
40,40,20,4,0.0342038
40,24,16,4,0.0340548
36,32,4,4,0.0342038
36,36,16,4,0.034575
20,20,20,4,0.0342039
28,24,16,4,0.0342038
