x,y,z,t,prob
32,32,20,4,0.141401
12,20,32,4,0.114855
32,32,28,4,0.0920742
48,20,16,4,0.0458515
44,20,12,4,0.0455207
56,20,28,4,0.035058
20,24,20,4,0.200652
28,24,12,4,0.0252181
24,24,20,4,0.0938631
56,16,24,4,0.200075
60,16,24,4,0.200652
60,16,28,4,0.199475
64,16,28,4,0.0282284
52,20,16,4,0.0240179
32,28,12,4,0.0224651
24,20,16,4,0.0254753
60,20,28,4,0.200538
56,16,28,4,0.0230482
24,24,16,4,0.0288542
32,28,16,4,0.0293775
32,28,20,4,0.0219777
44,28,12,4,0.0294787
28,28,28,4,0.0217321
28,28,24,4,0.0227606
24,20,4,4,0.0217321
32,24,0,4,0.0217321
20,20,8,4,0.0220142
52,28,28,4,0.0217991
16,24,32,4,0.0217321
16,24,28,4,0.0215505
52,20,20,4,0.0216161
12,24,32,4,0.0241289
32,28,24,4,0.0217321
32,28,28,4,0.0217321
16,16,12,4,0.0235187
4,12,24,4,0.0268864
12,16,16,4,0.0225484
28,24,0,4,0.0225718
36,28,4,4,0.0229233
48,24,28,4,0.0229746
48,24,32,4,0.0217156
40,24,16,4,0.0242087
32,20,4,4,0.0225791
32,24,4,4,0.0230381
40,24,12,4,0.0224829
36,24,8,4,0.0216126
12,16,24,4,0.0216126
16,24,24,4,0.0223847
28,40,24,2,0.021384
32,36,16,2,0.0218643
24,16,12,2,0.0213839
16,16,16,4,0.021384
20,16,12,4,0.0216126
32,40,28,4,0.0215616
4,8,28,4,0.0216126
24,16,16,4,0.02156
8,8,24,4,0.0231695
44,28,8,4,0.02156
32,12,24,4,0.02156
32,12,16,4,0.0221228
36,12,20,4,0.0213653
36,12,16,4,0.0219315
36,16,12,4,0.0213865
44,32,8,4,0.0224045
16,12,24,4,0.0213865
16,12,20,4,0.0213865
20,12,20,4,0.0552668
20,16,20,4,0.0217255
20,16,16,4,0.0213865
32,20,8,4,0.0239386
40,28,8,4,0.0224211
40,28,4,4,0.0214419
12,8,32,4,0.0220786
16,12,28,4,0.0215881
32,40,20,4,0.0224404
24,24,8,4,0.02125
24,24,12,4,0.0224187
32,36,12,4,0.0213865
32,36,16,4,0.0244017
32,36,20,4,0.0212047
56,36,24,4,0.02325
12,16,28,4,0.0213865
60,28,24,2,0.0223595
28,44,28,4,0.0397515
28,44,32,4,0.0213865
12,24,20,4,0.0213865
12,24,24,4,0.0215059
8,24,24,4,0.0216395
8,24,28,4,0.0248823
4,24,28,4,0.0231815
28,24,4,4,0.0214992
8,20,28,4,0.0214443
4,20,28,4,0.0220752
12,20,20,4,0.02125
16,20,20,4,0.0242341
16,20,16,4,0.0211144
16,24,16,4,0.0222781
20,24,16,4,0.0213865
20,24,12,4,0.0213181
32,40,28,8,0.0213865
40,28,4,8,0.0213864
64,28,24,6,0.0213865
36,28,8,2,0.0213864
48,24,32,2,0.0213865
60,16,24,0,0.0236888
28,32,28,2,0.0217686
16,20,20,2,0.0223998
32,36,32,2,0.0213865
4,20,24,2,0.0213865
56,16,24,0,0.0213865
24,32,28,2,0.0225034
32,36,12,2,0.0213865
16,8,28,2,0.0231164
16,8,24,2,0.0212954
16,24,28,2,0.0213865
0,16,28,2,0.0211144
36,28,16,2,0.0215675
32,32,20,2,0.0235356
32,28,16,2,0.02125
24,24,12,2,0.0249486
32,32,28,2,0.0211144
16,20,24,2,0.0213865
56,28,24,2,0.0919961
20,24,20,2,0.0221993
48,28,20,2,0.0234921
48,28,16,2,0.0214998
44,28,16,2,0.0244275
40,28,12,2,0.0213865
48,28,24,2,0.0224834
28,28,12,2,0.0217461
20,28,24,2,0.0677894
44,24,32,2,0.0210616
32,28,8,2,0.0212565
20,28,28,2,0.0279452
24,28,24,2,0.0223312
28,28,16,2,0.0211577
24,28,20,2,0.0210653
32,28,0,2,0.0221183
44,24,24,2,0.0210347
36,28,4,2,0.0212047
48,24,28,2,0.0228669
44,24,20,2,0.0286121
40,24,12,2,0.0227027
48,32,20,2,0.0211144
64,16,28,2,0.0220059
64,16,32,2,0.0211034
52,32,24,2,0.022121
60,16,28,2,0.0213084
40,28,8,2,0.02125
48,20,12,2,0.0213465
4,24,28,6,0.0212426
32,24,0,8,0.020754
36,28,0,8,0.0209012
20,16,28,2,0.0851722
20,16,24,2,0.0614941
20,16,20,2,0.0819977
24,16,20,2,0.0267105
60,36,24,2,0.0784073
56,28,16,2,0.0285652
60,28,20,2,0.0241319
8,20,28,2,0.022986
56,28,20,2,0.0228166
52,28,16,2,0.0229266
52,36,16,2,0.0220573
12,8,28,2,0.022544
44,32,8,2,0.0219644
64,40,28,2,0.0223575
32,32,32,2,0.0223429
16,24,16,2,0.0232711
24,20,12,2,0.0217526
52,32,20,2,0.02159
60,32,28,2,0.0225969
56,32,28,2,0.021832
16,12,20,2,0.0246866
48,32,24,2,0.0216907
52,32,28,2,0.0215671
28,20,12,2,0.0502532
32,32,24,2,0.0216126
44,28,8,2,0.0216652
56,32,16,2,0.0227493
64,36,28,2,0.0214285
28,28,0,4,0.0214005
28,28,4,4,0.178779
28,28,8,4,0.195025
32,32,24,4,0.0901085
60,16,24,2,0.0952611
28,32,28,4,0.0347712
36,28,0,4,0.0220257
56,28,28,4,0.0330208
52,28,20,4,0.023117
56,28,24,4,0.0311198
36,24,0,4,0.0235761
64,28,28,2,0.0232887
32,44,32,4,0.0237596
64,28,24,2,0.023493
32,44,28,4,0.0330243
32,44,24,4,0.0292951
32,32,4,4,0.0288909
44,28,16,4,0.0236586
52,32,28,4,0.02361
52,32,24,4,0.023226
52,20,24,2,0.024361
56,16,24,2,0.0220836
56,16,28,2,0.0223667
48,32,24,8,0.0236242
24,20,16,8,0.0239458
52,28,20,8,0.0892636
16,20,20,8,0.0279651
12,24,16,8,0.0223833
8,20,28,8,0.0243097
24,24,8,8,0.0232809
60,24,24,8,0.0221121
16,24,24,8,0.0221121
52,24,16,8,0.0221121
56,24,20,8,0.0221121
56,24,24,8,0.0221121
28,28,12,8,0.0238614
16,24,28,8,0.19738
8,24,28,8,0.0278633
4,24,32,8,0.0257394
12,24,28,8,0.0257006
12,24,24,8,0.0220991
40,24,4,8,0.0218265
40,24,8,8,0.0224848
44,24,8,8,0.0227157
44,24,12,8,0.0236084
48,24,12,8,0.0219219
48,24,16,8,0.0236645
20,24,24,8,0.0220407
16,16,20,8,0.0218458
60,32,28,8,0.0218458
56,32,24,8,0.0218458
52,28,16,8,0.0221806
52,32,16,8,0.0220456
8,16,24,8,0.0222365
16,16,24,8,0.0218153
4,16,24,8,0.0229227
12,16,28,8,0.0734524
12,12,28,8,0.0218751
4,16,28,8,0.0218107
0,20,28,8,0.0253151
48,32,20,8,0.0261741
52,32,20,8,0.0220958
4,20,28,8,0.0218458
4,20,24,8,0.0229699
8,20,24,8,0.0264714
8,20,20,8,0.0220149
60,24,28,8,0.0218458
12,20,20,8,0.0235692
12,20,16,8,0.0224527
16,20,16,8,0.0220294
56,32,28,8,0.0218512
20,28,20,8,0.023265
32,24,4,8,0.0281375
24,28,16,8,0.0258762
28,32,8,0,0.0217175
32,24,0,0,0.0217858
28,20,4,0,0.0216042
